draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,pass_early_lat_band,pass_sustained,n_pass_mean
77,0.18000000000000002,0.06591258785675239,0.11471763343840409,0.23678444261846068,0.09202958093672965,0.0045193097781429745,0.0,0.27375411177323866,0.013085607025160354,437.4166666666667,0.26298943840197203,0.057970936028722664,0.14001704610154223,0.03005483719726403,5.552288150286695,0.11814742334628676,2.6666666666666665,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665
86,0.7004291798384265,0.12433751985813858,0.24804498143282508,0.6222755341386965,0.35860101830935925,0.019123447551944315,0.0,0.28712839403659335,0.15679108609491998,35757.0,0.4551974441596407,0.1326818649740178,0.16316961872136207,0.046528011171491336,3.432196533089503,0.1275705560564158,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
95,0.36152832674571805,0.07185627165508618,0.15227518655225455,0.3682080972793606,0.2827513148529477,0.015707254534358384,0.0,0.29133885438233265,0.08348556659137994,14181.0,0.32133767166657723,0.09341032505313496,0.1462829847720318,0.04269548355473251,3.8773464419722985,0.09517396142502865,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,4.0
109,0.16586151368760063,0.0365249690466364,0.09162195625257945,0.18632979923302503,0.14031130160162417,0.006692232498684112,0.0,0.19407894736842105,0.04740758027687919,9777.833333333334,0.17490338929363322,0.056084911349656257,0.05818883818883819,0.02355968319060829,3.1152516873807197,0.10366536446571467,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
114,0.3993107962629361,0.09902531252269979,0.1606951483510722,0.5847937425258233,0.3802213844531721,0.03498487302100465,0.0,0.3611848027337745,0.0800710372568136,13050.0,0.35396712500530186,0.07118358958843506,0.16964268548038883,0.037052035587742616,5.4236191809674965,0.13408239399715274,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,4.333333333333333
115,0.5035903250188964,0.0977139659214727,0.14654032898954825,0.4208535175652488,0.23526277883139168,0.01055037027002619,0.0,0.22926713947990543,0.09262991271637551,15609.25,0.3001853199121984,0.07615277635672575,0.14214343646960262,0.035801189136341414,3.962127572553931,0.12369440685704763,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
116,0.395211834154025,0.13807696625904126,0.19589418025079763,0.5204050079339773,0.4558379196606963,0.02375707240532639,0.0,0.3836315451632353,0.08634060384077423,12943.666666666666,0.43572261939333234,0.10394564297040654,0.2686444385120845,0.06293137104687656,4.291378816724813,0.11305185980842207,4.0,3,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,4.0
119,0.695115956200356,0.13727162943558457,0.25873039958487326,0.5771879630280987,0.3998781311502973,0.022933905821603984,0.0,0.6461136526334536,0.17441468799064472,28050.25,0.49357335340312897,0.14736051490844662,0.22462802043265642,0.07584621901449339,3.3488928420252386,0.12307787598610585,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
120,0.4369069069069069,0.0982236700986701,0.19188585907335906,0.3960674653371526,0.2569287010916083,0.013670500237905782,0.0,0.33636072913335463,0.1139640069545735,27692.583333333332,0.36800486115129916,0.08486274575381975,0.15761120159172393,0.03562935635727149,4.37086788731272,0.14294170911421372,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
125,0.36848484848484847,0.09938161017749951,0.16520412451595248,0.45340626407315837,0.2009311781521842,0.012329224441324053,0.0,0.23486089776412356,0.11384446280302658,20041.416666666668,0.3070481097275464,0.0959800648751417,0.13080420746576132,0.04182251681273208,2.644403893355585,0.10834461931403894,3.0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.0
127,0.6140978850832864,0.13448805994663823,0.2145806635785837,0.5276800278105124,0.4508140264805285,0.021505945708959178,0.0,0.4982330848627705,0.14240435268010476,23149.25,0.43476114454082165,0.10849433150514536,0.2353971889372609,0.05758399524438946,4.016867316165135,0.13145562525616958,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
148,0.7047133814155583,0.12896769855896195,0.2757971963821712,0.6254876758638,0.35684053082451156,0.01767179331168835,0.0,0.3521410112603944,0.1842052585957493,34263.5,0.5249084039586072,0.1683013825367571,0.15830699165869136,0.06137930131879851,3.12140823992956,0.09743956937907207,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
163,0.7014176663031625,0.1313476782217379,0.254822960060192,0.5646223462104373,0.41174020647204873,0.023637447317513955,0.0,0.5871014449490063,0.1695791545503386,25295.25,0.4692256019794125,0.13291296639050945,0.1914709707603529,0.059881841601874534,3.531798555751498,0.13893602177391967,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
181,0.491520244461421,0.0799380235544393,0.13061896988932545,0.3833194936708861,0.2693052568875652,0.014041916108215438,0.0,0.31047917247492623,0.07419439496284295,13170.833333333334,0.26405091833565125,0.06318416865276363,0.14820075569489385,0.032353211318240115,3.3835054716668616,0.14154351729878062,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
184,0.6018025078369905,0.10370128472233726,0.23610654973219466,0.5932230715418146,0.38700635301921205,0.0197705754389733,0.0,0.5991250344426895,0.08243758739038848,17617.5,0.4530522093574873,0.13381644901412945,0.18644876393886248,0.054583612355037364,3.3905013992132464,0.12449667027565776,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
190,0.43062914557086235,0.11263574006388273,0.16212595080699863,0.3897844464058056,0.26391156290051504,0.012970657360346012,0.0,0.3826147289126771,0.10203454161132171,15374.833333333334,0.3294941576708208,0.07557358160034032,0.20833319854391344,0.045453524910099574,3.903522022811911,0.13528362143453193,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
195,0.20689655172413793,0.04494778436353373,0.08051448190208038,0.20394637746648592,0.12351257719536074,0.0058743786714866705,0.0,0.16784869976359337,0.05448488494609877,11162.583333333334,0.16466577738254037,0.04097511715642573,0.07810878909144806,0.02023158162616109,2.013654062939914,0.1304736547101337,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
199,0.4190506803814422,0.07508236946584383,0.1470055217998112,0.39177466704945557,0.2598881394419654,0.015003860175245645,0.0,0.2524674299249901,0.03515405326143766,6621.666666666667,0.2992914378219192,0.09743594233829593,0.1075451017102939,0.04062527139482575,3.855484487187502,0.0832275590777944,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3.6666666666666665
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.13897160837825437,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
207,0.6412778038091563,0.09211200796237105,0.2176459264998418,0.5935878078271614,0.3846044569484682,0.021807735224370517,0.0,0.7530614772948826,0.11699882662371718,21730.666666666668,0.4290254987444088,0.13763963658999012,0.16023843594889617,0.06659317748218556,3.1222963560903785,0.11402542921429219,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
214,0.3677942763574113,0.06771085220691182,0.14564562893411517,0.3995656875171993,0.25540607348756456,0.011694905661902824,0.0,0.17877774399513532,0.06216540628682213,17158.333333333332,0.3199811918291731,0.07257516165502918,0.11866552416375176,0.024974961193583844,4.4306490379682835,0.1138760770869851,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,4.0
217,0.36391625615763545,0.07625409777829995,0.22659149680145962,0.6182795830772335,0.3556909013278502,0.026029515594916244,0.0,0.45367212508495003,0.09172412846650278,17445.916666666668,0.4842538252019511,0.13843578161060185,0.12915873111247292,0.05556197936362658,3.5266733686015463,0.09216452594170144,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,4.666666666666667
220,0.49011752136752135,0.0885792056956512,0.1470031932892799,0.411498810281195,0.24097651891946184,0.014191337466009785,0.0,0.3568745959794251,0.08978280358699918,17943.75,0.29439480426802117,0.08623823484586784,0.1589194673688671,0.04318068174539832,2.2905377508147065,0.11479956285991771,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
230,0.7947928331466966,0.12650007406529065,0.26758606961734016,0.5709926869527515,0.4072465267339274,0.021760786313321057,0.0,0.550442356257275,0.18703307741666406,31039.666666666668,0.5005475939678926,0.12892412528125977,0.1908444052941116,0.05401737285257946,3.906931867178536,0.14727562751915535,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
244,0.6371030265666724,0.13484509332220362,0.2795549395742538,0.5770476255605049,0.3989402240043452,0.024012150435149843,0.0,0.5488583795314458,0.19869319239066865,33681.083333333336,0.538219355126491,0.1497612551847776,0.21227061737913133,0.0657827963608832,3.594640210465096,0.12507149326802466,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
256,0.05882352941176471,0.024192999689826054,0.051941154278575846,0.18769716088328078,0.1366982124079916,0.008937960042060988,0.0,0.09105800105678169,0.0008665625161510685,0.0,0.11897429158628309,0.022456092910728,0.052285982179005645,0.010024329874593086,2.7582229324001672,0.13675873281231465,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,2.0
266,0.7326690110195265,0.10794213666392562,0.2238566755778125,0.602994483133591,0.37624479964183705,0.020760717224571856,0.0,0.6808005808005807,0.12274809065167154,25285.583333333332,0.4436721865150491,0.11529780495883944,0.21230959933885055,0.05867066955446546,3.852613481379274,0.144280595154714,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
273,0.3952997743106663,0.07199566087406489,0.151739922975749,0.4100425147666416,0.24498578239239252,0.011638369507632515,0.0,0.40310077519379844,0.086335700158322,14541.083333333334,0.2949380103903249,0.09352337052897036,0.10759992688679258,0.04149656757942638,2.755474540214912,0.10503231554448257,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
275,0.43352857896344,0.11038153097921662,0.15702014480286486,0.41169901449771035,0.23906341963557506,0.01590423253338129,0.0,0.32549586293205124,0.10725052142690024,14920.5,0.3346554181969095,0.07230977159678292,0.20399588824204937,0.04197383587111512,4.627628566882087,0.13281363809197624,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
288,0.24561403508771928,0.030727684110648856,0.05276987081234946,0.20684231222965002,0.12177218508323502,0.0047188360204482895,0.0,0.19272727272727272,0.036047279947021206,6962.416666666667,0.11833979606491456,0.025495376486129456,0.0670687921872756,0.014266842800528402,4.641617907831105,0.1361614089910071,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
299,0.1540084388185654,0.03257199654976024,0.06132324515112423,0.2109073359073359,0.11695624195624195,0.0054697554697554695,0.0,0.12298850574712644,0.030789371561975223,5026.666666666667,0.12814598616873743,0.03759301384277941,0.054421439737857284,0.01786250401245497,3.2661627378014466,0.09875782390669152,3.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,3.0
300,0.6214606804210441,0.15311317188997584,0.22383097085527512,0.6322402175890338,0.3481776617133618,0.019582120697604406,0.0,0.3562787617307948,0.15737019240823166,25771.333333333332,0.45157925868046006,0.1323949125549462,0.22999207855102188,0.06557283158552847,3.420712905440581,0.1078666449840275,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
301,0.0,0.0007910823444804028,0.0033796932896895393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006036688983068198,0.0017550670803943497,0.0016460905349794238,0.0005399568034557236,1.7248429716265972,0.1434831767567892,1.3333333333333333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.3333333333333333
308,0.4149272612270714,0.10446412778113201,0.18520140090724782,0.40809208090287635,0.2443723817066914,0.014202204057098928,0.0,0.22675657383500866,0.12103656828920643,22791.583333333332,0.34080158841070324,0.09547986050747814,0.13502803670120156,0.03838557174133737,4.009204024622413,0.1314935551939995,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,4.0
312,0.663887212274309,0.14776282323119447,0.24675995093967787,0.6185509267270036,0.3601031423291851,0.021345930943811212,0.0,0.5838640063789474,0.15364170413670072,25681.916666666668,0.47734423737970344,0.14823219710203567,0.24084828696130492,0.07965808656771715,3.2369982843364613,0.1089359645421885,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
317,0.0014619883040935672,0.013471545496049534,0.06828971249718026,0.0,0.0,0.0,0.0,0.023735030747653468,2.8597595132645416e-06,0.0,0.22691378294094763,0.03854601321852924,0.05328215769641916,0.008600546153436545,6.574137009333754,0.04766565182816643,2.0,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2.0
322,0.0,0.0002929759027320003,0.003955174686882004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007854485324514262,0.002043596730245232,0.00041339396444811904,0.00018165304268846503,3.8434614854623117,0.14475894361576266,1.3333333333333333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.3333333333333333
328,0.799017165005537,0.20181206594142287,0.2759968746265878,0.5415604107638213,0.435494033890121,0.02294555534605763,0.0,0.36865819925408555,0.18767397782288578,35952.75,0.4883825523310901,0.1691875937733032,0.2704272417639946,0.08174783981042792,2.8872996192805225,0.11009036839375053,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
330,0.6658700875643436,0.18300015394475624,0.28252729859426634,0.582383571508154,0.397357696120846,0.02025873237100008,0.0,0.6654502214203707,0.18967878583451195,34674.333333333336,0.5265516474826536,0.14835697311312593,0.2948226298178597,0.08166669613850877,3.551349057532029,0.13909631850343004,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
332,0.1044349070100143,0.03082907602180107,0.06060398211567138,0.17456252667520275,0.15322236448997012,0.005548442168160478,0.0,0.037383177570093455,0.03300726154635799,5775.833333333333,0.13776684891395619,0.02876864949593556,0.04750348566087998,0.010781936753950824,3.7793288988797067,0.12160889301552243,2.6666666666666665,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665
337,0.7081237306238551,0.10343493405954678,0.25472826339414567,0.5354493851368965,0.4450096148198717,0.0195410000432317,0.0,0.3604787471142779,0.15698859544378962,35411.416666666664,0.47768908096578616,0.13023105642295665,0.14682206339404855,0.04193345786116646,3.674822455961761,0.1376219669295726,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
349,0.46549685923179895,0.11179631411460367,0.1779210078402457,0.6350296141409684,0.3444483994154421,0.020521986443589515,0.0,0.6387709925780135,0.0805440121991169,12129.25,0.3937120842166712,0.07371488078802813,0.241964247491564,0.044584924484409406,5.394053486553122,0.14825814772493165,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,4.333333333333333
357,0.6381183465582443,0.10618641889019027,0.2424820403319108,0.6121772544676457,0.36869157915779166,0.01913116637456261,0.0,0.35774672187715667,0.0973542406039849,16278.666666666666,0.4703749522864469,0.1531253203161999,0.13917832039132877,0.05828940966449312,3.071985284750472,0.08443921448778642,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,4.333333333333333
381,0.33126620419031605,0.057122912813203586,0.11354146205667925,0.365681877671208,0.28673800344444733,0.014246785551011299,0.0,0.11810282292293683,0.06121648524177544,12421.666666666666,0.26332677601392546,0.06116048640576353,0.1071106440390112,0.023855023581376828,4.299778584319882,0.09576696920675921,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,4.0
391,0.7234064207442549,0.11335047211139392,0.2680478613554366,0.5631955163680376,0.41462124082535107,0.022183242806611336,0.0,0.41026733500417717,0.1931367507994449,34077.416666666664,0.5350669513333427,0.12464832670867036,0.17684686312359274,0.04711479321467988,4.326696928186992,0.14197053273548413,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
396,0.1388888888888889,0.06397216665592022,0.1185179820908437,0.20019756338491934,0.12753814070903305,0.005597629239380969,0.0,0.2201945953623806,0.033807347524521685,6853.666666666667,0.25463765309875036,0.06639524620052926,0.1394712060288861,0.03322743949852578,3.8250805030318564,0.11297491187007831,2.6666666666666665,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665
402,0.2118579201059186,0.0682227479006584,0.12944433391334062,0.34096458872617674,0.3079524427594737,0.017749635181016212,0.0,0.25564262709764907,0.049010282494838214,8095.833333333333,0.2864050336092636,0.05226662426530393,0.13716813259443794,0.024220645108330774,5.890270248064185,0.1400809681320606,2.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665
403,0.7946796002351558,0.15072350200401916,0.24075162840717015,0.6245005926239009,0.3575670495393532,0.017932357836745867,0.0,0.39401987356864693,0.17883881104464514,32045.0,0.4703951777387881,0.10949675265261792,0.2176265695779478,0.045355863089582005,4.296771433840074,0.1408741279968644,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
406,0.6619130939775563,0.13879872327371037,0.21578632460774325,0.5379900253985345,0.4405686016204489,0.021441372981016615,0.0,0.23512872068389642,0.15959284460492404,29459.166666666668,0.45540452032649176,0.11165271740427564,0.20058470195949882,0.0465576377931761,4.081312724078733,0.12535475317313866,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
410,0.26018433828185467,0.06716259362135714,0.15001597543197437,0.39129243946222925,0.2597684079717519,0.01560581923268549,0.0,0.09536828506084254,0.05211164122683343,10870.166666666666,0.3241794134725244,0.07278289787693386,0.1016280256300528,0.02229026351050947,4.9679760580896675,0.1128455852299808,4.333333333333333,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,4.333333333333333
411,0.6697662404752679,0.09992551851642884,0.20282012063680588,0.5940522239178648,0.38693824334422744,0.019009532737907665,0.0,0.5521382332984908,0.10664889751879407,17999.333333333332,0.4027517996415743,0.13853506480593772,0.1644631074141604,0.06518885371420056,2.906818684280859,0.08738535079654179,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
412,0.37729468599033816,0.04082661535422388,0.13281976241964955,0.39387816414792454,0.2595481136133843,0.01324038890535778,0.0,0.33320160552946826,0.060288205378626836,14625.666666666666,0.2793916717903578,0.07181579594141545,0.08446794775715182,0.026681174139463113,3.668098969267191,0.11501415012761584,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,4.0
422,0.542666448908487,0.11765554321002014,0.19654082010424936,0.6452859545015344,0.33715472984364236,0.017559315654823313,0.0,0.5241978224513165,0.09966070365506068,13332.75,0.4262315347656463,0.09500496872914227,0.23777589156160528,0.05125542670883143,4.493086906177671,0.13150714129321597,4.666666666666667,3,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.6666666666666666,4.666666666666667
425,0.1889763779527559,0.03601283907119556,0.06848331002328056,0.2102913929594071,0.11638874852619169,0.006653191847734546,0.0,0.16359918200409,0.03079483336578542,6711.083333333333,0.13886337715090177,0.03310994891657073,0.0668434145732482,0.013772304256084715,2.5284806957219277,0.14184949927021173,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
426,0.578158809956045,0.15940831296302418,0.2293781916701193,0.5593097359609196,0.418800354920194,0.021889909118886403,0.0,0.2959885896515335,0.14178451093607491,21592.916666666668,0.4301076118281529,0.1479645154433837,0.22595873730868996,0.07434932398996393,2.910907609112535,0.0920105272334284,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,4.333333333333333
434,0.405659714907661,0.09230266626757111,0.14335513899083088,0.4305931037753747,0.22285775728255808,0.013215805608733895,0.0,0.33189741314059745,0.08833915240670769,14330.833333333334,0.31068156180929585,0.07269472040170911,0.17055890149939126,0.03755620642897131,5.085088686829269,0.12685184543549818,3.6666666666666665,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.13739903128848152,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
440,0.45877250768555117,0.08459716104948112,0.15452279016400317,0.4054164627172851,0.24878459433569122,0.012465609613690374,0.0,0.3149276011344977,0.10474279356798451,20834.083333333332,0.32854408941661295,0.06654878996732645,0.16210253559543134,0.031213070887842958,3.2946092067492585,0.140175853533282,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
