draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv,structuredsexual.stable_act_decay,structuredsexual.client_marital_act_mult
10,0.007271695057853217,1.317366377098896,-1.6516096127985784,1.5719247304889854,15.631223935349169,0.1920978193061399,0.733335174031486,-3.163227969713791,0.9701489947464097,-1.899101748533651,-1.6557520764052798,-2.8492201462537956,0.589893824241922,3.3105203180795337,8.749281202811435,0.24882926994019755,0.4146526953180422,0.06333719224483236,0.33733940378766963
11,0.02964404757490769,1.2574655720521206,-1.9811936282120928,1.7648778975764303,12.44626152266675,0.3341806170971832,0.7146411709806956,-2.359603883768293,1.2345053367598924,-1.4345512196851748,-2.2069548846662976,-0.605794526046386,0.6261117978104691,7.920784983390455,5.165598637106841,0.8447363989541642,0.21844387495033923,0.04460722101965908,0.7441489351684628
12,0.007481144418192677,0.4654469430254509,-2.066883232979351,1.8600980515101873,22.992511330294235,0.509690541189127,0.6076181610565194,-2.5292611120895376,0.5066808714929603,-3.5046639627225793,-2.4951761679185394,-1.0781194603561834,0.7689672287031493,6.235636602797046,9.302752355926138,0.29116870924584604,0.06801333768537746,0.10093722083898993,0.4921513043804909
13,0.00704763576729802,0.9802534919875152,-1.3625940105503807,0.04726886757770414,12.006528941462786,0.486179339557981,0.7776949197752898,-2.6315202302537113,0.822999052016343,-3.3944694281293524,-2.0757446312708168,-0.885598796279873,0.8393607584114489,7.122565369788896,14.711402256844586,1.021561051380909,0.6514191842993565,0.059995289117003234,0.8389535677945608
14,0.007251993265068315,0.6625903405605501,-2.297815666029929,1.2598663091604128,18.051526501350196,0.5671912165601305,0.7234645431822696,-2.892106953075987,0.5416150071071896,-2.3159880808162434,-1.702709875501346,-3.8412795140046057,0.8181190080892338,6.508499491032174,3.9583252503569804,0.7092671662087614,0.18642542262726572,0.032291163936971005,0.8228841045030721
15,0.008272362470515306,0.9124198026324994,-2.048604494722785,2.0236336029765396,27.957351079317444,0.20460588969335652,0.6929059664432251,-2.9391759447837504,0.6426537863911292,-1.4890334786060055,-1.4556630652368325,-2.28352347595445,0.6882009675993606,4.561451223995003,9.19126111982462,0.2859860585622434,0.35695313150014946,0.030805291992897853,0.7807376295982231
16,0.026406511732748165,1.0457331662219966,-2.1270333902507033,1.8997845938791895,10.616609138805956,0.43446319705878356,0.6356492041524019,-1.9133748000902269,0.8271652454563541,-3.5460235656934707,-1.5872689844156351,-1.4498816312683975,0.5905545891051155,7.205054837514227,10.159325583708936,0.6823693621681176,0.18432236220423295,0.15876911096773125,0.7222607578173135
17,0.0060280253759373474,0.5050760116691706,-2.2736903478326944,1.3124655531896043,29.451737559088762,0.3352730623169855,0.5998294345838309,-1.9265508956994288,1.2288026349369638,-2.161412123157616,-0.7431612006864481,-3.8686839942107536,0.7909927391386078,3.8929137293252927,9.803723374705017,0.5144741531408724,0.5781859267866268,0.1873878687997893,0.4863759108102383
18,0.005599123395921037,1.0731565762586641,-2.155773824359323,0.7931741932097159,10.74088202619369,0.3658568174971213,0.770955173452534,-2.6286969072581217,1.41957646809073,-2.809497167867617,-1.3098423640278154,-2.7714697172934137,0.6677930484737107,3.58878573213814,12.134745393917775,0.21306436601001355,0.4349422821665743,0.0787993873999726,0.9115134839033614
19,0.028863468836847393,0.8523766033238209,-1.2501235902349686,1.3676672534801113,24.914642225221524,0.5140672792095218,0.7420947532625657,-2.9726083042721334,1.4657912479800712,-2.4690864318992296,-2.1168508376910546,-2.3121762707545868,0.8974801104777257,6.263172136907151,8.985929580309111,0.988261450877114,0.8585607358527519,0.13284737281779058,0.5549112500201925
20,0.007543330366623389,1.0721046292396479,-1.497498991173328,0.4178199906012996,22.686501211921275,0.5572043305312256,0.7523002612776064,-3.091364208383389,1.0561002771258798,-1.2061550941216082,-2.2683761592333815,-1.0452572130946183,0.6852941943304341,7.007121460081132,2.745972681820552,0.7720759913517833,0.34311642010109566,0.09742736168258156,0.5158377299075039
21,0.012364414674672902,0.3040876256849339,-1.4226416821292729,1.2698092958780105,25.121368582327246,0.4964683571342101,0.6478758174689062,-0.8789705973353938,0.9356805640705119,-2.00994814797504,-1.1231666849200497,-2.901013168545149,0.5985380750863407,3.5995157638998836,4.24251295847867,0.9925607634473491,0.757705593286296,0.08808772609131786,0.5053404965993056
22,0.010267945150857008,1.0308567589339936,-2.0971638548239455,2.0334809343546474,19.580877047372937,0.14255526165030247,0.6536846907231659,-1.9818033662982644,0.3601138267681114,-1.9507484978748941,-1.1853868709146265,-1.182042497099085,0.852963087503728,3.9662927582073007,9.852583311424196,0.008600010456927699,0.5208105519272458,0.16203772068866723,0.8753591669781662
23,0.024083283734731654,0.7475073717147878,-1.8951975309721338,0.446111085130709,15.380290399528391,0.41522684006075294,0.7099055553634834,-1.8851502320861702,0.8106681657875114,-2.1986360391443442,-2.0998707108026915,-3.48008399302866,0.5599899007822837,7.689701602200465,6.979329536409731,1.0378064603040205,0.6364138958186365,0.19424376844632088,0.5522634659360484
24,0.007034538101214653,0.7199922023056134,-1.652979697270455,0.6897344472146151,15.595442727298932,0.530214498287333,0.9045078458393148,-0.42198374236312786,1.0124885361838132,-2.2019527201414943,-1.52547463696037,-3.5977190280551783,0.870077872240361,5.378785516533075,14.502092827345407,0.5417878435131547,0.703894011331427,0.1982181422680483,0.5004873440306231
25,0.007574656282616607,0.5537255809450133,-1.222849030028018,1.610604714653779,14.333314967911377,0.438225465585957,0.5572511358711384,-0.4854525633848876,0.38283450600880664,-1.559728519777527,-1.0300110853770024,-3.801934094913791,0.7098093337170271,7.278401327641335,7.601784700715833,0.4328225048504577,0.18685694552733886,0.05632445112231935,0.32400127851676286
26,0.008632773714214281,1.4502341344262102,-1.2540726447980084,0.6697862999369667,19.637054873383182,0.47509095721477945,0.7208178765238166,-3.3245972700152397,0.3213184664031354,-1.6520682255487555,-2.5594267806475193,-2.102980384913195,0.7367393609227636,4.399175607714339,8.694063814475953,0.26740053635480093,0.41532087609102497,0.10946243057193854,0.3637424430355276
27,0.014271627663243386,1.2367378916791087,-1.1469655109564527,1.6721695773933394,21.50170422284411,0.2624517894897593,0.780461745971103,-3.5193029644406755,1.0461931888589706,-2.1339518293567163,-1.720524405312597,-3.2698062440754363,0.6838743843105056,3.1587547498058157,2.637902527625318,0.17614477841911952,0.34355254816883707,0.17898066384259995,0.7172657124958131
28,0.027285375912621566,0.49787428523565724,-1.6683587410774532,1.2101800402729364,27.871095750400766,0.14286067254418866,0.9499866648192394,-1.1524659442382803,1.0572738547740166,-3.0359321761485276,-2.7936183176348663,-2.8404931576823103,0.8593599708485093,3.6956146805103205,4.0094110852051426,0.9423092484122976,0.42146920741291755,0.11550090744903001,0.8837230935175557
29,0.022844779727347858,1.1726759955815178,-1.1698690699117837,0.5573682164754835,14.77095231625372,0.36692142795188987,0.8889708511565728,-3.5750353329189,1.1540879848080179,-2.4347078939324187,-1.807918798819622,-3.3394762153173696,0.7729726666938961,6.609758011503704,6.533198405820402,0.7402157765330878,0.5097740580276413,0.07434763176615064,0.9005578888339745
30,0.025989250097043507,0.33265217457973334,-1.6981517162635433,0.67174249924502,23.32221291518114,0.5314362361270948,0.9290499757969737,-1.0861741633816306,1.2491705809479772,-1.4420399030649178,-1.8053872143572398,-3.6348020362609352,0.8034886259876106,2.69365464556801,10.581071161435343,0.4500638046354512,0.6076230316352378,0.02053922419287518,0.31222872555831216
31,0.006793977270067042,1.252686617283907,-2.0789374224746555,1.569866302496686,12.761298489844249,0.3125308109236359,0.749263244734667,-1.2411758782678288,1.2397950136212106,-3.47240096645853,-1.3060310184379498,-1.7305070885759948,0.6084827699705407,4.438966319087815,6.33912370827944,0.8174580278409274,0.19334425395949825,0.13901322999630158,0.3717487135708414
32,0.012742540972918003,1.1251252691181215,-1.3233575213820674,0.41611361131008884,13.220647870771424,0.4258676329988541,0.7893788678395294,-2.1188752168138714,0.5697697406814293,-3.3016946915424152,-0.9212421979568286,-2.7935071424091085,0.5949798930979527,5.834176692853703,13.129601503903306,0.4718868323009321,0.013392484616500482,0.09470270110373125,0.9911825877797917
33,0.01668884239449347,0.5788206659041341,-1.0565854127797196,1.8080176927584577,14.457740570645743,0.5158524094289517,0.6021878301034295,-1.8928527110776732,0.7333619509435113,-1.2546090808971013,-1.0232934131572817,-2.739596328669191,0.5948282696982715,6.495814139264515,3.2796233436717124,0.7499462382053517,0.3071081749629403,0.10400359337671823,0.3065434941988127
34,0.013339106079011464,1.3059209507641212,-1.8178888828368716,0.40400318182291833,11.605066958674715,0.1257923984509768,0.609689750723043,-0.5669974868103647,1.0162022329070513,-2.0985813664369433,-1.3625621928556577,-0.7157420679845519,0.734263677826202,4.93858929997777,14.481097347416608,0.5711006142488638,0.37544627965846683,0.12790502494992378,0.4396858382458414
35,0.01965960491540917,0.6850708431752035,-1.096554320127635,0.5058366288201379,29.91881437506477,0.53488868811344,0.5290579740733854,-0.884769547961302,0.31088809618261554,-2.8717634779243695,-2.4709582039452025,-3.470433700901773,0.5561650736858462,5.706188047795106,4.741975500471188,1.036210205958783,0.6106251661835908,0.1929233981283101,0.687793933896402
36,0.008602744302316324,1.0235733730329477,-1.1072761576322632,1.4470005862507436,11.974580888701041,0.3811829610431422,0.8308787900757095,-1.61133015827036,1.0089237584126027,-3.7838177625720677,-2.907817038519275,-2.9762856291769255,0.5874300858151795,4.328509383338992,13.012135482859307,0.5179878465908894,0.8968400261038665,0.11963070829740012,0.9339503426464688
37,0.01247141616474998,0.48787724222997614,-1.6755243559265103,1.6612600520394538,21.690430578446307,0.275771971047625,0.7453816216807566,-3.6742165874858035,0.980748371011712,-3.6657830165404413,-2.291336182530256,-2.60835737898347,0.5810775359664385,4.00526008803455,10.867498528737956,0.38073310537204647,0.8472851106846963,0.03100357343306445,0.6145939162366658
38,0.014661609180225216,0.4045775903882042,-1.3294791045859853,1.2196910830327545,25.719154863507498,0.1069027768555652,0.8662025722871727,-2.9042208092475503,0.9480814157145296,-2.7563909237916575,-1.5011860905436065,-3.1065779332407244,0.8342738223459347,5.511414984524421,3.725735596763087,0.5041754746915893,0.05914549600360672,0.06417625091140446,0.9926629175404982
39,0.029379346623614862,0.37189331854979746,-1.3216674744933727,0.9216658238265937,20.797917191966405,0.3908908980437237,0.8937083247713897,-1.7128269250088928,0.31205657551924115,-3.463173837248686,-1.3033881285660236,-2.768923732218183,0.5916647694260041,7.495525783569426,7.2195664986095185,0.5511577109463073,0.606270052927843,0.04519060271910501,0.9352050346780789
40,0.01568225826344568,1.4959417148035221,-1.695892622731494,0.7150289043352597,14.069898694336775,0.4480151728652475,0.5560140841211704,-2.034590760420705,0.8575258096209271,-2.2606610950258723,-2.0054115522117764,-3.678446136198541,0.6035005102284204,2.462012440991032,13.598891572143676,0.9948924954521758,0.2180120219464298,0.15180300616547113,0.464638182712663
41,0.026731472906575845,1.1676854052569123,-1.4338941369259797,1.244560285324835,17.498947793469597,0.3713808232138448,0.7089612164535412,-2.3725109277529333,0.5681573251215133,-1.582416080457079,-2.8461069179192044,-3.2338174452164075,0.624074512644809,7.44543529964604,10.9356678508834,0.7832019078892285,0.89076250309151,0.1557273353226996,0.5296204449330214
42,0.009351411838717218,0.7887197773784254,-2.0641046134261924,0.6920217026403721,27.103191668475212,0.2766550113967435,0.5659636126241189,-2.383960519553805,0.7834632442919693,-2.6088973127797503,-1.1586738085871728,-3.077736591030832,0.7720868736540294,6.9684968203963,6.814947555135893,0.7325502952144403,0.42193073591483504,0.1967737484224806,0.4267020287177381
43,0.0055389839757605825,1.448338934184426,-1.8558236512622976,0.8755398357417234,17.436102186920678,0.4250107785752886,0.5914407341444071,-0.2639878627400618,1.4088957686631638,-2.729116926785698,-0.9720966109980274,-0.9524863124846203,0.625764744156821,4.671126156442574,11.72324358028784,0.033004621808159114,0.25943848206525166,0.04429145240694469,0.7220919366065266
44,0.026484414568281003,1.0118390839082945,-1.205919649415368,1.296935317646181,29.176319623110906,0.2778602156314911,0.6699198371499059,-1.2131088195123754,0.9712335349472541,-1.8377699185330303,-1.9490333276212775,-1.6330457062458281,0.762391369531974,7.825163318548061,5.566005515729943,0.00730969285267808,0.2663801119495342,0.095233763371311,0.5299934914465294
45,0.02113260351836823,0.4541822997159697,-1.2259961467546148,1.2817445312023827,23.628617589493807,0.31786470319079996,0.5931566507814289,-0.7794228801713023,0.9939614161473156,-2.8756564057403162,-2.1731477476304826,-1.3393015745338053,0.6613668072180857,6.660263334218936,4.100992747647678,0.20337258300393982,0.8746470685422412,0.0777142774260502,0.4990818303487008
46,0.02694137538963793,0.8418168028244919,-1.1611260161299661,0.3128683135523856,15.66813061767045,0.4153043371226115,0.5972021654458841,-1.9850021461523277,1.2009535190331129,-1.622672411979675,-0.970096842501524,-1.8495698919756491,0.875518224482279,6.116769299039875,10.98706376218629,0.08525143573371356,0.5330134942997885,0.14221648012503357,0.6969476621407007
47,0.01998249275877515,0.7925133759644276,-1.758997103245108,1.7213858933200072,14.05119830874004,0.1791934871293262,0.9231157019406737,-0.644403944077514,0.5044465389263684,-3.420743052084582,-2.0141317625385224,-1.5954849938299933,0.5706834567620828,6.782310360414583,3.554145058307191,1.047106676049996,0.23763372995665372,0.07335929754971501,0.9637239938220374
48,0.011243168779588837,1.2969811866285124,-1.9616665468882082,1.6653019411788985,24.549497032745737,0.26557127195752706,0.804139565022353,-2.9010432313287926,1.2712785007455958,-2.7123178921304243,-2.450211564799079,-3.307586858485724,0.6744457536769481,2.545058278249318,5.665094452211937,0.05087992332633314,0.45532726745776303,0.02073208256712984,0.5016664657001726
49,0.0074098874667967345,0.5459677365548714,-2.293216052378862,0.3388732210014481,18.03062484947983,0.41613124100157606,0.737791582952774,-2.397696995950623,1.0042483191395173,-2.6837803015499415,-1.8019459336041372,-3.55660616101774,0.7979409834079563,7.712197805315387,4.334198625514072,0.03785677396467147,0.03939195479814423,0.07650769759263097,0.3476791184080639
50,0.014979123801834558,0.8475590433125944,-1.8675298561581553,0.1886675671001065,19.97534056473941,0.41717453296283846,0.8967989051507432,-1.5648911737932885,1.3673485723260648,-2.798776885832968,-2.4273367576044085,-1.4645648118018655,0.8541057495795067,6.02924318265212,2.5370769674383453,0.7566663128389941,0.09926414313809864,0.10568201419316112,0.38575914349371215
51,0.008249208146403644,0.4396798407672926,-1.0542678823929534,0.25534928383793126,25.005018228176876,0.12208208019117765,0.6456520713923896,-0.2132694926479628,0.7943714787085279,-3.4468356335386923,-1.2991941456681984,-2.7793030811294814,0.7778081876164782,7.829238433426602,12.88018629700706,0.2907750838081277,0.16146591636478874,0.028016575940804533,0.48343585985986026
52,0.015897598364605223,1.3903039088626024,-2.196820574544489,0.45421514510908384,16.06979651428682,0.5599300924801349,0.6599439436832286,-3.512583493987528,1.3189919717221805,-2.7482148431280704,-2.067895381508027,-0.7895427783673599,0.6794108578716711,4.335424145344382,8.77038726357139,0.4478067317770621,0.7721897303645903,0.04046704861433047,0.8205591476061043
53,0.0218323915251741,0.9256089279863025,-1.3319193338933175,0.8031191274970482,19.248031066272745,0.18418366268980413,0.7025740114045012,-3.73584198588443,0.8581322104318403,-1.514503754372349,-2.0985234706096163,-1.5870476544792247,0.768462734822503,2.3504015377695366,8.099878858658727,0.769589240050621,0.3906378195805903,0.13842419039552012,0.9261627091348181
54,0.005032320989129413,1.3991450028940593,-1.279987490738584,0.21142685948911547,10.168430412271169,0.4203162532616147,0.9033188151229445,-2.0606290288235356,1.1757019204107513,-1.2883306882336716,-1.5152120466466141,-1.5571392536710138,0.7951643171163336,5.416512273159125,10.955660193031523,0.35236127462939454,0.4362376012979029,0.04571329041467262,0.4733454823801242
55,0.013502066157465673,0.39569800745260697,-2.024950307389364,1.378896998410405,10.092778857351679,0.5557494879195832,0.6173360971146455,-2.5549627889187674,1.3489969931494288,-2.569730442117458,-1.6914805150364594,-2.977892912494568,0.6254240592539446,3.2209869117582173,2.7964791282164527,0.9135538497933605,0.5127894353886636,0.15415291023979907,0.40752578874330037
56,0.02910325286941248,1.3627945356889453,-1.6093956872070003,0.8679096775382864,21.089588301541646,0.41114628708627454,0.8685241436545733,-3.3114856105306805,1.1058892113591279,-1.4966676767731206,-1.2047541727512714,-0.9118791522589458,0.7316418488340843,7.68503960508808,3.8641963259977268,0.8390417659574272,0.3919439595883279,0.1987271953379094,0.3684998768901322
57,0.0168383780006023,0.31006656377022507,-1.537296659567443,1.656224414256518,29.507632197196855,0.3332856635365501,0.5827759626611947,-3.4012922102052974,1.4644394581925118,-3.1163904444422954,-1.4385325104335422,-3.9110612989476494,0.7081790003998776,7.30386226437618,14.607563456236624,0.39669654956889655,0.7560401248219704,0.02203115167394479,0.42558353103055657
58,0.007439497638401912,1.2093913875452873,-2.240671318870571,1.9425906663311945,19.313350916533977,0.5936321600381113,0.8490718766725154,-2.4724906178973227,0.4634134150454108,-1.3073538861551137,-2.720753562797539,-3.9041418772369196,0.7059291186046601,2.9523858664850993,7.244565774051298,1.036895576035736,0.08366850614027498,0.10902286540339585,0.5967242472555243
59,0.028362907188311148,0.41541264475838,-1.9987655390352275,0.6289238030824077,26.427198967557185,0.11251653437286734,0.5724104215048356,-1.505569640679124,0.40233517722870904,-2.040439209359149,-2.679897996085675,-0.6694658258669732,0.6768498698911345,3.165688783758283,12.837535561684739,0.23792419376371457,0.4793713945314023,0.1281803470877729,0.8119613978931457
60,0.021327031501002854,1.0859530812557407,-1.5242440948628473,1.9846010311753326,14.242856990785864,0.421804096501027,0.9430900005996478,-2.414677754891135,0.32460226590141467,-2.1022478369565025,-2.4719256527194227,-1.7007046959359333,0.6883802775590788,2.1474312867757077,14.813342224638056,1.0839143871988464,0.6889374737313269,0.09455290883045513,0.5371742803318327
61,0.015246473914958321,0.8584004875021294,-1.7013577343248518,1.5045728642144218,28.78422957553887,0.5870361153980646,0.6314901288351468,-0.8077909581166791,1.030221729872938,-2.2233372723830227,-0.9765461222642342,-2.09026269445572,0.6459279828020161,2.7648204108395396,10.556111359647115,0.7346353043336714,0.6821914838294901,0.06650514336487212,0.6416922203275205
62,0.022626885891311448,1.0041962893786118,-1.7107762420058021,0.21305854558502674,17.020245605855816,0.25209868089353316,0.6879796649009502,-0.5749333304579314,0.35708855829263325,-2.77633941575818,-2.1715197776856603,-2.6363000416681706,0.8418876294314868,4.642592035954518,3.1651344869207896,0.04619238989090475,0.5501659969251654,0.1954693666555329,0.6294644643961792
63,0.009843954803865875,0.9017608127120595,-1.5782740926425918,2.0556993547820577,16.469564698762987,0.5765212728586455,0.7259414483585956,-0.10267970190620357,0.9133783268357611,-3.025110875270661,-1.7972808121679882,-0.9607140954226643,0.8326959395075713,4.740994868023345,4.063169419768044,0.8070474522505394,0.44533419856231443,0.07189922661478627,0.41733186314123905
64,0.018965239482499337,0.7378078599635605,-1.7561899955696478,2.236219538231816,14.092884411364654,0.3364320592246538,0.9092312254800177,-1.409477979759008,0.8015655124934702,-3.7093881326920948,-2.4197081829862843,-1.364149589079251,0.7050091161268625,5.560892670509137,9.588162214617352,0.6963078640100111,0.4645876106604058,0.024875753566080933,0.655359535497172
65,0.014260761600316602,1.3965732061535825,-2.2744231871589276,0.9897176222613504,15.991441227785103,0.15807997469093393,0.8788823205831526,-1.5675735198420502,0.6691829241876877,-2.6024910368634226,-0.7452116881483364,-3.8220252866661357,0.7337567010710608,2.6748548709041606,13.367919025802268,0.7987878300489,0.004261902761864738,0.17463489942062127,0.9092633199657159
66,0.01542733586962981,1.2743226282537086,-1.7859030777053544,0.06793643957692745,23.11909280839721,0.5873140541330247,0.8708505399659403,-3.819864496467572,0.5819018089861393,-2.3493588551410527,-1.411833963691467,-3.839628909488689,0.6039075518058585,4.350490111139365,3.0256135846606647,0.7898139122998196,0.12597289164583778,0.026889099250493025,0.9963333447727087
67,0.02184736999442362,1.458451734910039,-1.9979350340628264,1.7740386921598599,12.679216291471295,0.2077088219637785,0.8664913000606735,-0.7776318670386324,1.4911314223217644,-3.3238992267493477,-1.8288871638240456,-3.5760147082089913,0.8917870707064326,7.066487030128684,10.30208920886804,0.14107671831235347,0.7440936766245353,0.07308314281241741,0.6162595711065617
68,0.026325026996410157,1.38125542592483,-2.294298584802581,0.6497023897407305,17.64988803845312,0.3128433815791435,0.8587235455284361,-0.7705317624191115,1.446367335978076,-3.889043175452041,-1.0830642264408954,-2.6425065162348607,0.8287561389131658,7.330806294127379,14.510648410370399,0.9679641917168141,0.8962816594107257,0.06245040976449727,0.8787409454083939
69,0.01525433452939325,1.3650568816245037,-1.9083424598433771,1.6619311484165644,11.324552617601615,0.3926193206969003,0.5320847789727138,-1.8818581146871498,0.8126822287674176,-2.4848451129975295,-0.8081497756878866,-2.3458129826218745,0.6619951475823764,3.1322707374990704,6.699902160308248,0.8573599931257302,0.7274282227747878,0.11819996714478127,0.7662251399773539
70,0.015643820646303007,0.8499609418659388,-1.8292888369432845,0.1813556352230325,22.951946126517303,0.4761863113274364,0.8962254364744476,-2.051001543610771,1.05335548461294,-1.604863557864915,-2.3044498960980206,-0.6763475059393103,0.5741292927477031,3.1613773390348934,8.64437976905083,0.9376414160804803,0.11286792364127209,0.11936417878336485,0.8445404660558444
71,0.02205100519289113,0.8853649453719998,-2.1650771633744785,0.38636712995131206,12.340695668064496,0.44301432947101904,0.7096077774389421,-0.0468851863411337,0.9747964465028165,-1.756811887524429,-2.8448516647640565,-0.8382222666998014,0.6699725405485839,5.458779736592583,8.714121385497283,0.8565958364586334,0.22610385483668005,0.10701293453980858,0.5748342106341232
72,0.01664635753605613,1.331489665682118,-1.7132907902995358,1.1833778993533866,24.723635497506258,0.33463840216053475,0.9490234510440849,-3.4838043420989986,1.2302224345350148,-2.2435795965576517,-1.9734492397772494,-0.6551803395120994,0.598256491576041,3.7957615796954904,11.449286734184906,0.7922982086907713,0.4244996670438846,0.14098706605321598,0.32121361954266164
73,0.01861616961321636,1.3105635984298567,-1.2831118417440996,0.27706191519879847,18.268426940905584,0.22222401796327584,0.7580142969340264,-2.6924168841201306,1.0782047450324546,-3.07109692018898,-2.7279333746853216,-2.9843151347070487,0.5704828967677626,4.2109302861446345,5.748748044513823,0.4154258676497678,0.4195714390493635,0.16774928079326124,0.5361088715636704
74,0.013206631515183375,1.386845405232889,-1.1393321441344753,0.9097642554367205,20.62515952235647,0.2190993669070563,0.5240190378205439,-3.578309901989195,0.9427254765554933,-3.232050341897139,-0.9323805405224066,-2.207236388376374,0.8367766570341089,5.488351024361694,8.73236750830936,0.2876779836152568,0.06705616335923222,0.13617238871561496,0.7389027555425518
75,0.018516785265380618,0.8892978078562386,-1.9395947774353628,0.23862454428315008,20.717840411721202,0.4395726828851797,0.5429028218547374,-1.4350178744187798,1.1579423213572286,-3.5639261413896244,-0.8259642127859794,-0.7209919450744731,0.7461556198599126,7.532170580822597,7.879276487968521,0.5903462822124783,0.10123371577541573,0.09255447427441447,0.7323746333592627
76,0.010909721189325212,1.300885849547817,-1.2651199238876554,0.6392360314833463,20.729897263416763,0.4703296430179801,0.5376624555704229,-1.3516158824328208,0.8114259513048885,-1.9934969147323236,-1.6842853790355738,-3.3765493302430327,0.7092291604776828,3.937478505563189,2.1103818765773066,0.27338223073257195,0.8620714805417512,0.12095667880636546,0.9057768179970287
