draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
26,0.028130769592179965,1.401950348861915,-1.8695645474979874,2.0856819904299524,18.94500100952841,0.45535644449954726,0.8572325857420375,-0.1640293166124871,0.8873897945511693,-1.9089174440229142,-2.5697808949755574,-2.4876988888666567,0.5978638811879674,4.500123289199026,4.329431706253718,0.22598391354781056,0.5181202811031691
27,0.022004157858724598,1.0360189038855239,-2.1148654275445797,1.5068256890188416,17.825315814059902,0.44028088220451855,0.702981575209376,-3.664168893011476,0.9832356099384454,-1.9020434278754137,-1.7770168952656895,-2.39407396254641,0.7720978644667043,3.4423692950904283,12.599809233739547,0.9787780925424237,0.0225141054611451
28,0.02033191331513829,1.4895393878854286,-2.206460755144293,0.16876002266721107,16.18934038939545,0.5940972958569245,0.6953529548204368,-2.15742003821644,0.5608928521686156,-1.4284365839422142,-2.030066189612531,-3.648141753491502,0.7999858866453093,6.652862052191303,10.297116294682096,0.13082186228569473,0.7534359716896426
29,0.009196753370276976,0.3891763997918825,-1.7646406372749066,0.7414957857588308,27.48566410268851,0.19564441608455346,0.8488566607610829,-0.25750671506812983,1.339124226541335,-2.523620788157327,-1.261511438407835,-1.951406953649592,0.7461592106199219,5.590091922583996,3.8802344602457834,0.6490513553513086,0.28446974765295807
30,0.01715694237463755,0.3362402828176398,-1.9042227921080386,1.7491746030699298,18.325244222782338,0.4029846279888354,0.8744344300772502,-1.4078135988190073,0.818559600202442,-2.344379942667202,-1.8924807434411053,-3.847182255362947,0.8406284451961585,7.995014325127318,11.937862385925273,0.1555809820948039,0.5518827961978091
31,0.007269936075557109,1.1713677558691713,-1.381643392617904,0.9352577966485772,29.83083069756837,0.46535293868514915,0.6314185661820044,-2.336734347265594,0.4258987393384832,-3.0145888814072315,-0.9407072676889259,-2.1622033087026953,0.7425457749735367,6.2777195209046,6.94513925589175,0.4232971833795545,0.12112259507957016
32,0.005063873726829319,0.5358650953715417,-2.023292449956612,2.134478128165839,27.82432743398267,0.30480967285368793,0.7357495303819366,-3.340878742874554,0.3394768496235662,-1.2512595280115804,-2.192673905957681,-2.1601289216654704,0.5584956585263953,4.8739630520485395,10.856757678792818,0.5358537098948748,0.5321137905572689
33,0.01897586886596307,0.831255426666617,-1.6413999291334818,1.4064673951638378,26.937549151948122,0.542036808560012,0.9278986519813447,-1.8400728087653544,0.9498151062368687,-1.2081478142685875,-1.6330250475620018,-2.606071224578602,0.7368113678355821,3.716838538188774,14.76297439564367,0.3181994421400552,0.12992329108813422
34,0.024347426283762914,0.6838474949792838,-2.162575313615492,1.4841044948143556,16.699726758867996,0.5024583475773782,0.6430906564282817,-0.019987437757535975,0.7986854825890898,-2.655589145515314,-0.990107897680887,-1.3155257546185006,0.8720254785615376,5.208757912889509,12.378063779729358,0.390082717600537,0.08999233525524934
35,0.018040661142136254,1.100617030267604,-1.1180244861763293,0.6245427467783058,11.617905892879168,0.2786548733720959,0.8182648486910212,-3.390847028646315,1.151197972356118,-3.6685660323261025,-1.5169051381356324,-2.6431229706480144,0.6886007420092072,5.876369827230517,5.085623192956982,0.847758409865354,0.1861881396737659
36,0.02823564097111892,0.6687168676787973,-1.3479887038480372,0.4148389534609569,20.36320576850322,0.3348978837932871,0.7121784051877381,-2.6600050501321455,0.9130047437619262,-3.6224933691332026,-1.699425030981612,-1.4218895317231457,0.8660614639935879,6.830896235845097,12.855839305525175,0.09096488107492638,0.45413650930929383
37,0.007467039835527533,0.792602629399674,-1.1702020269666051,2.170221100806666,24.211582006258396,0.11640942659554505,0.9198363752646197,-2.9750771937372438,1.3654741867738336,-3.361906354248064,-0.8420107110253539,-2.153162826819484,0.586157066933835,3.0599447315928345,12.418261878407845,0.5561205113746491,0.1609962872651068
38,0.007689881600325932,1.0137175210259404,-1.356600190613137,1.738672505831172,20.123916682357194,0.5675335318727394,0.8679466182330604,-2.8266439019150718,1.099524729084037,-2.1406716286359666,-0.767099257394062,-2.1719940594426506,0.7735728652167473,5.64284649134118,9.605447920296175,0.6768658375266392,0.18821283860612967
39,0.007978250889842435,1.2293149509770847,-1.9814864151071943,0.655333077226226,10.070451340600965,0.26240798201700705,0.7441878578076264,-1.8959993698880773,0.3123892627646367,-3.1365851347333917,-0.8987487660432243,-3.2829414284605383,0.678653019790727,5.132733824925783,13.127114691513825,0.587588744474775,0.7914950738350658
40,0.01905444416277263,1.054165636267894,-1.53628573544894,0.4923754482534002,28.318875133268662,0.30299363596389267,0.532405491530242,-3.2458873771339016,0.9566674627312353,-2.126702530386773,-1.125687625313859,-2.726948510911389,0.8487881419600809,5.556071116592741,9.399443739870271,1.0859676904670332,0.20173897892626577
41,0.02236073743139635,0.3327019955454248,-1.7088168115587292,2.011859772447048,26.43439698325039,0.19359581032283632,0.872236773391688,-3.339802035162943,0.6753523268079269,-1.2327097286665798,-1.8705867083115943,-2.964463750301561,0.7547729373825518,6.359811578674378,2.1993397348042016,0.2524599865302063,0.6141287571984482
42,0.007959942925183547,1.4800786817715808,-1.9198426752887663,0.9695790609831317,29.404204987907764,0.21689016806358924,0.543390561469928,-2.5436990751176776,0.8027386873662441,-2.495125733088245,-0.9935954623209708,-1.4405471193964234,0.6565098304190462,3.2470567374847885,7.027908165560168,0.7080444334244199,0.20285263562837014
43,0.01700900920337458,0.5992050899280521,-2.2083947300618343,0.3533988656439931,10.173257491428627,0.5900594018135894,0.6840102584791148,-2.987095687596409,0.6055661211516519,-1.9973546710984207,-1.7290129179084543,-0.8548841467602366,0.8169771343799888,4.574269144756685,7.898730681757829,1.0804225545168398,0.4823780547932436
44,0.0244209820033024,0.6736129711068725,-1.7337206237157958,0.5711474049542552,19.437555755652344,0.11873273993712843,0.5713455402934928,-2.3515465172117596,0.7869521850554089,-3.3705704063440587,-2.945686464818905,-0.8538540730170205,0.7097576686568821,6.068318632166041,4.382087292318785,1.0332963145313496,0.2143252509603207
45,0.006995195384096285,0.7181243046134346,-1.724523554362023,0.5870340605571885,17.958533494545303,0.39106534183555963,0.831857862004165,-1.4871581787216788,0.820142459503689,-2.378384864697822,-1.8068480554996622,-2.3484154552736323,0.8040963970523188,2.2655718788396895,11.90124797498353,0.7964777109579569,0.3661322137464832
46,0.02830708676075599,1.183791255657276,-1.426822715625074,0.7523989676731383,19.25175386453317,0.5142547339336365,0.9037745433028412,-3.7541740536028985,1.2068012424395982,-2.1985455020985127,-2.4809119680849254,-3.667603580669574,0.8647763415555934,5.71339066640991,11.091772591230512,0.939047486250218,0.08265051043559701
47,0.019403931034832983,1.4431002658373002,-1.6174565118965984,1.1000226890735907,14.858898167718126,0.21713042812108163,0.5477847821128439,-0.9975025300435192,0.780993044173163,-2.8773131957360603,-1.1677269385986122,-2.4463739388015426,0.7568017348116509,5.544286289439682,13.919310911856185,0.5290802103228144,0.7341168405551051
48,0.009099843855213566,1.1953837053588836,-1.3316148293607797,2.037665557642804,16.67712649232817,0.16918072094227676,0.85765248481973,-3.7418066714651,1.0854672999189612,-2.904993873948146,-2.2091033034379155,-3.0940111455798123,0.7467014640416634,4.631720356788813,11.077124501072237,0.8896989223084115,0.2786012707670612
49,0.021622339697221934,0.7578569038327849,-2.234560709540879,0.05891438940925714,29.48261563352203,0.5292530309925098,0.9371057105473255,-0.8535902262616006,0.5149497171074521,-1.5531956730694962,-2.641330330487795,-1.6515084645329008,0.5680660679238452,7.704079088841428,7.937718327880178,0.5450586021229054,0.3516495182400317
50,0.02657820589427906,0.7270654607067878,-2.290759374952571,0.10307655634599824,27.518816771124566,0.4450249648280217,0.6162773139955623,-1.1090593662968815,1.05811572107719,-2.533793743924857,-2.2449552658599816,-1.8761529063150189,0.8421828760871534,6.755429253408238,10.032621664625182,1.061569147833814,0.04979911597656081
51,0.01741563649797118,0.5611801878922855,-2.1298569331564674,1.118837444610965,17.209850799866878,0.3864689721070115,0.6423580124463807,-0.4113721743404142,1.2143763586066516,-1.8536974888678195,-1.9077627590208643,-2.095955775221528,0.6031754181279246,3.329741833810795,8.899297107017327,1.0542080758355297,0.1551747239140046
52,0.02979888815932748,1.077035032003497,-1.871680806243583,0.8816323950593811,11.106261077344758,0.20605189678420294,0.5654766365572864,-3.5888154786923656,1.2413632195610553,-3.3692203587394394,-2.881781502521441,-1.2093005036987976,0.7453995851166966,2.460849479619918,10.160678299856007,0.8631049759319345,0.18252112056527525
53,0.023079534694318813,1.1103589306753465,-1.6823063057264267,1.0341882928955157,11.959240645480103,0.24785156947843265,0.6773322167235196,-2.615537592499578,1.0869757471179806,-1.2200307126736716,-1.7245213527944954,-0.6453251884737128,0.6093725391589683,3.1975370298670454,9.083338754638309,0.11730777060438952,0.35742045646771464
54,0.014202486869622801,1.0007039623580234,-1.958896215130708,2.198309964983651,17.91059563080636,0.5200056191626011,0.5958596549723765,-3.030199013985573,0.7931600860059559,-3.63119741520679,-2.5881495409273922,-0.8410557242429673,0.7938064401075636,7.768369930545057,11.78365069125996,0.19995728995329287,0.07930745659861223
55,0.014006768495533735,1.2800633328344777,-1.9007549287709051,1.4491852755313253,12.84292333777473,0.16468251798468353,0.6686380489082033,-0.38611386076716725,0.3108650821613737,-2.750485832148704,-2.252209155495838,-2.060685189624367,0.730305956016956,6.5994082006154935,8.702056033263306,0.29645458861448454,0.19214473215137393
56,0.015176795556953868,0.35877975853297345,-1.1072794366428151,1.0931134830734666,25.00127909068211,0.4687151455645856,0.6123607883848299,-1.1062130428400234,0.5477950981841817,-3.362515006362763,-1.6853651929338236,-1.854668483338409,0.8101870794659991,2.527518673525714,3.3911791580018686,0.5444656389888102,0.21250523419195919
57,0.021446997734279178,0.7766051233287972,-2.28961790430072,1.986347321307521,16.53749509820733,0.42646347950022967,0.7811204496647479,-0.5131114945171196,0.5325579126576399,-3.592497748749298,-1.2282719092798577,-3.1135584608255744,0.8286868019156645,7.323177378088891,6.85975849507849,0.1874213336208544,0.609702343281386
58,0.02999383506766081,1.2438357081652855,-1.6455031828764737,0.648243721156264,26.041525015357337,0.38126139480248855,0.542196589533843,-0.27372488205603096,0.9822404608938384,-2.3406747350412034,-1.8950233361145892,-3.168757005633294,0.881318445099564,4.757156779678904,9.568537727612222,0.19763486338935035,0.8416871839275721
59,0.009383940936049034,0.8350250891235513,-1.2003886175001492,1.352633032984703,17.59914965375079,0.5083114539462918,0.7712144670786125,-1.7391138712488767,0.3273002281154973,-1.578884270279877,-1.1869108335000895,-1.9065931430143603,0.8365181861225188,4.674189835251866,10.010698105199744,0.8857639190702906,0.537651222626872
60,0.02177290236631554,0.8523728719001236,-1.3907163418565704,1.997773876155376,22.52415454280081,0.16688839329188387,0.5877896706142045,-2.0755935881818712,0.5338308776912812,-3.263221853078024,-2.3720904483563503,-1.6046957161919235,0.6487521265751603,5.048511465014734,7.33584990858214,0.7978527036302093,0.18923661534001587
61,0.027216648896679983,0.8866528715250861,-1.490178281802823,1.7076826687085445,20.818256152716845,0.22345571695883376,0.5335436221390553,-1.1853888623551723,0.8666192804876369,-3.1975720204372236,-1.0812212974914877,-2.1033088001067313,0.6081858711940271,6.728222538517753,7.7437098806670175,0.5531127335490125,0.2671010106907765
62,0.0059474488260980694,1.4502037505524268,-1.5800787900127458,1.5786496882973633,18.610511098658087,0.4877733981035729,0.7614905504108362,-1.680424761557652,1.4080462452429288,-2.900518551892982,-1.5123125450753157,-1.3342563957218214,0.5986714058190505,3.8215288136949743,12.326691349963458,0.024355089905628537,0.11527912058517686
63,0.020631477353578585,1.0381248520371915,-1.5331791535656,0.5942540572157539,22.627561959582945,0.16556947098731128,0.6806226525161138,-0.9061983476101823,1.2655796412222509,-1.954651825819726,-2.6366612784795462,-2.7009975077408264,0.5888653643668603,2.3222589585244817,6.797763583906779,0.07061323587766238,0.00812936067996333
64,0.020798596532477415,0.8101985069964655,-1.701946646353144,2.1626138316015617,16.371044721030955,0.4047839879197932,0.6688530340987419,-3.3129553308463335,1.0055718576229735,-2.289110155393171,-2.847038887795769,-2.092532930479875,0.8464335899382451,3.7638303888342284,3.6130200269079724,0.9187078726730867,0.29013007530341656
65,0.026923106695579766,0.45204407661307866,-2.2385324502587762,1.5574882471464233,26.59061543540303,0.24662680013087013,0.747037033127661,-1.0303605179440463,0.45064939137052323,-1.5357137217425452,-2.8216398690714324,-3.73581863006346,0.6143202527895139,6.022217103290389,5.82544773108496,1.0680754600367177,0.5212399187340844
66,0.007883509595164047,1.315405393887298,-1.6657711105486719,1.8693386620102945,25.036170218743635,0.18766331910918807,0.5318945316458787,-3.2798935060840964,0.6511860428046443,-1.6003786837106158,-2.3350420062552133,-1.0923276574380525,0.6602238644389258,2.797017294872575,3.406630678441693,0.44600906212354613,0.14633585441120403
67,0.007148791275119805,1.0795358776764452,-1.3689517440599537,1.0275146409102738,15.733816122482764,0.48204768226859207,0.8078039990646604,-3.7696011089076245,0.6639440585241587,-2.110360419110771,-1.9402997466777734,-2.552089116270575,0.6587430983750623,4.788271682392465,7.765557892139028,0.16626797314628533,0.6581218108376926
68,0.02579772657855064,1.3234937682947112,-2.1101831015553127,0.7684798033997703,23.917949417854544,0.29280965961586614,0.9254057649998295,-2.8664796227937464,1.1364466111358882,-2.223059585334065,-2.1144898806244736,-2.3105844244845253,0.8808367946139908,7.693710045424277,12.884070222674902,0.4403159924269329,0.04160320282364603
69,0.0201098068399741,0.4330723108718291,-2.23337036771074,0.4717661209513442,27.965421278994896,0.5122462953266229,0.8787186150597237,-3.2524052368604397,0.8256619113159875,-2.396828143870313,-1.6991285965644622,-0.8298475182463934,0.6250941528930273,2.9424597704307036,8.762260854594295,0.1500398090846607,0.33596572687671566
70,0.023548850570886303,1.0641005124028353,-1.454745615366523,1.8486704567039889,14.659564487695771,0.21975023835826585,0.8953745042895724,-0.9851516112104441,0.38193135057035843,-1.8564848106518728,-2.904902247495734,-3.894515030612199,0.87640155795768,5.77435462362051,12.8023841424773,0.09437980218655904,0.8411323060137008
71,0.024312131579225335,0.6845742327333253,-1.3088121129611086,0.5208114500664113,14.59599116930447,0.35209235144557216,0.6218558575758029,-3.370105850014397,1.0732286074217086,-1.731374271281581,-2.019543269445113,-2.792247907434659,0.5917231828358798,3.0317682342370826,11.635666414104195,0.06841943840693489,0.3236650005749685
72,0.02012922391579993,1.108701086822738,-1.1600788737523635,1.970095042275603,26.276179506576614,0.434225121149467,0.7812916112892743,-0.01886892369042359,0.5908041803760025,-3.4656044522073417,-2.6261622080940876,-2.5083322281917857,0.8164857164699193,3.0352424323847713,14.880402701784622,0.2503607062279405,0.08921299860953455
73,0.023150220188995766,1.4232844710977492,-2.1076623833137726,1.2347577375934515,10.83981321046681,0.27504028661960545,0.661041307388087,-3.049743079711532,1.1008218105123586,-3.1376282060176264,-2.690833911087326,-0.9527992710239999,0.7062076001195884,4.447768437131032,4.526248685782645,0.971021493516287,0.6218885070727893
74,0.01751354021621867,1.06471159368554,-1.4522425397172642,0.7226011496101343,18.99491342865015,0.3181564710978577,0.5413911783868629,-3.4651473911316546,0.7179613008578365,-1.5623629464801314,-2.4844656507590503,-1.9820136659684373,0.7465438018444304,3.96589880118905,11.162309786430004,0.5062603477447623,0.38978009996904744
75,0.026098814148740632,0.8721098558137363,-1.865081838121424,1.1668623540917864,10.73967649002693,0.12157200238740232,0.759156988485847,-1.149867505159715,1.2904731283397826,-2.2904386240387575,-1.0677526645546058,-1.4584554386988153,0.6970847154895267,5.607309217807256,13.319441492828433,0.6206311030370433,0.8696746298306869
76,0.014969496828047987,0.3655330680730653,-2.236099630707155,2.1565574128391694,29.3708450961243,0.3625706767606247,0.6220666653478409,-1.9549539548482175,0.8536709402037799,-2.464052596696437,-1.4179364523423101,-1.4441029009801736,0.588395702767851,7.884657702216765,13.162432569882599,0.05202815777670981,0.4199702557126132
77,0.01640275140706734,0.7131218050618706,-1.7926548766075132,0.3962186674732071,21.84743510615192,0.17593439169361957,0.7300443274842301,-1.8902988822384965,0.4818733268415204,-3.7973631510209787,-2.95205924348479,-1.9653145376474748,0.7119918313656036,2.3954945320923033,7.945428359618802,0.05355059230639154,0.7230042049077199
78,0.022110881326656485,1.1003714882048192,-2.1530033559929813,0.24542893452236983,16.043794440813816,0.2194987154717892,0.6705562270736136,-1.9154692014279564,0.815376858789983,-3.75530338410173,-2.7174253435109845,-0.7937649664258251,0.8931249905611081,4.972343665833915,3.926739131089644,0.1345802166041244,0.12767057679980554
79,0.008132011211562696,0.5796678259740855,-2.2090191100785255,1.8776265992388854,20.2078953873733,0.23255742153614228,0.5158731291109618,-0.3737627054796606,0.44039997550685994,-1.7244867240050779,-1.8331686976160857,-2.0842873214565705,0.8068227608167042,7.148397587930638,14.500709654572427,0.2345792391114695,0.5451417952636269
80,0.006774384816137103,0.8073867313118146,-2.1939287316760283,2.0691053091268414,19.86764863051354,0.3436028924916672,0.8210983417721507,-2.33988317108207,0.42768445788448106,-1.2053990795863139,-1.439275924663454,-3.5970404455103986,0.8587412224822017,5.304597751142943,12.829323448201873,0.7646209992708336,0.05041560257386967
81,0.012705359789388743,1.16816889733929,-1.9319542760802477,1.2604453268071136,22.439253338117698,0.5129177182641157,0.717085002691426,-2.0331374885397606,0.9399891977846144,-2.9900041510491744,-1.5523738132995426,-2.8351044794606413,0.790800459317801,6.6676724418023126,4.929862765728036,0.7503442542976778,0.2552169779509159
82,0.01339229077473959,0.5255010097225143,-1.4126874892747034,0.3255139853914871,25.60303099340041,0.37963774272668993,0.9176725762388309,-3.6946251073272003,1.4135580404078798,-2.84346835336322,-1.3126203139640578,-1.366986603595636,0.7904969509061055,4.000778808092382,13.385486850594406,0.9997166616242824,0.41379090515857686
83,0.02155535005983248,1.45942053710751,-1.246364120982227,0.7293299979885411,29.568280490935614,0.20113414502594282,0.5146698299820373,-3.578424303929455,0.8550195255059267,-1.391952843898891,-1.389905910328063,-2.004556984754503,0.8701618737843206,5.699090074844856,7.872168676573924,0.8738054781713244,0.2698248801507893
84,0.018538386772384417,1.3655085847761685,-1.237885437528667,1.6266225229886875,29.924188562212123,0.5261758977796219,0.841599075082365,-0.29604725952709954,1.0929112739647013,-2.2719087699512333,-2.716546597353799,-2.410902039935762,0.7901639821462776,2.079585294852421,4.0643732719490515,0.7827686759963874,0.6609065437185192
85,0.005862674653112342,0.8756618058090193,-2.2700914972035577,0.7914643571901202,14.002411324380063,0.25344985002922327,0.5808312559408444,-0.8013132440483957,0.9082057427445791,-3.201208114166981,-2.7785788418276836,-2.947521497661991,0.7681989545451378,6.670359285414493,13.035956686337089,0.8341068844450946,0.6556104062218918
86,0.022497874971739214,0.32265044879704075,-1.6257969150582996,2.2771357098298926,13.081596244429253,0.22115803673364948,0.6976634857986928,-0.600822379456849,1.1344434881067578,-2.0096726718487656,-0.714634707940546,-3.342735940181525,0.7387550064320401,4.9347066752065665,7.036297297718825,0.8203372161029204,0.08216411342204083
