draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,sustained_hiv,sustained_syph,sustained_ng,sustained_ct,sustained_tv,pf_2035_2040_hiv,pf_2035_2040_syph,pf_2035_2040_ng,pf_2035_2040_ct,pf_2035_2040_tv,ni_2030_2040_hiv,ni_2030_2040_syph,ni_2030_2040_ng,ni_2030_2040_ct,ni_2030_2040_tv,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,pass_early_lat_band,pass_sustained,n_pass_mean
36,0.7516959444805899,0.2124777531523311,0.3726953945176333,0.5560727875521065,0.3015332980040695,0.14239391444382396,0.0,0.47427690407698747,0.1776593381838063,41213.833333333336,1.0,1.0,1.0,1.0,1.0,0.004284144261180552,0.1776593381838063,0.0055520608798417135,0.2230527077700051,0.27736560553244577,53.166666666666664,41213.833333333336,32963.333333333336,212640.08333333334,576781.0,0.48044789014305483,0.25193345753942614,0.19264775253519031,0.11256876928439029,1.9104465809603337,0.018335025042826438,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
46,0.0,0.000741399762752076,0.016749755602104448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.004381226931421415,0.0,0.10316796546934083,0.15178220850281307,0.3313499757951143,65.25,0.0,504877.9166666667,157088.16666666666,774285.5,0.04641350210970464,0.00785704892563569,0.0012055455093429777,0.0005390664637239979,2.0244760754241296,0.017925257742948935,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50,0.6204351204351204,0.16441906354994648,0.2757934617533508,0.6064074703488265,0.25277474253463694,0.1408177871165366,0.0,0.67062854401202,0.14037994162512013,23560.083333333332,1.0,1.0,1.0,1.0,1.0,0.1259345801612549,0.14037994162512013,0.10008164160020998,0.13688553420096414,0.07291802990201106,4246.083333333333,23560.083333333332,408868.5833333333,117237.33333333333,123482.0,0.44836247973176907,0.11993141757389258,0.2518902107878083,0.06588432268231634,3.7440494720623607,0.13225825602227861,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
53,0.688609909146478,0.16433793686648482,0.3359789378496898,0.4604419306984003,0.36651160155013024,0.17304646775146945,0.0,0.4757987278995683,0.21817757211693453,36527.916666666664,1.0,1.0,1.0,1.0,1.0,0.10495230870812731,0.21817757211693453,0.038976723232404704,0.1482257597001549,0.38098758938596894,3419.5833333333335,36527.916666666664,176474.66666666666,134028.33333333334,848056.6666666666,0.5331278443497208,0.1416716257995438,0.20879091983747533,0.06286431398456575,3.7687246013052427,0.12491206735541581,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
62,0.6647486699856017,0.1649426815166852,0.29853609492587035,0.5147339287699623,0.3209699001502549,0.1642961710797829,0.0,0.6035520038644169,0.1692178961241769,25118.833333333332,1.0,1.0,1.0,1.0,1.0,0.10510222007650387,0.1692178961241769,0.01066600765261294,0.24726371978361394,0.2711159185797372,3359.1666666666665,25118.833333333332,52782.416666666664,227217.41666666666,538496.1666666666,0.48156017886174235,0.13308183550221206,0.24184706389168487,0.06817709889562035,3.623401510003179,0.12860692614673844,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
66,0.6026589117551732,0.15485341606406144,0.2924381312101328,0.5551135242578579,0.2909094288375625,0.15397704690457967,0.0,0.7535600703408538,0.13000785807774806,22774.666666666668,1.0,1.0,1.0,1.0,1.0,0.1338686881411911,0.13000785807774806,0.12001584558401722,0.23819316029188967,0.06806978091068573,4886.5,22774.666666666668,543982.0,225105.25,132380.16666666666,0.4535616225295253,0.1285752282117322,0.22853557914134484,0.07254236986948816,3.5330242273696713,0.14415710736134843,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
71,0.7041681681681681,0.1611627940676178,0.34045338108677364,0.49686839252283727,0.33921976306536544,0.1639118444117973,0.0,0.4841476942000813,0.19351643534617022,40520.25,1.0,1.0,1.0,1.0,1.0,0.08732529823054119,0.19351643534617022,0.1042982244074551,0.17913895906439378,0.31181264902706907,2646.25,40520.25,495361.0833333333,180800.5,696959.4166666666,0.5023052039941045,0.16251601903315682,0.19741773469777438,0.06575924643358766,3.0964969333066663,0.12352924345687662,3.6666666666666665,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,3.6666666666666665
76,0.2154696132596685,0.06034822343023714,0.1134463963974024,0.1811049098115344,0.10410094637223975,0.04812747714955917,0.0,0.1420389461626575,0.052116712626064314,8832.916666666666,1.0,0.3333333333333333,1.0,1.0,1.0,0.027121930473905247,0.052116712626064314,0.008198599501591573,0.24009193769454887,0.20458164978314594,432.5833333333333,8832.916666666666,41631.916666666664,227565.41666666666,391918.0833333333,0.1715210355987055,0.06325119005098569,0.07281553398058252,0.029437513679142043,1.3574127222583465,0.07785917766711724,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,2.0
77,0.5988400310619297,0.1378725199411164,0.24354843553024622,0.5281848934507701,0.31928241063164403,0.15253269591758592,0.0,0.5101694038884202,0.10744308332572644,20710.833333333332,1.0,1.0,1.0,1.0,1.0,0.09140229347923878,0.10744308332572644,0.11059288561230311,0.00936436612051489,0.3350835474480056,2793.6666666666665,20710.833333333332,450360.3333333333,9828.583333333334,692863.1666666666,0.42183585435692633,0.10390131039241701,0.21625047182801324,0.0548337105929011,4.089267129918049,0.12069470357377944,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
81,0.5496926959447898,0.13177866986180972,0.2481079772917492,0.5990054759532417,0.2695742415327082,0.13142028251405005,0.0,0.30540201256781324,0.12971001389958997,20046.25,1.0,1.0,1.0,1.0,1.0,0.02052932377845142,0.12971001389958997,0.1288664245054422,0.2359346774623962,0.006359847989171045,306.9166666666667,20046.25,612214.1666666666,236705.25,11481.583333333334,0.41883624679163267,0.14560973950046932,0.17700385041009603,0.06835385008476062,2.881924580476723,0.059378564144978684,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,4.333333333333333
83,0.5755589455620812,0.16981832580404574,0.2790624272807363,0.5378640119765769,0.304004324473611,0.15813166354981226,0.0,0.5923097994284435,0.1603498343347531,23340.166666666668,1.0,1.0,1.0,1.0,1.0,0.16167416200425924,0.1603498343347531,0.10375797233906635,0.01117520139435711,0.019304251209693108,6479.083333333333,23340.166666666668,400683.3333333333,11148.083333333334,28253.25,0.46038918103473864,0.10657266354101978,0.2612712445021626,0.061339760446946334,4.332068603020641,0.14314134710074358,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
84,0.5333158420600944,0.1501387888070967,0.22064708222550397,0.3791876796184108,0.41850238735565926,0.20230993302592992,0.0,0.329517508369429,0.12146873620018668,15418.333333333334,1.0,1.0,1.0,1.0,1.0,0.038667907905818664,0.12146873620018668,0.07495973794925688,0.24151480065936884,0.2008259373278738,667.0,15418.333333333334,351675.75,244235.58333333334,415006.9166666667,0.4016454236044827,0.10970991238891581,0.22630941781521274,0.0662326337914971,3.669536621823585,0.08974552851380602,3.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
93,0.48136194225646217,0.1147964724855024,0.28924719091188017,0.5500856164914647,0.29464371775757797,0.1552706657509573,0.0,0.4057525439039294,0.11609779190630226,19345.416666666668,1.0,0.6666666666666666,1.0,1.0,1.0,0.023767725432481648,0.11609779190630226,0.04042680755678724,0.020384449010495794,0.27518535038518227,372.1666666666667,19345.416666666668,171037.16666666666,17883.333333333332,491354.25,0.4990464201488978,0.16269935840529592,0.1456125127009246,0.06356648039307845,3.1613598909796763,0.06834718358236291,3.3333333333333335,3,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.3333333333333335
94,0.5,0.11571646740344305,0.16067614381821535,0.38848827094829685,0.18030965361345655,0.09786874210491325,0.0,0.4296480272495032,0.09942230412023645,13791.916666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.14909294121141922,0.09942230412023645,0.04250779478744776,0.1318625992542948,0.1449041258176661,5957.083333333333,13791.916666666666,190155.41666666666,109668.33333333333,226366.75,0.2812530983680475,0.06125370968492975,0.17463193255958206,0.03832640851370526,3.069155317467026,0.13578193486673043,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
98,0.5408979792396044,0.14524540413502776,0.25199897511091157,0.5509413838656483,0.2991645782410308,0.1498940378933209,0.0,0.4432579139458501,0.11366366408913214,22310.666666666668,1.0,1.0,1.0,1.0,1.0,0.15815564454431458,0.11366366408913214,0.023924350055245475,0.11892793680055269,0.005203624077379734,6399.333333333333,22310.666666666668,100045.16666666667,95004.0,7124.333333333333,0.4021000380243421,0.08726563052001324,0.21208009700957406,0.041101044999280356,4.623209739465814,0.15122698905150764,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
103,0.7195645243901456,0.24841682198772938,0.36132352667718637,0.47410772072110047,0.34967236629404724,0.1762199129848523,0.0,0.281096477166422,0.2439048915030261,40870.666666666664,1.0,1.0,1.0,1.0,1.0,0.11342939193687673,0.2439048915030261,0.10065595486510505,0.2624571393185628,0.1630335818491217,3668.5,40870.666666666664,445203.1666666667,247899.25,291348.5,0.5519539552070218,0.14883581176867428,0.27731898299570956,0.06561929335452858,3.72838554548814,0.12844131988025456,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
107,0.0,0.015833825782794724,0.028791269171641643,0.0,0.0,0.0,0.0,0.009316770186335404,0.0026100055268779075,0.0,1.0,0.0,1.0,1.0,1.0,0.08508845106476769,0.0026100055268779075,0.09322231680305619,0.16824525451246916,0.35652028635465566,2510.9166666666665,0.0,437699.4166666667,166114.41666666666,835451.3333333334,0.0659819338044752,0.008978263069778551,0.03327912414875695,0.0039062220579265654,3.951335495945006,0.12215960952481435,1.6666666666666667,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667
114,0.0,0.0022544283413848632,0.015780998389694042,0.0,0.0,0.0,0.0,0.0011534025374855825,0.0003747423549339594,0.0,1.0,0.0,1.0,1.0,1.0,0.02060860759557484,0.0003747423549339594,0.10203720317770039,0.013313963589561719,0.00917606927108993,319.0,0.0,435826.5,12085.75,14004.583333333334,0.0483760152481798,0.005860656747991509,0.009248177733245506,0.0008170805357206294,4.126953295742635,0.06260180644462365,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120,0.4677289554160631,0.12083538067660875,0.21728102423180182,0.3886301818826521,0.17894285040960714,0.09909363437440744,0.0,0.35571612627916327,0.134789509454299,19799.75,1.0,0.6666666666666666,1.0,1.0,1.0,0.09737276532668665,0.134789509454299,0.11903323466775807,0.2026541134887796,0.11641478972403463,3141.6666666666665,19799.75,542413.5833333334,194768.83333333334,220897.83333333334,0.3416352672266312,0.0976785189701525,0.1602593098529341,0.05081332940903736,3.5784084329522385,0.12236215854796668,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,3.6666666666666665
131,0.7167410332134908,0.19335116901997307,0.2860545859636893,0.6093160100864429,0.2591777983164036,0.13150619159715357,0.0,0.6742348618987742,0.14272211055728434,24128.0,1.0,1.0,1.0,1.0,1.0,0.0910282654926851,0.14272211055728434,0.1570396902296579,0.0361985020343669,0.04979193906624904,2636.5833333333335,24128.0,660574.0833333334,35454.916666666664,82031.33333333333,0.4558568828930866,0.1266199417729663,0.27495022720659823,0.07168834319065061,3.608464670004423,0.11829017810165543,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
151,0.37979753304830705,0.09962672717006284,0.17235362681437819,0.3693063132443326,0.19302892724709322,0.10433142617524081,0.0,0.3122184039709813,0.0820261992857984,13753.25,1.0,0.6666666666666666,1.0,1.0,1.0,0.14436924272255905,0.0820261992857984,0.019310310834093094,0.08659377225520269,0.28858691066098446,5038.75,13753.25,81647.08333333333,70929.16666666667,517318.9166666667,0.2996216375277068,0.05540135890112328,0.1622040325000537,0.03037519262265777,5.408598551713853,0.13774995094202977,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0
187,0.16161616161616163,0.029529268716345317,0.07451797811360084,0.19866019866019866,0.09112959112959113,0.04354354354354354,0.0,0.08833922261484099,0.03721464056438476,7469.916666666667,1.0,0.3333333333333333,1.0,1.0,1.0,0.10508757912034539,0.03721464056438476,0.06160922513227727,0.0030734857457358628,0.36847532725124693,3542.8333333333335,7469.916666666667,261418.08333333334,3008.75,780508.4166666666,0.1303968600087222,0.02796876326288091,0.04317431172499084,0.009167303284950344,4.6622318900235395,0.13004573296177577,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
192,0.6716524216524217,0.09504928125057344,0.2310471226647363,0.5503436414397701,0.30094828213382807,0.14870807642640185,0.0,0.4479682961917429,0.10270525860086033,20215.416666666668,1.0,1.0,1.0,1.0,1.0,0.14077331707483576,0.10270525860086033,0.0399274002074958,0.035509464438521876,0.031611349133416844,4838.166666666667,20215.416666666668,168088.83333333334,30897.083333333332,45948.083333333336,0.3895083624539635,0.0785733079736909,0.13618871278297318,0.03280237935862674,4.965451377428017,0.14540001123963894,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,4.333333333333333
195,0.6033022301634571,0.16203467485653744,0.2963733819337669,0.5836671782142778,0.28451346719195963,0.13181935459376257,0.0,0.40924285162150725,0.15387414651671324,32165.833333333332,1.0,1.0,1.0,1.0,1.0,0.06022622020019325,0.15387414651671324,0.1328800715408246,0.013413761668007973,0.1611102300627634,1508.0,32165.833333333332,553868.5833333334,12566.666666666666,261261.0,0.4868313910404527,0.13959581800332874,0.21515882046962623,0.06184920606069572,3.5345342546886003,0.10486777636466549,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
198,0.6196866341457895,0.1561131001152357,0.30044776491594544,0.5651488064463582,0.2988881951569614,0.13596299839668036,0.0,0.41565417729285253,0.15079145783561093,32095.75,1.0,1.0,1.0,1.0,1.0,0.08551561200586168,0.15079145783561093,0.10201764517765567,0.2706345072473868,0.009765281656508211,2474.6666666666665,32095.75,454193.1666666667,260328.16666666666,17900.25,0.47417447569162535,0.13507696621486534,0.20429458772554,0.06077154526525066,3.5155074814880156,0.11997242407085722,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
239,0.6801199056959426,0.18164945075623543,0.2860076040098515,0.5632848024611973,0.2887522757050343,0.1479629218337684,0.0,0.5003031215961228,0.15711542980143242,25761.666666666668,1.0,1.0,1.0,1.0,1.0,0.07042484427893417,0.15711542980143242,0.0958223554170476,0.2707644627523678,0.08846120454779843,2124.25,25761.666666666668,409148.9166666667,252693.91666666666,156474.33333333334,0.4708539490132316,0.14053370818548447,0.26810060831171084,0.079545126359557,3.368616594993678,0.11160268897928817,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,4.666666666666667
260,0.4726488005620797,0.1299741896618589,0.22145958676311453,0.3880102595840533,0.18438113013763568,0.09427527694497773,0.0,0.3630874397297755,0.1263940241892516,23323.25,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.14411263890660134,0.1263940241892516,0.0012048102605095499,0.18451140150273296,0.278384546511945,5261.083333333333,23323.25,6993.833333333333,151728.0,508138.0,0.34894170038508493,0.08686187865809247,0.1772171026696688,0.042596739504914764,4.0227700848981485,0.13636925283427878,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333,3.3333333333333335
268,0.6320292503353404,0.1258367522800822,0.24697295458431825,0.6113860052297112,0.25807228266163706,0.13054171210865173,0.0,0.43128425469947906,0.11849825792106433,19993.083333333332,1.0,1.0,1.0,1.0,1.0,0.08788614345364333,0.11849825792106433,0.03427336170788629,0.2644950310229057,0.261881852036461,2581.0,19993.083333333332,156532.33333333334,245992.5,521260.5,0.4390960304597343,0.10218798811910675,0.18859905181909786,0.047358355798478996,4.296408258963017,0.1174809022696748,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
291,0.7905214059636848,0.164912643687134,0.31074562107859866,0.5959626607266097,0.26761320552172024,0.13642413375166992,0.0,0.45105197107271594,0.16161484917054225,33821.25,1.0,1.0,1.0,1.0,1.0,0.11527532349092202,0.16161484917054225,0.034211210636877286,0.135408498938968,0.34503940961793184,4026.1666666666665,33821.25,164649.91666666666,121292.5,751837.0833333334,0.485504918647476,0.12766867866327006,0.20437465361649332,0.053651298333833315,3.8055081962485517,0.12931486923805394,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
317,0.6216992251446033,0.1407341453209012,0.27667391145560527,0.5600194387187022,0.29917879654695273,0.14080176473434514,0.0,0.35689296839317564,0.15033087279742452,35331.666666666664,1.0,1.0,1.0,1.0,1.0,0.1609083987459041,0.15033087279742452,0.01939603506687582,0.12791714311197086,0.2153306180314836,6278.5,35331.666666666664,87971.5,103421.25,356854.6666666667,0.46826039215069654,0.08900343185501408,0.20062150977003415,0.036312191297114334,5.288349421717598,0.14573240980546026,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
342,0.6808416351371678,0.153290987106681,0.3011827970345092,0.6216375513787843,0.24804346202571328,0.13031898659550242,0.0,0.6867571690054911,0.16702844686203175,23917.75,1.0,1.0,1.0,1.0,1.0,0.07316392167755363,0.16702844686203175,0.12218504762944181,0.05585543616867539,0.28941742954524413,2102.5,23917.75,543095.0833333334,53964.166666666664,590162.0833333334,0.48440153688549076,0.14485324827337617,0.20644902720446642,0.0741726133140972,3.349863243107809,0.11307153442847871,4.333333333333333,3,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,4.333333333333333
344,0.7135108314126031,0.12246462104061225,0.2654551904597268,0.6022255997002729,0.2671628604149227,0.13061153988480434,0.0,0.32309155720302624,0.14292456420706035,32342.25,1.0,1.0,1.0,0.6666666666666666,1.0,0.1403155617293317,0.14292456420706035,0.10857188038013561,0.0029935678528298353,0.28510792332919005,5072.583333333333,32342.25,434221.8333333333,3359.1666666666665,511845.1666666667,0.45241655962997873,0.0962037371008218,0.15653395104709159,0.03581717727914643,4.715366971797644,0.13656493249800652,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,4.666666666666667
394,0.5660444863303576,0.14810369215055233,0.27096460574737985,0.5825763637957843,0.27015452430248676,0.14726911190172895,0.0,0.5217515391775452,0.131287957960182,22810.916666666668,1.0,1.0,1.0,1.0,1.0,0.11045994622603326,0.131287957960182,0.006171178933655393,0.12812443079208358,0.18465282308178568,3627.4166666666665,22810.916666666668,30145.5,108476.91666666667,311725.8333333333,0.4622896992179573,0.11049694542825746,0.26452920254590645,0.06264437494068552,4.212474121195206,0.12822257723090835,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,4.666666666666667
407,0.7064659284144167,0.1880192640250802,0.3559684285127294,0.5979069324486067,0.27285179745243465,0.12924127009895872,0.0,0.45606301493107554,0.17839713154090686,37187.666666666664,1.0,1.0,1.0,1.0,1.0,0.09133962661709653,0.17839713154090686,0.0193213144539653,0.18620118643353525,0.11983594950982061,2851.6666666666665,37187.666666666664,94617.33333333333,161095.0,197477.91666666666,0.5095339214214155,0.16656910123661042,0.19795061086344065,0.07018197661111515,3.0812291990525846,0.12013795065744926,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,4.333333333333333
