draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,sustained_hiv,sustained_syph,sustained_ng,sustained_ct,sustained_tv,pf_2035_2040_hiv,pf_2035_2040_syph,pf_2035_2040_ng,pf_2035_2040_ct,pf_2035_2040_tv,ni_2030_2040_hiv,ni_2030_2040_syph,ni_2030_2040_ng,ni_2030_2040_ct,ni_2030_2040_tv,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,pass_early_lat_band,pass_sustained,n_pass_mean
63,0.7639084984098461,0.18731441488674683,0.2809857617492085,0.46358092212187874,0.35257177098326736,0.18384730689485385,0.0,0.541263937502311,0.14365573316047575,22789.166666666668,1.0,1.0,1.0,1.0,1.0,0.08402386025853519,0.14365573316047575,0.06443199245868493,0.017330183633247596,0.04072863972923212,2568.9166666666665,22789.166666666668,223921.08333333334,14922.916666666666,63253.833333333336,0.43910546465123784,0.13319592018475668,0.24861460294438453,0.07378716927487351,3.300864169240606,0.11976783468128539,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
136,0.452579365079365,0.10108633310976506,0.19326435034603637,0.3849402925424919,0.18655541103544926,0.09517096308872545,0.0,0.4459412345367862,0.09787021652450739,16401.916666666668,1.0,0.6666666666666666,1.0,1.0,1.0,0.091572983302815,0.09787021652450739,0.0038653327660692553,0.16936570827501166,0.07991757957165309,2733.25,16401.916666666668,17566.75,136604.5,127890.0,0.2893061631065488,0.09631489257284565,0.11800010250627851,0.04836499631806441,2.3332780907090283,0.12365003857607908,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,3.3333333333333335
152,0.20576012681275838,0.06296264839423889,0.13561689764735393,0.3661797798149136,0.19975834401055778,0.10072854284119521,0.0,0.17093079922027288,0.04718580385967953,7706.75,1.0,0.6666666666666666,1.0,1.0,1.0,0.10688840490126268,0.04718580385967953,0.1270955894786154,0.24961034812103353,0.2233985763494426,3465.5,7706.75,417365.5833333333,225414.58333333334,393022.5,0.25479920604797607,0.044588313790401846,0.10590342811217272,0.01764959356597988,5.162739521327797,0.12999911003692086,4.0,3,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0
154,0.6101040388119814,0.12004700308174619,0.2755692031849175,0.5559346651541722,0.30064814285565894,0.14341719199016886,0.0,0.28197905354066966,0.1383890888529488,28937.166666666668,1.0,1.0,1.0,1.0,1.0,0.04063536846178156,0.1383890888529488,0.08169783716931571,0.0942661715252013,0.3298744238747894,780.5833333333334,28937.166666666668,293637.0833333333,86586.75,693774.25,0.45986878432280504,0.13794232722494662,0.14420981776046252,0.049965183757705554,3.332506836654261,0.09032946336623748,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
155,0.6087280535556397,0.18260151352411377,0.34249375215419525,0.511220145073146,0.3285571184176852,0.16022273650916882,0.0,0.666153811849176,0.1683505965568305,38077.0,1.0,1.0,1.0,1.0,1.0,0.08450324983479617,0.1683505965568305,0.06134390551136227,0.25645793433836483,0.006452104297882843,2663.1666666666665,38077.0,207809.16666666666,222359.91666666666,11198.833333333334,0.513582128625201,0.1690242390150536,0.2423371348220852,0.08010271783870991,3.0414043513026616,0.11392370435409536,3.6666666666666665,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,3.6666666666666665
160,0.5215415019762846,0.15239710504086648,0.2836332771538701,0.5954853573032254,0.2654844769985624,0.13903016569821217,0.0,0.7905098230650509,0.12013957915320704,22649.0,1.0,1.0,1.0,1.0,1.0,0.09026694858317937,0.12013957915320704,0.0533284284543954,0.26326976052272927,0.05664635839954322,2588.25,22649.0,186291.16666666666,228529.66666666666,90214.16666666667,0.456384468022399,0.13473245286985047,0.22921640141467728,0.0774138744783582,3.399689723796644,0.11912837117310508,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
185,0.4441192620607195,0.14327865203547674,0.2597853452658765,0.5829683524211855,0.26460020978402077,0.15243143779479368,0.0,0.42321616310116755,0.09855238510433888,16095.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.037502281409095985,0.09855238510433888,0.1437013492834519,0.14053118193755734,0.1246053321032514,621.0833333333334,16095.0,504844.0833333333,129255.41666666667,215167.91666666666,0.4455401855345125,0.13135844979873904,0.22014350459074836,0.07236715063119344,3.53462398270795,0.09137336661060773,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0
227,0.6219157088122605,0.17170373222857424,0.26670381831023254,0.5981225429224878,0.26393073808572765,0.1379467189917846,0.0,0.7072480111897894,0.1320807859491013,21269.083333333332,1.0,1.0,1.0,1.0,1.0,0.09110938538178366,0.1320807859491013,0.010305270826439804,0.08481830047773471,0.1575207085375926,2774.3333333333335,21269.083333333332,40861.0,70134.08333333333,239660.83333333334,0.427876935819861,0.13212854512763597,0.2640730580643977,0.08206038626908352,3.2502941752908487,0.1215602519819456,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
245,0.7342204319585027,0.17108719914046758,0.3305116242779203,0.5799006270086465,0.2795609612613387,0.14053841173001483,0.0,0.567228134184656,0.19569168381937072,33618.25,1.0,1.0,1.0,1.0,1.0,0.1364385994351545,0.19569168381937072,0.1363125405088144,0.18439196670313082,0.008943867884207342,4838.166666666667,33618.25,449371.9166666667,155998.25,16650.833333333332,0.5062383683117974,0.13195908773697693,0.19688561479474817,0.06143737605185614,3.836373356877813,0.14200323722880745,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
254,0.361139254756276,0.07408371222555149,0.1536841461691594,0.35996542511394,0.20448884174131698,0.10221239981140971,0.0,0.2817107955483383,0.053200735945122125,10698.583333333334,1.0,0.6666666666666666,1.0,1.0,1.0,0.05843590061044882,0.053200735945122125,0.060617675514432555,0.0851164049576049,0.11833291386645657,1394.4166666666667,10698.583333333334,209976.91666666666,73805.0,183422.58333333334,0.26976846680977357,0.0710204021626452,0.1317300894471591,0.0379524026165795,3.6204345364941393,0.10434327146379863,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,3.3333333333333335
307,0.5682625509915585,0.12527642805841624,0.244894141261239,0.5723683365465954,0.2879754418468019,0.13965622160660268,0.0,0.27055805905360875,0.12230315854028444,20014.833333333332,1.0,1.0,1.0,1.0,1.0,0.03013004712992842,0.12230315854028444,0.09176908078578923,0.2467730262538971,0.007454294129168243,398.75,20014.833333333332,320218.0,223892.08333333334,14548.333333333334,0.41749771944893893,0.12881466669153616,0.14757736006516495,0.050630309023104336,3.2424879836260785,0.08020876382345589,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
331,0.604735562248854,0.17408487641355275,0.24762376965065458,0.612553396708217,0.25103627106330545,0.13641033222847773,0.0,0.5586632476494257,0.13540469696812976,18562.416666666668,1.0,1.0,1.0,1.0,1.0,0.15497701765670888,0.13540469696812976,0.1209299748074547,0.2408111501651042,0.13593245513536617,6053.75,18562.416666666668,397048.6666666667,215088.16666666666,238220.5,0.41732967980202934,0.09324860579306099,0.27710250420180466,0.06000479602795943,4.483872986158645,0.14989003697221237,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
383,0.4213013308477034,0.10387787786094017,0.17412778181995936,0.37567996391582525,0.1922450889015066,0.09874161384933484,0.0,0.29133330120172224,0.10346430208482921,16542.083333333332,1.0,0.6666666666666666,1.0,1.0,1.0,0.029221270000010204,0.10346430208482921,0.15238899512741386,0.19924789447689728,0.041047161597893254,430.1666666666667,16542.083333333332,548796.0,184906.41666666666,71724.25,0.29046675909421005,0.09454699983480826,0.146993275424648,0.04981300509001394,3.0793462244123386,0.08176878754393134,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0
440,0.7820547150444058,0.19313937398491707,0.34801421270175864,0.5932641742057798,0.2693803948644146,0.1373554309298056,0.0,0.6750526226108787,0.1574340398153391,34995.75,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.09702710084983912,0.1574340398153391,0.002836783088381188,0.0019053936881066318,0.3806932056612571,2977.3333333333335,34995.75,10976.5,1856.0,775215.9166666666,0.5132982501596245,0.16321761417799127,0.2611229027259348,0.08329798252025385,3.1549772333956,0.12485193632895057,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,4.333333333333333
472,0.4026915113871636,0.1288820813666725,0.278517126052999,0.5535406248380641,0.29605202663501723,0.1504073485269187,0.0,0.4842647892684475,0.08089096539233503,16609.75,1.0,0.6666666666666666,1.0,1.0,1.0,0.07187841338903793,0.08089096539233503,0.041537436705226,0.033772767532773806,0.17229681503495067,1974.4166666666667,16609.75,155174.16666666666,30396.833333333332,279564.8333333333,0.42550076560853684,0.12996830638126425,0.16602468983057958,0.052161534167622536,3.2884549517068575,0.11173802989854953,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,4.333333333333333
489,0.7640342052313883,0.16761480392696707,0.32252674946960064,0.5984067130442551,0.2590229073755649,0.14257037958017996,0.0,0.6046446632564582,0.1740382037194952,25652.916666666668,1.0,1.0,1.0,1.0,1.0,0.05520432991040894,0.1740382037194952,0.10451134740255215,0.05008046985212763,0.207397683911839,1203.5,25652.916666666668,361518.8333333333,46535.333333333336,358853.25,0.4949819521572409,0.1634633664447935,0.19361404241353983,0.08190330440020996,3.041823047723627,0.10361816000714551,4.333333333333333,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,4.333333333333333
492,0.4155777837854074,0.09897167021314963,0.1564930693307366,0.40191805161655686,0.17605379739962568,0.08869481765048409,0.0,0.2819339021280769,0.08731684917530848,13958.666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.10381111416198818,0.08731684917530848,0.017986175908614645,0.06397160835323944,0.13932440318303438,3402.6666666666665,13958.666666666666,62966.25,51612.75,214075.58333333334,0.27126409999315576,0.06116084920398007,0.1518327116398455,0.03513470581617115,2.9642422180605412,0.12864984250943404,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665
541,0.5104173813607776,0.14798540301926152,0.32076891890710857,0.5993257295137794,0.26729918246128065,0.13337508802494,0.0,0.5248413707107649,0.12634604466222973,30440.333333333332,1.0,1.0,1.0,1.0,1.0,0.13069980924543398,0.12634604466222973,0.09404610528067443,0.14890735979821265,0.20013461981502104,4782.583333333333,30440.333333333332,325641.0,131942.75,351397.8333333333,0.49795808495291505,0.1255241890405092,0.21131985386921362,0.05147573555169099,3.978400351826707,0.13433881897278163,5.333333333333333,3,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.333333333333333
550,0.08928571428571429,0.06244061285379576,0.1764540381125664,0.3606283536647054,0.18972143748223347,0.11631687551972784,0.0,0.1714362225696254,0.04560403295926901,8216.666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,0.01975277332788669,0.04560403295926901,0.029704584412050507,0.2898401023364395,0.15599254161476817,265.8333333333333,8216.666666666666,113530.16666666667,266125.75,262404.0833333333,0.33648084873363837,0.09560908294309917,0.0828925495685769,0.032287326366248065,4.719740224309002,0.06199099724775631,3.0,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
569,0.6341609025032938,0.14150507736307644,0.27719238228366194,0.6012520739345876,0.2610771061004456,0.13767081996496675,0.0,0.44366530934010345,0.1303623854844049,23608.416666666668,1.0,1.0,1.0,1.0,1.0,0.09133179434457028,0.1303623854844049,0.16086228134282574,0.16959852929263583,0.24061395759078064,3011.1666666666665,23608.416666666668,557863.3333333334,157779.33333333334,461957.9166666667,0.47302192130946774,0.11028560214388566,0.228555668504394,0.056276964034008316,4.3209594659480635,0.12314766745004424,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
591,0.5491470394379138,0.1141027074426826,0.306144398185717,0.5547314273302201,0.3031410495566294,0.1421275231131505,0.0,0.2898011493610504,0.14052184932443293,30208.333333333332,1.0,1.0,1.0,1.0,1.0,0.013441803339689792,0.14052184932443293,0.02543582729023491,0.14878165007353197,0.28716989348671135,149.83333333333334,30208.333333333332,97850.83333333333,132075.66666666666,538360.8333333334,0.4724350945565106,0.1877058319031415,0.09641806989767683,0.05967185113909355,2.5195318175730748,0.04510634509872579,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
594,0.645695538397203,0.15941830005991678,0.2508756297596462,0.4535136739329575,0.3682134822623851,0.17827284380465744,0.0,0.456427407484756,0.12267313293958566,19115.833333333332,1.0,1.0,1.0,1.0,1.0,0.10468594268694226,0.12267313293958566,0.15077268989972134,0.012235239682232212,0.11680545582940398,3521.0833333333335,19115.833333333332,511915.25,11442.916666666666,177269.75,0.43085562905103414,0.09933629895229024,0.2578597533898172,0.05367735032154778,4.3590587086814,0.12569280556209877,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,3.6666666666666665
599,0.7308395217355,0.12405791086020634,0.2797737820691583,0.5645922034982602,0.29092051116971646,0.14448728533202326,0.0,0.46074513616614876,0.12709416849511176,32042.583333333332,1.0,1.0,1.0,1.0,1.0,0.10229082363970528,0.12709416849511176,0.01925085059247353,0.10858790204080694,0.3574706135413037,3293.9166666666665,32042.583333333332,71772.58333333333,89626.91666666667,717201.4166666666,0.45003588287046664,0.1192178533268378,0.16211133392552757,0.04462041832730735,3.791612205662451,0.12842972146792134,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
616,0.773636069289299,0.21783356671457263,0.34625091629815774,0.5845807204187109,0.2779484858127781,0.13747079376851104,0.0,0.6846192496886018,0.17679734214086132,30986.5,1.0,1.0,1.0,1.0,1.0,0.1069724265733203,0.17679734214086132,0.010572078735512254,0.20294310047224293,0.11296006042728603,3453.4166666666665,30986.5,41520.75,165329.0,172859.33333333334,0.5220533877537558,0.1583484892949556,0.29115622024570664,0.08649580863852883,3.2972654666576102,0.12400888674214434,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
675,0.5489560604115861,0.11868993338120627,0.22086577214329192,0.43844310972489464,0.39365021801355415,0.1679066722615512,0.0,0.48971608472778766,0.07751866065855,15280.583333333334,1.0,1.0,1.0,1.0,1.0,0.06642442572377959,0.07751866065855,0.008810969019162564,0.21712784843855318,0.3068353208973505,1783.5,15280.583333333334,37250.5,193649.91666666666,608001.9166666666,0.38066925101237253,0.09846697794951877,0.2018595099134973,0.05121790742522747,3.881872904367485,0.10974571671725164,3.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
707,0.7735787851755737,0.18736911189506142,0.3151594408453259,0.5795520702169588,0.2839879931684178,0.13645993661462344,0.0,0.42054797752511214,0.18812629539234074,40150.5,1.0,1.0,1.0,1.0,1.0,0.07716320121750612,0.18812629539234074,0.00596047749360663,0.13910354950121537,0.07116661904952104,2201.5833333333335,40150.5,24427.666666666668,115072.0,114521.0,0.4620371536664085,0.14884931482195743,0.1955744878241398,0.061153087642261655,3.112236649831482,0.11633701904006555,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
723,0.6531088900889097,0.10483125968194708,0.2761551561741468,0.6024139729077108,0.2654768989847223,0.1321091281075668,0.0,0.5301353897244309,0.11153274353382858,27489.583333333332,1.0,1.0,1.0,1.0,1.0,0.028736655202069212,0.11153274353382858,0.015698023732711914,0.20069224840657593,0.0873621847819583,449.5,27489.583333333332,62335.5,169316.5,136913.83333333334,0.45915564814506094,0.15196196875073634,0.1274539880410188,0.05931585655756552,3.025983373245092,0.07924451151209116,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,4.666666666666667
726,0.7054534346066065,0.13789530048286816,0.27391430052232674,0.6107635412125428,0.2617471337192594,0.1274893250681978,0.0,0.24836665241699565,0.1468492749864838,26428.666666666668,1.0,1.0,1.0,1.0,1.0,0.1287281428580356,0.1468492749864838,0.07418038381941718,0.11842827309326652,0.3098597598992204,4451.5,26428.666666666668,246451.66666666666,101756.16666666667,588052.3333333334,0.4324715508435173,0.10017696881581213,0.1501339864663804,0.03506969434867546,4.325726716028703,0.14317098022204208,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
744,0.6221939591345315,0.19293735986401173,0.3217424528800126,0.5766484762628222,0.28079709511791906,0.1425544286192587,0.0,0.4709262609400986,0.17412522346470563,26271.583333333332,1.0,1.0,1.0,1.0,1.0,0.08098422896041141,0.17412522346470563,0.15676143894826758,0.019598050889732824,0.18916156364897177,2353.8333333333335,26271.583333333332,541572.5833333334,17143.833333333332,314041.0,0.5114386409784215,0.143326709907216,0.26814362376817596,0.07299075557161076,3.586410536658576,0.11701241916748574,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,4.666666666666667
783,0.648215494933372,0.17166937988892048,0.312462722293049,0.5297848847329601,0.3097341713575596,0.16048094390948028,0.0,0.5916564927137179,0.1691304720336794,28966.166666666668,1.0,1.0,1.0,1.0,1.0,0.10934375496183973,0.1691304720336794,0.07617054224109245,0.03652991595574417,0.34209915494962556,3284.25,28966.166666666668,260407.91666666666,32707.166666666668,678486.4166666666,0.475469793806154,0.14257216451459356,0.24255579220377088,0.07569950077941554,3.3503603349731326,0.1334844143531659,4.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
789,0.7094896331738436,0.16387903127749456,0.2459543508247667,0.616607789537651,0.25160566243276455,0.13178654802958442,0.0,0.6276349288211073,0.13093602953960246,21010.5,1.0,1.0,1.0,1.0,1.0,0.07953731700633522,0.13093602953960246,0.006719588862440892,0.2928819651725845,0.24289256392515202,2247.5,21010.5,24611.333333333332,260144.5,423552.25,0.4272975302346887,0.1161927944468285,0.2696698125694949,0.0698879717527759,3.72998878326427,0.11280084333795155,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,4.666666666666667
818,0.42465436722615246,0.11866493412381778,0.1814099013257868,0.3586796907041183,0.19886984195869953,0.10911713400384888,0.0,0.35545139187523295,0.10158182470940728,14072.25,1.0,0.6666666666666666,1.0,1.0,1.0,0.07025780430174382,0.10158182470940728,0.056198255723943165,0.10025455027018017,0.27860494959574605,1752.0833333333333,14072.25,196789.16666666666,86789.75,523783.5,0.3079599527664259,0.08678434795096474,0.17804864428144707,0.05148625922547082,3.0835134174249164,0.11055920565139375,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0
820,0.7051913065780174,0.13248410758966075,0.23824891363713463,0.6010344975286851,0.2581713454327926,0.14079415703852238,0.0,0.6711438040929139,0.13294945001326647,18618.0,1.0,1.0,1.0,1.0,1.0,0.12536929386723897,0.13294945001326647,0.016756670631853186,0.11766542889879082,0.36588277144374937,4415.25,18618.0,59541.833333333336,98469.5,748028.4166666666,0.39806412895350723,0.10265600013750532,0.19660534613163758,0.059542353371936106,3.8866300763287533,0.13482043510549477,5.0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
822,0.15261044176706826,0.037347888939075195,0.08209016618326968,0.1621785540999515,0.11851043182920912,0.05264434740417273,0.0,0.06315789473684211,0.027182954175832746,6174.583333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.050296124051599354,0.027182954175832746,0.14489343153012824,0.23278731403272865,0.28515277168832803,1073.0,6174.583333333333,516514.1666666667,232729.83333333334,612528.3333333334,0.15350999104357763,0.035823062059326075,0.0486852883776816,0.013261555868435788,3.532736963560115,0.09718302349791934,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335
