draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_top_spreaders_50pct,n_pass,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_early_lat_band,pass_sustained,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,n_pass_mean,n_seeds_ok
36,0.6248194570070781,0.136233220664255,0.20551494179525934,0.6589164295922089,0.32427456124679344,0.01680900916099778,0.0,0.6454718301488866,0.11470734681093327,18.66524888888889,0.36986126116996393,0.12181755764142184,0.2384886444524641,0.08952681455724053,3.0410551419900127,0.16188132727476265,915.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,3.3333333333333335,3
37,0.0,0.0009353558031436402,0.0058141434136230186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014809922452114132,0.0013781919749554646,0.0021233710581966864,0.00013732417632565674,11.211412717869967,0.17641821914154965,77.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
38,0.18238993710691823,0.03990785336328618,0.07673052262329891,0.24078624078624078,0.08817908817908819,0.004368004368004368,0.0,0.20914785997238672,0.0024359635739300543,0.0,0.17531348193648655,0.03132799841594982,0.08439004348793344,0.021865051612102726,14.027168521813536,0.1607553287678332,248.33333333333334,2.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,2.0,3
39,0.16847826086956522,0.0480231018620293,0.07833801368833447,0.19466106778644274,0.13097380523895222,0.0076984603079384125,0.0,0.20504385964912283,0.04027592484211753,7.291414444444444,0.14189549186526362,0.03645963863868703,0.08967315058683784,0.02447693780712591,25.15727701176267,0.1721291860101117,381.3333333333333,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,3
40,0.7633780149503421,0.16478895304829544,0.23345006361450668,0.5997269498567093,0.3764549639011175,0.02381808624217321,0.0,0.8625434195417744,0.1300349892572159,16.86531666666667,0.4375874916131728,0.1845151481723315,0.27940997300882714,0.14496801761624623,2.3713533195872807,0.0782408876409534,936.3333333333334,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
43,0.5295754040447794,0.11474168468614286,0.1789324821251468,0.5222198774367265,0.4520782319777316,0.02570189058554199,0.0,0.4934847249334882,0.1065735086987296,14.997826666666668,0.3371234903998553,0.10627311177775829,0.19751013734180334,0.07244102244870991,3.225800708420087,0.13782712752835727,776.0,4.333333333333333,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,4.333333333333333,3
44,0.155467720685112,0.052718266413841,0.08008418067707515,0.16263190564866542,0.16238361266294227,0.008317815021725636,0.0,0.2038946162657503,0.04386862817876536,5.894416111111112,0.1440983718576734,0.042166940429564516,0.08926772120764936,0.03394979870190785,4.7733384230325715,0.17173086143239147,424.0,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,3
50,0.5747728359636538,0.11761188062214284,0.2015187482603221,0.7014679344583418,0.28302545247096117,0.015506613070697098,0.0,0.7210930344950963,0.09934978190547454,17.80871277777778,0.37819878814944863,0.12251973771323417,0.20419836254689247,0.08608108379341585,3.0859718537440197,0.14603619329132145,814.6666666666666,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,3
52,0.0,0.002724231399711829,0.014138565949801639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08409090909090909,0.008214438791073517,0.015151515151515152,0.001907459065221125,3.4512310606060606,0.026207303532949366,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
55,0.7004982320797172,0.12884319734828978,0.24396806727384668,0.584266021883315,0.39405082631673594,0.021683151799949108,0.0,0.781494507582407,0.12990226432232874,23.04685333333333,0.43066913633873455,0.17654732260043074,0.18594875992276058,0.11072706707891622,2.4402500909576386,0.0992414849528563,1003.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
56,0.19813061260780654,0.054595284944908874,0.11457376279003222,0.1737046103631171,0.1528967768257854,0.006731946144430845,0.0,0.19288866077856903,0.04999527602908865,7.023596111111111,0.24732122743743246,0.04887671679810069,0.09796519429021787,0.029444652575014694,11.887377313033676,0.15206175912000677,474.0,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,3
57,0.6975731387496094,0.14927970442465813,0.244833394991545,0.6052087915172105,0.37294523377043354,0.021729911574008717,0.00011606313834726091,0.7497613686871999,0.14104393388988318,19.188821666666666,0.44400153110723234,0.14362212319192305,0.2410579573312018,0.1052326536719509,3.0921005634219245,0.150435312760549,982.0,4.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667,3
61,0.3447560419516644,0.07739735142577836,0.1410032590029945,0.3495215644457142,0.2970779058247412,0.020067196396211347,0.0,0.3236117141892218,0.06701460257455442,10.362880555555556,0.26500551261443234,0.07074457681439904,0.12700181331270488,0.04393898604253996,4.857301595357847,0.15885846079363014,583.3333333333334,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,3.3333333333333335,3
62,0.17159763313609466,0.04463259418149459,0.11341427152875026,0.20214190093708165,0.12303760496531581,0.008153827430935864,0.0,0.23847517730496456,0.049147324152281076,6.994642777777777,0.33094456715052384,0.08547343236961229,0.09223291955283153,0.04085347515804144,7.209261944097498,0.03604977820180155,442.6666666666667,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.6666666666666665,3
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011913271384322135,4.3859649122807014e-05,0.0,0.0,0.0,0.15950261054958573,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
71,0.5926460068763412,0.14891287446456894,0.2329182709626365,0.5685642768644179,0.40836078308122953,0.023074940054352577,0.0,0.6763983719082084,0.1362437619055481,17.953479444444444,0.4166297010303926,0.16782582209177657,0.22715768837288897,0.12551733703874063,2.48736004380752,0.11471788179230467,993.3333333333334,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
72,0.5236080011942081,0.14289007749443605,0.23180445162003882,0.5729443051644626,0.40323501239754944,0.02382068243798807,0.0,0.689080697319184,0.13660206854627965,18.56873777777778,0.4229404006600089,0.15231694629519973,0.2299767968972196,0.1126698816697943,2.7842099404488874,0.13473634960195432,1005.6666666666666,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
73,0.1913978494623656,0.04856398395320274,0.07589807742234643,0.20166599489453177,0.12427784495499127,0.007389493483810292,0.0,0.15140845070422534,0.03548217935242178,5.134391111111111,0.15879616413731437,0.03517473263431693,0.09425463987176601,0.02569567257788967,14.21922533006433,0.14907080247979032,344.3333333333333,3.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3
76,0.5736312399355877,0.10250578307851332,0.21424194181763748,0.5224099905906291,0.45343058102029393,0.024159428389076965,0.0,0.7675627660823081,0.11686833315612788,17.552958333333336,0.40860839846385005,0.12613363679208256,0.1537363386155923,0.07873368088898504,3.2431733647627237,0.14538615277559067,916.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3
78,0.6023423684819303,0.12963996105126044,0.23151375249889528,0.5492650988881577,0.42560496840717743,0.02512993270466486,0.0,0.7671921176759886,0.12134312374300525,20.67509277777778,0.4195038149736949,0.13340407098672766,0.22460341096944825,0.09284243431335455,3.1495183096291632,0.15742545109964567,992.6666666666666,4.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667,3
79,0.0,0.007106224691290591,0.04469798002113429,0.0,0.0,0.0,0.0,0.002110042735042735,0.0,0.0,0.18600407315080758,0.013445642825589259,0.030546632484524563,0.0021498170889747165,13.857770641887827,0.0898799249136621,179.33333333333334,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,3
81,0.6203316411649745,0.11185175245145514,0.25013663255531476,0.5941605037885266,0.38344181443518766,0.022397681776285764,0.0,0.7379771463180503,0.1399773132762295,22.525693333333333,0.4391277448057065,0.18106524143910543,0.13265847286134538,0.10395379707476075,2.42731610094198,0.11516420098393361,1041.6666666666667,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
84,0.3925796425796426,0.09564645150052153,0.16020242708376206,0.4052198387299894,0.24720525349838138,0.014241574438295886,0.0,0.49014539450482514,0.09297145982945382,15.38387111111111,0.2935040690462222,0.08274316851226882,0.15595598582535222,0.05583203469289341,3.555198758646892,0.16410497551487987,910.0,3.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665,3
91,0.35083751894435317,0.09614453352448511,0.18151453117184688,0.35026105997346635,0.3009099932688205,0.015495613424379781,0.0,0.45535248492157415,0.08039356582765966,13.255801111111111,0.41148768368947236,0.14246106853221693,0.1799513274474428,0.08934970584313288,4.556148090405744,0.046013969930507354,751.6666666666666,3.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,3.3333333333333335,3
93,0.3779014459665144,0.07402083734046531,0.18093795091775053,0.529895736356211,0.44330579647682855,0.02679846716696051,0.0,0.3463650362904094,0.08732242712106776,13.270277777777778,0.3751555363214556,0.09433730008279878,0.11561904720286385,0.052406506239884125,4.129950902120242,0.13605635414229303,703.6666666666666,4.333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,4.333333333333333,3
99,0.7161662710049806,0.15619437154286941,0.2589581742647031,0.5660824617331938,0.4094602580166918,0.024457280250114444,0.0,0.7218617676093627,0.1686636889126183,24.23394,0.46721658657021786,0.18769111460352725,0.21645505444647384,0.12241159562904176,2.4893571158621812,0.09419964632750678,1009.3333333333334,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
100,0.43240418118466906,0.09615559816625917,0.14322957967717057,0.41243241047857576,0.24253158539979092,0.011702670788299977,0.0,0.4082193089285287,0.08275603332656141,10.589681666666669,0.28414187448040357,0.07627433973737306,0.1786036075532026,0.059339216121930105,6.180552750526395,0.14946379449946864,622.0,3.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665,3
103,0.3967056384265392,0.09855819312719359,0.17525443827882348,0.3700324272785891,0.28212150803540553,0.014512731352671978,0.0,0.4389121293916485,0.09624157805968464,13.998936666666665,0.30686963400014755,0.11580025532495038,0.13775165925794683,0.07641352834299953,5.164763370052146,0.12306359380053393,758.6666666666666,3.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,3.0,3
104,0.44879432624113474,0.11671366814585867,0.16224727039285092,0.39440559495568256,0.25984523003466337,0.012415841676320863,0.0,0.4885545996256418,0.08976189205332634,10.551077222222224,0.29695547039033043,0.12844494546511406,0.1779836191761155,0.10552874088869622,2.312275502385716,0.07609626036271663,987.0,3.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,3.0,3
106,0.4842681258549932,0.08422673610855097,0.19994106052470137,0.6941059151633344,0.2891037892489744,0.01679029558769116,0.0,0.7524197732816615,0.11918218807195961,17.31650611111111,0.36065125673286796,0.11527283453138004,0.11887838653381229,0.06865589110078364,3.140236805177818,0.17049086324371812,830.3333333333334,3.6666666666666665,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,3.6666666666666665,3
107,0.211864406779661,0.04574262800446183,0.07281910917690504,0.21781192203727415,0.10983070137999716,0.00569070991606203,0.0,0.2328701406120761,0.03669556421292645,4.343,0.1691128421542636,0.04396258269548441,0.0902030405253826,0.03399222998126846,13.754574843296309,0.1204823110027947,369.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.6666666666666667,3
108,0.0,6.5359477124183e-05,6.5359477124183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.473672437704112e-05,0.0,4.473672437704112e-05,0.0,0.1716845313926089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
111,0.3974358974358974,0.09568535050043724,0.159232160066233,0.4258605752621077,0.2273483053775268,0.013457786027032173,0.0,0.4514240721731036,0.08726047268404785,11.837087777777777,0.30387636585372163,0.10241253283337977,0.15528766238296543,0.06931937140978164,4.696849054765217,0.12078939647988174,593.0,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,3
112,0.0,0.0013334258930061376,0.008646763318072296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025928531488445095,0.001593215878601051,0.003753936940737813,0.00017838676953534698,19.99496841654702,0.16586489063864743,120.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
114,0.4622191011235955,0.10279246225909548,0.15191193300195593,0.40935789062930167,0.24394889362894015,0.013359882408424844,0.0,0.4797275961117769,0.08990967858253851,13.265452222222223,0.2838984689056303,0.10959468291510453,0.1773008898491383,0.07987730134746968,1.7271671058599036,0.10352278233765409,619.0,3.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,3.0,3
117,0.1849964035022447,0.07561142271385413,0.1725845573030577,0.43353930196462387,0.22080434972354093,0.012323014978501847,0.0,0.3131308939848713,0.03802395543054576,6.782318333333333,0.4250637336248985,0.13943731893414388,0.13738378821671918,0.06754847316848199,3.5162446813241686,0.026864063267193723,527.3333333333334,3.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,3.0,3
118,0.008291873963515755,0.019914695561183953,0.03698385047835454,0.0,0.0,0.0,0.0,0.021464646464646464,4.46479925438634e-05,0.0,0.0973707627872762,0.010672608890041567,0.05392506990338108,0.006074806907923284,4.592833241235341,0.15599958730946917,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
119,0.6910025897151314,0.12505912448889808,0.21718835247510548,0.6038468551521945,0.3744645691859092,0.021688575661896276,0.0,0.8049283002494493,0.13760738293494812,16.63610277777778,0.4110196189719432,0.13419599360085546,0.1937080669606067,0.09927184920508027,3.0662739710969924,0.14899489332190394,871.0,4.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667,3
122,0.6187681876019003,0.1663699644731266,0.2401851176111871,0.5843498442532401,0.3963609611165828,0.019289194630177066,0.0,0.6773878138892212,0.13896158862374056,18.045165,0.47097849154954935,0.17487954882711054,0.2961639206012851,0.13402831652671174,2.696712564371589,0.08469994055922342,990.3333333333334,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
123,0.492414339473163,0.12596872798294426,0.23227454550764534,0.5895738770588181,0.3877016537586049,0.02272446918257696,0.0,0.7768891591491123,0.12912999910782416,20.913957777777778,0.4275040328920708,0.17176932422803892,0.17675190784634157,0.11144706024499527,2.4938440169853897,0.09381120337410782,885.6666666666666,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3
124,0.1536231884057971,0.0343033473463673,0.08209189693083692,0.22048611111111113,0.10648148148148147,0.006365740740740741,0.0,0.21718507829618938,0.011800044016594348,0.0,0.19519738183253096,0.05220766879414115,0.044736225767274075,0.030933054275829545,7.384440821122488,0.09473856033572418,273.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.3333333333333333,3
126,0.500102120974077,0.09703860259543146,0.18178103517830582,0.6455524892758225,0.3344882381033463,0.01995927262083109,0.0,0.5932371456956487,0.06667417370601914,10.126428333333335,0.35880128876757134,0.12832966633504492,0.15065230429285867,0.08026790143720379,2.808623279790826,0.09675910056849805,633.3333333333334,3.3333333333333335,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335,3
127,0.6899392441561116,0.12286976988752289,0.20969604986955162,0.5950004660644438,0.3851401018276182,0.019859432107938012,0.0,0.7049954495443629,0.12636430132854512,18.58080166666667,0.39530549552335964,0.12227577460359106,0.2174698727172022,0.08259187234747344,3.2477298487279582,0.15687385725697828,903.6666666666666,4.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667,3
132,0.1596244131455399,0.04681754350355388,0.08940622620071766,0.2296663909567135,0.09925558312655086,0.0044113592500689275,0.0,0.22329059829059827,0.040439581172716337,5.945084444444446,0.20966706774442492,0.063281897870182,0.08022958465779427,0.040593867965863485,9.12358666013557,0.06725569130736228,347.3333333333333,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,2.0,3
140,0.16564417177914112,0.02951174375035405,0.09776089396392107,0.1890171699230314,0.1372113676731794,0.007104795737122558,0.0,0.23854166666666665,0.04326008201784098,6.475895555555556,0.2792976967695306,0.07439562114871967,0.03245518580591037,0.030355823666209356,9.141506539892218,0.03797531809676416,416.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0,3
141,0.5495661196000755,0.1172043367721015,0.2664710462287488,0.5136084687602201,0.461363485219088,0.02502804602069188,0.0,0.7219147073356229,0.09903312787084584,17.041449444444446,0.46912086989239415,0.19957707428802593,0.11124391288468155,0.09998340650461106,2.3506127826210332,0.07518956197419896,735.0,3.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,3.0,3
145,0.2740740740740741,0.07524418447495522,0.14767955170621497,0.3187614430972993,0.3282634918675696,0.019641731701797793,0.0,0.4380952380952381,0.006112608143953881,0.0,0.27334955565027413,0.0959736119373104,0.12024538379469663,0.05803146581479762,1.904132138394191,0.12768692334479537,284.6666666666667,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,2.0,3
146,0.4313543895506659,0.0939383489024332,0.1670039889731955,0.41107073216326234,0.24132029662088902,0.014275637882515235,0.0,0.36920383937679685,0.10501878893608363,14.445300555555557,0.3325972650067884,0.08390467924762446,0.1681647791303925,0.05350116534075666,12.390752735905345,0.15145654566742248,730.6666666666666,4.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,4.0,3
147,0.6042990654205608,0.10475737625994702,0.21385465021268915,0.670965017577304,0.3136276080239231,0.01540737439877296,0.0,0.67762836763052,0.11135606985845682,19.654487777777778,0.39384187776470375,0.1204073226776564,0.15444614792729286,0.07358104137756336,3.2853034600243114,0.16160573537692954,862.0,4.333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,4.333333333333333,3
155,0.24146293255488657,0.09723255755934095,0.17755091622398203,0.3650585327095288,0.28239589752307287,0.019212236434064927,0.0,0.4383758415066656,0.04026896264592907,7.841527777777778,0.35974615798111165,0.10619553175784135,0.1829331936813494,0.07134142994801022,7.172364798331081,0.12227657446978903,583.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,3.6666666666666665,3
161,0.0,0.0029642113975266063,0.009095231790585497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027778712519752103,0.001478118205960826,0.008567592303748902,0.0002959647589042197,15.947796139141749,0.14673226151302834,89.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.3333333333333333,3
162,0.0029368575624082235,0.013721496053507087,0.04428994742860499,0.0,0.0,0.0,0.0,0.01135190918472652,2.5756181420669596e-05,0.0,0.15446847451901688,0.018297991371275305,0.037352348454495005,0.007337889663271827,12.480393727875699,0.07876699098353283,156.33333333333334,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,2.0,3
169,0.20883534136546186,0.04446930782391256,0.07342320566079517,0.21269554753309264,0.11281588447653429,0.007821901323706379,0.0,0.24206349206349206,0.04214789757149146,5.011339444444444,0.14055260755343052,0.038608551870341595,0.0807479106531399,0.028803409756594234,5.833515336185502,0.17934528457591636,397.0,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,3
170,0.0,0.004429078758804441,0.015881875519118287,0.0,0.0,0.0,0.0,0.0011862396204033213,0.0,0.0,0.0625,0.0031495187145743446,0.01566804407713499,0.0006375428748751662,6.773628048780488,0.10549336459693164,117.5,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,3
174,0.0,0.011275106354235042,0.027476154044462547,0.0,0.0,0.0,0.0,0.0011223344556677889,0.0,0.0,0.08604064103189409,0.005452288928793812,0.03325450203136828,0.0022738361332095614,15.018297502964367,0.13605188175113858,196.33333333333334,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,2.0,3
178,0.6086507936507936,0.15372689870104986,0.2281118828466,0.5791292818194114,0.39687200880051376,0.023998709380074864,0.0,0.7032589642082941,0.13881289580246062,20.950149444444445,0.4184957921702807,0.1445638794298797,0.26857089711130827,0.10555336503067914,2.9141530579003305,0.1422086555293055,1006.6666666666666,4.333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,4.333333333333333,3
