draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
10,0.04818100700084772,-1.9739384430943283,1.0856998649653697,0.48332965815510714,25.388610658630444,0.18542639233719874,0.8280380485645067,-2.9618749289624,1.3531251708033307,-3.7286805005933563,-3.665588279326535,-2.7647003385528297,0.8354471074108336,0.06533614923868178,0.19309413550948307,7.059492669553263,5.946479753052353,0.7891342667212732,0.52208607048405,0.5751434802909344
11,0.014715631751557573,-2.0669148029962647,0.8251183831442499,1.2396217949205115,27.67841130463439,0.11963863156448672,0.7184451572375451,-0.38972877254938787,1.0385796075062272,-2.953551707014278,-2.56925759080914,-3.791644370015875,0.5917395361727139,0.29707705990689165,0.06412038796339715,5.83079623912709,13.300901990469933,0.30359188150648575,1.0531676849154739,0.8464474893724445
12,0.049653953288799554,-2.038646768040742,1.7931730111210218,1.427765493003782,15.469147690966626,0.35121730846656374,0.7912899942037508,-3.7273936793359224,0.6935547314170711,-1.5385468851974986,-1.8638924879133891,-2.713315076482207,0.6469436446336617,0.1032487839795884,0.15195646512999686,2.8805904959261412,11.469121229190419,0.7574777835522458,0.13728486951988178,0.6917454984018135
13,0.007531985074939979,-1.6976851187769526,1.7170862419596593,0.2847914466978934,23.174236427159233,0.3664506023416114,0.9007606180462931,-2.300800736079416,1.2284748942179353,-3.0573705965806304,-2.754760477228293,-2.9602306910478893,0.583901135606134,0.11617837788142453,0.29593581549449055,6.301173396281763,3.7839573821840267,0.9523485630517485,0.21877362486497262,0.7890013863703934
14,0.009911394407976937,-1.1573759659857974,0.26776963183948993,1.6385698518352032,18.328415530783154,0.29522296891515976,0.7315025292488997,-3.31281635562963,1.4954355803150472,-3.823353124078615,-3.0656316179290384,-0.9462624349066862,0.8617198795416114,0.24432620208353928,0.18758513098354962,6.008928498506975,12.839039468197976,0.7981576710179422,0.6409357961624041,0.13993767435406457
15,0.012287450631079978,-1.4258619523853628,1.185087750895586,0.8779044668328909,11.787885288370598,0.49706546197659274,0.7044746698880368,-2.1921034270735,1.1506374002007567,-3.2110024028840236,-1.3764951158564913,-3.163776517845971,0.740640557632929,0.13144242444865967,0.15282447333234278,4.665447308997932,6.744541231162324,0.513635989119824,0.09317073576318533,0.09462133213413264
16,0.03665269158330631,-1.3711501718618548,1.9660367699840466,0.6191602423885618,23.1211608092172,0.26319075053600993,0.6446910136005587,-3.7105163394793133,1.4553388826420395,-2.486658563652063,-3.028526746608558,-3.3146572933508494,0.7510268607459993,0.11413288733661563,0.11742653541327794,4.854373946125387,10.786161774934541,0.9135808818452986,0.3790201861555363,0.04911862263571581
17,0.022732329289403733,-1.1830850890006748,2.251333386409473,0.29899740942009184,21.238831082608577,0.345249643393574,0.8991704514273835,-1.0306119469284063,0.7449070401844241,-2.8306516755592064,-1.7899776404737024,-0.9182765564378998,0.8303942208778335,0.1937392132439703,0.2483721421548512,5.408863465289748,5.005782893809027,0.2465631855216749,0.31060527927661985,0.456255551487395
18,0.048369634963720744,-1.7086742707973133,1.111033901269456,1.216945134476392,14.73449604445152,0.1591008676667042,0.7743884006213541,-2.959945901746725,0.7665309165997427,-3.6223791161059453,-2.0431353731590813,-2.970099329804479,0.8858655929628522,0.16528401487440703,0.2983989225591947,6.835931226660234,6.12759837225399,0.6389172185904243,0.8370087198546216,0.72979362069316
19,0.0292033786443075,-1.8783410671369443,0.5966141381322481,1.8315005100248973,29.89608954198689,0.11839912790721127,0.6507277606343878,-3.5501139111112843,1.4522025848388906,-1.7727937111397738,-2.0213779397290033,-3.9013817767042696,0.8311703907945927,0.23478649590525813,0.2081159576521432,7.50450215100314,13.177723130323571,0.7138617676831338,0.5273183671677338,0.13929048301182617
20,0.015594744055219666,-2.2611679003293728,0.4239410594710811,0.5756127530010289,29.7351672837863,0.3266012691688607,0.919390535267756,-1.0365461992010152,1.2992165665852635,-2.367483684585453,-2.4251508546154454,-3.053510111088812,0.7894915460316706,0.2560205608658748,0.2936931966459649,3.891943704181334,2.4646165047332347,0.8553753194176178,0.4904567131012204,0.15630428495682527
21,0.0491560422735716,-1.6985048666117477,1.9690246609458006,0.6591496135551902,26.89858247416979,0.17784730759372314,0.7105348630050454,-2.788348366956912,1.4167576948542722,-2.1264478005964795,-1.2319449194102345,-2.3146047049735676,0.8084125958789505,0.2325461080158704,0.16400534646711817,6.987003218833538,11.24727202929572,0.4740800949051519,0.22799297320462153,0.11885414570409505
22,0.01099234488711463,-1.5304880621371977,1.5078186195973886,1.5083058407403966,16.107097828959866,0.18580042921807666,0.9168451842651064,-3.228950259422346,0.44676160808911325,-1.5435497033146723,-3.5257985383362764,-3.006881197014179,0.7343648278838666,0.12841719353419856,0.2577897559354597,4.843031462531344,5.737758487243054,0.4905947243621863,0.0713150098650327,0.7999533790473566
23,0.01409222513433336,-2.1913015744497324,1.0908438864470331,1.068238891267507,13.225022749313476,0.1749787056972994,0.7016725890796716,-2.6356869827282194,0.4869332920948122,-1.4471404486629749,-1.767032215221485,-3.7628241921922214,0.7787845761981476,0.25064906067345455,0.11428415805370983,4.3309106175760395,2.549888936064585,0.7853061512629057,0.3529727699958011,0.655261340520027
24,0.03988700370349228,-1.8249325491052308,0.059238694328711775,0.5938702017734008,20.695175922396132,0.5225053986754448,0.537110794884487,-2.765822249946324,0.6077532716845759,-1.833686041097983,-1.4748423417066694,-3.473534824539678,0.8274283708761512,0.16243042342677477,0.09841349629644242,2.3835437209355677,13.788447518335444,0.7201330916096657,0.6498075620748448,0.6039698160063006
25,0.02463566516235791,-1.2729330450663359,0.935363041819749,0.5916531650905568,16.005750212279523,0.11811553401868956,0.8637738599809439,-0.3020794610521058,0.3360072837844869,-1.4111638101762036,-2.5546758376545675,-3.461132684804295,0.8157105755295251,0.08060625670154191,0.053387286648144294,5.3523205670669585,7.584548521468878,0.8140026504030907,1.0855957312024704,0.18544245651705676
26,0.008659327486864671,-1.8506713591002848,0.1999757031482611,1.6171147269086559,27.13087323690633,0.4575316584912169,0.9160092361985308,-1.91288185959178,0.7497953502076078,-1.6577935106124118,-3.049566883312295,-0.6902441989036325,0.564809395038085,0.26595326951447784,0.23747854477515046,3.7589308165226365,5.915722141787276,0.34498751857860455,0.7393893558500364,0.1623516593919053
27,0.01457097854013173,-1.1089801809886046,0.7237165730754982,1.413419018109496,14.175435601460176,0.35625912213307953,0.5300630708657879,-3.2667632436568477,0.3455346570609891,-1.2781311778461886,-1.9834484845136098,-0.8901895322222106,0.6015994754128238,0.2977181572262852,0.20134668530238026,3.66981447265519,7.876428557074408,0.437791333221063,0.2690222351464814,0.3339221681118429
28,0.012665510564842936,-2.195306579488529,0.867844350796738,0.9906506922677708,25.006695358794587,0.40109829513353834,0.7561489998336286,-1.66668033530746,0.6017399620881482,-3.3005869168785233,-3.614571357013319,-2.36170313889978,0.7779826079376984,0.0713937839274961,0.19101147266152957,6.148810938370026,5.970455368577499,0.22534694285670756,0.27603574346139853,0.40200680240233533
29,0.04214850140323518,-1.5465646342652448,1.3730634831980277,0.37451288926895693,24.967424009512058,0.31168049498407513,0.8483468891356861,-1.1927940753913067,0.8275921361182657,-2.2034703407935883,-2.158135240963329,-0.8880701099554722,0.6807675409033483,0.09073594864967455,0.055762068359656906,6.199590442748681,4.862922471709343,0.9814908610811713,0.48326281778460944,0.8010631389349717
30,0.027638278062768917,-1.466150199339347,1.5755244144267844,0.4212426630691751,27.56890586527778,0.5144810285637096,0.9128771155056887,-1.7454973643555562,1.1940555534183133,-1.6557588844925304,-2.081951163027446,-1.4662565794123763,0.6119577562509495,0.24349316436578705,0.23177387652368736,4.824884544454698,13.619328442482814,0.1018953216707272,0.6647907435734748,0.6397389577317172
31,0.024535016999687475,-1.1757481308892845,0.6739416527044486,0.7846672959977816,15.828198054901065,0.440267005871928,0.7646006473877511,-0.21355388476584558,0.4702887239882806,-1.414293839385751,-3.133288185254253,-1.7889893182611574,0.7756187744806362,0.10923930935246377,0.17959754563703545,6.603803022767991,13.557689270812284,0.3803283298574216,0.439566685479972,0.41966960965972866
32,0.03985075364618828,-1.5710019489495348,1.6967337394812694,0.9422899761296448,10.051349163664495,0.14078187928402555,0.6177341994110923,-1.8372042757871263,1.0581492325044264,-2.270263976018567,-3.556976093363742,-1.694670395295264,0.6895753695474834,0.06565562763113782,0.1051831371077227,2.230945118714485,14.950201324370951,0.6474191963180643,0.5346143395590439,0.4047594491952638
33,0.03588125269144361,-1.870657669871101,0.47709713856238617,1.5112698804247415,24.581834628512077,0.5934139393836557,0.8077684822888227,-2.1317807044622734,0.5889219042078419,-1.4847500896867496,-1.8769486577281058,-1.8826854673377191,0.7725711163695215,0.1104799808800451,0.13854438412866077,4.244540774013018,2.8003580941495265,0.9254438974956858,0.23332811688191243,0.45373352469976896
34,0.047696083593380637,-1.91880429600263,2.2826647657756807,1.3998514452885569,26.234688624147623,0.462348886211421,0.597579898134773,-3.0389486273012496,0.8011487969628535,-2.951890497538577,-3.3981601535328276,-0.5591496132143106,0.7690802668579517,0.2709718115373472,0.2627267837425585,6.537390846151229,7.454631252749247,0.8949056029451853,0.31001670880886667,0.6461907587639273
35,0.041837570192669274,-1.7912396561573507,2.012880648698467,1.0301852513285925,10.004135647591092,0.47722986548340507,0.6531561170199045,-1.1320559197042646,1.2267187043316656,-3.3420111713772904,-2.885626809442366,-1.42451058148793,0.7858207012011393,0.07500893749620346,0.2231677635874365,2.6865899311588777,3.7339864750234746,0.8178944617871142,0.0039010310760058467,0.8401035598005637
36,0.03970787628257895,-1.7678821013873458,2.1148116010826943,1.1564633615840807,29.008597842482718,0.23065356325266329,0.5688573649862427,-1.516239439730187,1.2080382213504368,-3.579298638688046,-1.4817302173405245,-1.5424881444003584,0.619576665659429,0.2103352418457456,0.2839905048290247,5.9568316988385694,7.406282518718695,0.3588577875794534,0.14165073229383465,0.3244412654874362
37,0.04930039685230109,-2.016538930462367,1.7841298709298323,0.8325534651688759,16.3684686390619,0.11522368413225614,0.6579634051851919,-2.7843800321967276,1.1037708186553936,-1.7517300649586196,-2.0514059246646914,-1.0399733335635726,0.6353324760344224,0.1086933624945573,0.2132634482415962,5.662278398363325,8.237457022013903,0.3916322526591477,0.014023722689391156,0.6895680199372385
38,0.04256379105257202,-2.1743411197175018,2.1856693292977543,1.896271599613844,18.189842279210847,0.13282976233826221,0.5157328272451808,-0.91827797982257,0.7062851191907783,-1.2876924210581517,-1.6620826310518404,-0.9615284940118549,0.8823843217005327,0.2947176162147775,0.23123705227440006,3.0238008145353756,3.5361422824009923,0.8339691959161741,0.9364834263620322,0.6015536562797438
39,0.047030654389210884,-1.3048403278852643,1.2638728450061674,0.7046893254135264,29.764787394940413,0.5426610565622648,0.7465777517051597,-1.979046867066772,1.2672386600045789,-1.206743093322785,-2.654065747957058,-1.7363098034648003,0.6384057551850698,0.25466369754598484,0.22001628371529353,3.7428661801380145,10.392049550784915,0.6065157568698525,0.6506258181888337,0.8696644692387772
40,0.012940765067293067,-1.3087956299893193,1.3742849046052636,0.9268523146773595,29.401111706290784,0.27219356263707783,0.8108380617540276,-0.8290229989511326,0.4328594425507717,-1.962075796643554,-1.5894351225811407,-1.9383459925479074,0.5788031491547928,0.22910365742148026,0.20683973602802175,5.055792917709473,3.2281397693381106,0.1582094606229852,0.18014905421627456,0.6443385483464719
41,0.0206079117717665,-1.8810634388065934,0.6321309091265883,1.733224406372975,25.808999935287204,0.41894709922092777,0.6945314766731797,-1.9270799235369906,1.1256459313633198,-2.999750364379623,-1.2891707280372136,-3.8270867329656544,0.8977965653042854,0.22278021760249894,0.1311592226949207,5.442582116247984,9.677469015311903,0.5997863382322177,0.21022008621341803,0.5216766575591371
42,0.007725681894686874,-1.8996128405978467,0.39646478560977105,0.4479669366133976,27.247962177228498,0.4467477908662709,0.6563346703760685,-2.0671831195710295,1.0250612121270726,-1.7007023747919336,-2.4758976930249945,-1.0104524454611448,0.8357234172735337,0.1279607027113157,0.2334212801526922,2.607081325871861,11.964384189849229,0.4931758638377528,0.30387214725809825,0.07495264823886849
43,0.029379468722515706,-1.7573377155195056,0.44030239597729004,1.8991009810891473,26.820260891975167,0.1369922027777292,0.6889098311604944,-0.6926467533092628,1.3073028791766719,-3.474319299979346,-3.2836807650924644,-1.6468820439944065,0.6068220862830729,0.14526927481372987,0.17969176078351468,7.2483998781132275,5.982602656998802,0.3643603860912994,0.9809689482623974,0.7170907585300526
44,0.0472985576206612,-1.0931568252450314,0.22762508344548563,1.6987112817299719,26.27208235843487,0.1626504798057472,0.5031815861770652,-0.8048421714354945,0.8642439246412856,-1.567918436012909,-2.5113232223426736,-0.7963677431569365,0.560779750751949,0.17313780373769388,0.06562684212512326,2.2123520243756056,14.010863222214905,0.49431841952271927,0.10773323113295194,0.8572931385580351
45,0.013221159757496857,-1.1509914635310807,1.7659184414514622,0.42359773785860866,26.138640840601184,0.10571768692369113,0.5905929054334578,-3.859383164281783,0.4259669459619212,-2.860337956658195,-2.2800567429501837,-1.6543714871328148,0.6508523180739034,0.15781445359566637,0.06399370095890462,2.32765136278735,11.711202868351222,0.7512269226215837,0.6810943145760014,0.5053313373272004
46,0.028497176773151597,-2.0972403915969773,2.0172622068970916,0.6437312467375038,20.253079946089493,0.2875319874630968,0.6000016425313122,-2.786724414964726,1.368271410013495,-1.4893120638524975,-3.413483046250399,-3.1472809799199872,0.6781572521529998,0.22485777608722157,0.24726955916707033,6.566079794242489,5.4839420782855655,0.7886953413550323,0.09108347431848977,0.4626819674624159
47,0.04170962265627271,-1.9112468044120146,2.0496555654974555,0.26313507271469677,13.779612744747489,0.23579905429959827,0.8177297021445,-2.151678183008949,0.909811430115202,-3.7835241182082373,-3.211408984467373,-1.3143233949086204,0.6579337776913561,0.2632298325883943,0.20275622508710733,3.2242014763465976,12.727077520741325,0.7131886881380817,0.9699547571359021,0.2895862997157976
48,0.025970375566799476,-1.3680523570486618,0.1765151949766644,1.7125604400981915,23.952824504251186,0.5125425142077755,0.915489739287542,-2.260295440414921,1.386869059112623,-3.216359092805775,-2.092295240781273,-3.0790720037630455,0.7304382865139085,0.0943550507501491,0.057519788102203886,3.403304595522593,4.380474956679349,0.5620678988500043,1.011004409281613,0.41959567735970743
49,0.02652700842229078,-2.2447048060701853,0.5780040771148242,0.26421840630056975,17.96713659014016,0.5597653730993495,0.657571628648751,-0.20183602626502584,0.5597949960628108,-1.2930521194622928,-2.1092513990995636,-0.9439068810919613,0.7168979836190451,0.058192946072980895,0.050815998002994356,5.084111536202799,10.570130593688098,0.40231939365349334,0.41490070946972624,0.32099319442875923
50,0.03421674731773905,-2.114446051797153,1.8703904778885936,0.9321053554430273,20.508426869907968,0.4347421687998936,0.7370222942299611,-0.02657537560305956,0.8264698654395033,-3.665462997929253,-1.798412322886617,-2.2253663492918783,0.746688782490559,0.14953228434844945,0.07751819049264072,2.5023665692871955,4.3323070151430345,0.590418501081337,0.44041970230852684,0.272181746000656
51,0.04226692024443963,-1.3974448945868665,0.7450776000690944,0.7539929358464954,27.07515931309552,0.1202765517311368,0.8330270164127426,-1.1393421666770172,0.8307839723916925,-1.887378509578463,-2.7475567796874705,-2.1796925789381874,0.5515316285784501,0.06568441493824628,0.24468344925596747,7.334916265605082,9.109135719651386,0.1326147870596685,0.4082473522869267,0.8219474405933045
52,0.006553230915948178,-2.247226699079212,1.6462925802591595,1.7573114909348206,18.271090442520567,0.5036072976290765,0.937284928883133,-3.289130041191861,0.8681588449365765,-2.4303060695665017,-1.3326660106012111,-2.1392178522910195,0.824054759400837,0.10713329784216728,0.12289243841171126,5.690148208484113,3.8496688371131924,0.6130202994594759,0.5129088766904807,0.6771051658167089
53,0.006445158886609224,-2.0846717835189637,1.6650972679421443,1.388703525472734,21.47642915591447,0.25422973169709184,0.9475570403880257,-1.9746909569073428,0.7079117442717138,-3.214923533717358,-3.024896333246176,-2.8961237282066534,0.5769753529707471,0.05951409645170937,0.14292391160749549,7.7630964606159765,8.441384347382158,0.5058710837068472,0.04177920892703529,0.44686128826582394
54,0.044146058350996824,-1.219430340438964,2.201094025761243,1.887265478240598,13.043871604873402,0.30570128476929836,0.616800063195388,-3.1492748086185083,0.3753366248629992,-2.715594324808901,-3.118906369748872,-1.758099078169789,0.864200781020377,0.12870102965994604,0.06799501074758471,2.596855229372262,4.957526735807457,0.1438355101650643,1.0518066624995412,0.5533955591233302
55,0.017134810268635628,-1.1735946470379213,1.188365774680936,0.5288641808842949,18.16893586428801,0.3428861726389514,0.6746775317366444,-0.4520660501165219,1.1759662180650927,-3.029428227100044,-2.947154294651293,-0.9787028836803766,0.7732007428119652,0.29901898805705396,0.16182361330953937,4.883189954932217,3.7441969917346123,0.7055512278771371,0.09253301293269346,0.21949919206028132
56,0.04264524703419548,-1.0831898419163053,0.4410027150913585,1.8401158227703096,16.546900994486066,0.12585088653309723,0.8760223391397292,-2.741886899619335,1.279113805003003,-2.0113110567900865,-1.8025627531310464,-0.761788566703193,0.8011195938531219,0.05676188833747188,0.15170577689252343,4.506433355107251,10.812526747305473,0.6073395596353321,0.3040658398682204,0.3718466862143994
57,0.03760894230162245,-1.3260033854389666,2.0800249830416746,1.5135322550319859,19.067686996911654,0.1853263000181265,0.8701640216983821,-1.6814148993024283,0.716035623641559,-1.439244168058842,-2.4338396366569217,-1.6070533315100408,0.7138184230105487,0.15335360923997005,0.19858481857969423,7.530720617796342,6.0078135365647904,0.18730603181363903,0.6242079012720353,0.0907635883526806
58,0.027209956058912483,-1.3480399005436354,1.4382275200269619,0.9387176521319236,24.452249462519873,0.33557961074101206,0.5228253527588049,-2.6438635966506165,1.228994197131566,-3.2930409920115973,-1.9038104298336203,-0.8521625575716492,0.8460767447165581,0.07804683630507292,0.1268495101483871,4.607186334948503,12.447586620909677,0.7414306056422456,1.0779814318616636,0.2964863384259856
59,0.014751869514802937,-1.1119730859029604,1.7392229669278763,0.5825891682357858,12.539530889108283,0.20629768285583103,0.8230555947031748,-0.3099619464122534,0.8245191202097713,-2.8776851726889117,-2.454725180107954,-2.2228467219101775,0.7294065404290877,0.29840518963735896,0.19890554262668797,4.257012722087005,10.244562194238119,0.5065782301055762,0.03797694205239162,0.8730578542143003
60,0.0194621051350331,-2.050304954149944,0.5740326760086134,1.7833285935390344,10.56843522179383,0.36311620519460364,0.5168213919449778,-2.0303992359405134,1.0360796453723689,-2.3462675613495323,-2.6134299982842766,-0.7526647940433397,0.5917862673372365,0.08049903732388805,0.11875484155708577,3.789296771462952,10.101770650819207,0.4437632165260882,0.3949032117229149,0.48263612525816507
61,0.04213399033959407,-1.4989870068168398,0.45767935863647186,1.9481166851261253,16.92584679249627,0.2773085266102382,0.9487220339498811,-0.09386146537656526,1.0997513225222326,-2.7171410799436764,-1.7152053004003194,-0.5903406931148516,0.7764000723617965,0.19432369100040114,0.06724393896767268,6.02970405148146,10.99048423003602,0.3083292788571799,0.14925341278630855,0.6607519678058802
62,0.0071694878933174985,-1.444521959497349,1.5130903223042687,0.9078707609832306,16.34682383180572,0.4889503131445482,0.6718401371361521,-2.925137915733093,0.6972768232516214,-3.7362929935909768,-2.518226306527068,-3.470089628273023,0.6599984359839602,0.06021468375877273,0.16471783992331065,6.286682984314728,10.258792965261575,0.5475006048410331,0.35688556076730577,0.6312183671951103
63,0.014455336174194418,-1.9644819456818277,1.310036306456131,0.9770898728897404,19.3518092045912,0.5064314391657686,0.5317950559025062,-3.815982028847746,0.6745188492054206,-2.7960131784870272,-2.8388312892541525,-3.3276364200821313,0.7369157109855484,0.0872245645130483,0.28128300831258246,6.340627448359737,2.5867752125554087,0.5757285749525768,0.9333352900517023,0.46324305755936157
64,0.046767029342545376,-1.4956504218784907,0.014428797524522299,1.1061924642657295,25.54743227478405,0.5872022880192432,0.653305001695557,-2.3821891728467977,0.3326177979505157,-1.4549268058455889,-3.061660224933785,-1.1101087403471537,0.6330679839391049,0.14732909473504532,0.25027913065936314,4.969316739531149,14.206603836327327,0.46110674921408634,0.3644259641065874,0.7395174843588919
65,0.015768709138522803,-2.2011266211095593,1.4413738716152023,0.6406934972768291,23.35497339918784,0.3215918195076547,0.6581532936637956,-1.9514569107626183,1.4440091803235586,-3.6951387207277238,-2.026069507407601,-1.4449868967926212,0.6513366779003052,0.17116507683554447,0.1503627643278194,6.768707355560026,5.155750214581126,0.16123737556515397,0.2715385283995345,0.06525869513482659
66,0.025840103831562062,-2.0708342277161886,2.2935846936515816,1.4305427988648107,28.254139848844304,0.5699392586412678,0.6845776500742671,-0.7563182634651513,0.6872858974521631,-2.279943106963392,-1.22842212368784,-3.5049486986218734,0.8395792659478675,0.17736768166563943,0.26961654261172774,6.182612364088673,14.403718547117567,0.45656576974227014,0.7272551969524833,0.18641155475174825
67,0.03555413629017926,-1.7548064239987007,1.1232852735415615,0.4410199642536291,21.137925457572855,0.5766816545311917,0.9075874455836422,-3.4850694127271633,1.4119249466233117,-3.590088920968818,-3.3551512378409765,-2.1618981326412623,0.5672557965114716,0.23429851409561198,0.23637168645050316,5.233149629828404,4.689847613321975,0.6962180304635839,0.9788626992781014,0.6141648430698331
68,0.026911456987772142,-1.3516572622294003,2.1627934384126966,1.7205230987603666,27.516524771777558,0.4333423005518723,0.8381610533869397,-1.1217408510562121,1.3488684813247966,-2.3958884370078444,-2.9887713535586657,-0.5236589557328268,0.6927185379842974,0.27014969973925473,0.23309633737751595,3.295457305111621,11.506679051370465,0.1712790310125959,1.0882534847136685,0.26864438488667486
69,0.04679473123261108,-1.4466730973401947,0.662774114345197,1.2136858266902737,16.535236636902386,0.32493431839379583,0.9114939677631254,-0.5801630656378709,1.1947453953104776,-2.0359209505272533,-1.2100132940453112,-1.4736365885555833,0.7276021211230013,0.22177219049486824,0.27742658703284034,7.863166509654226,10.032833029508957,0.9896573321807922,1.021959745176834,0.41217742362886295
70,0.028379980687860445,-2.2209137986997773,2.05728351768968,1.8125533850595184,12.815010482894191,0.5240964524558359,0.8324171722068443,-1.739073580341488,0.7661488528432214,-2.685053104304805,-3.3663865214712883,-3.5367840756762243,0.5616733789278284,0.058098430446014815,0.2667864140516813,5.557053919491884,7.470024055057869,0.7881369803011145,0.2752533963364841,0.2649885063628451
71,0.021251276062620197,-1.2550223221806585,0.7572689190960912,1.0232307266592793,22.057004587613445,0.1933367234709729,0.7597313101708634,-0.1691992359206287,0.49425982404390595,-3.492943323210039,-3.752888860034438,-1.1862776115777307,0.6031122653379667,0.21532152364730295,0.1724122007379663,7.300463173605796,8.488122517097377,0.852962219430118,0.5425901878666822,0.4221853892055046
72,0.030388755555082702,-1.1336422859161726,2.177740639487661,0.39222976686571975,19.328655786061237,0.5389145083944245,0.7434172051035429,-0.19853163215921565,0.4676201416454854,-1.894325327352628,-2.717782821613539,-3.7964730956113573,0.5986068078721432,0.16389314364097443,0.0794722899908507,4.8706658436246535,11.665346741402136,0.22865009104715633,1.0539576957543413,0.8568140536346366
