draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_top_spreaders_50pct,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_early_lat_band,pass_sustained,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,n_pass_mean
282,0.038011695906432746,0.04631245198900826,0.07429173313179603,0.174496644295302,0.13646532438478748,0.02237136465324385,0.0,0.06206651420126369,0.0003895614080066634,0.0,0.17668337655143887,0.03221583631465149,0.10624839724821637,0.02318310548059889,9.132828740866866,0.1292868439996837,256.6666666666667,2.6666666666666665,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665
286,0.0,0.0028586750823867226,0.01644221777080967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056535304018999054,0.0030362047836152116,0.011412427587029575,0.00032236831541413656,17.627394586156584,0.1298938874560714,110.66666666666667,1.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
287,0.6803159401064635,0.16780683441965358,0.2284958405928311,0.5225889977162165,0.4527903542280037,0.024620648055779928,0.0,0.8329712739715127,0.12795756424790927,16.288662777777777,0.41940876261841487,0.1243216780298625,0.30422102251640515,0.10160807625879258,3.3742470789843666,0.17210308616739542,944.0,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,4.666666666666667
305,0.4569481151759633,0.06764503251899297,0.16194728466922434,0.3287475262312834,0.3201480682822399,0.0177710721531434,0.0,0.40643505148624604,0.10381134717831075,12.879407777777777,0.2976408147211815,0.08120951599838322,0.0983505612176536,0.04490821396051701,4.330479398964075,0.17069524186191012,711.3333333333334,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,3.3333333333333335
314,0.40742156394330314,0.08716897146138602,0.13932510111288957,0.4132682178591292,0.2387798995167132,0.014618549290824234,0.0,0.463479302086897,0.07153481761780263,11.593397222222222,0.25248538031051226,0.07228505177124189,0.15860739522230857,0.051493153975442685,4.706700904348701,0.1747962004068322,599.0,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
316,0.44960331927156566,0.09404759251068656,0.15760949777622454,0.3766861426118857,0.2744525453610151,0.01552797869376587,0.0,0.4426691571171353,0.1033729933572274,12.145923333333334,0.28674861978431737,0.08798355552443311,0.15607323732874767,0.06342400788514548,3.900750812860475,0.16609440699348801,716.3333333333334,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
318,0.20444444444444443,0.05903662293828524,0.10856423534238524,0.34963276344229205,0.30007887647125103,0.016955026753123475,0.0,0.24249635745507528,0.02968575266203283,4.692852777777778,0.2292886375627341,0.04440049346624788,0.11801945578866564,0.02785316269341157,4.115167730697967,0.16517847911660827,383.6666666666667,2.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665
332,0.24432612170510146,0.09735944641828655,0.1778870923915006,0.33936374722620455,0.308167656632716,0.019135262807746092,0.0,0.23503504350437557,0.0762302775977417,16.31761611111111,0.3637892534557095,0.08320876885884006,0.19064526108581406,0.048280615383543335,8.36461907857074,0.1500472117794375,729.0,4.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,4.0
335,0.1511627906976744,0.03927792235363959,0.08153809522450352,0.19758015728977618,0.12837265577737447,0.007380520266182698,0.0,0.13225493225051863,0.03493878927180367,6.676156111111111,0.18692607890683413,0.039377727245532484,0.08502753655723859,0.021116244518100638,11.299357453897821,0.13402416007745008,385.3333333333333,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
341,0.41624097149122985,0.11573344339563406,0.21996688447587853,0.5997449627789723,0.3779932625450974,0.022261774675930362,0.0,0.5991264452284951,0.0792348299217255,15.58413166666667,0.3813958006637482,0.12582563456239504,0.1843732294809036,0.07840498810894075,3.0377837789978908,0.16270591593673633,768.0,4.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,4.0
342,0.23950204384986992,0.07934918917465843,0.13716448895359343,0.3591803055908034,0.2911283867298733,0.016357974345990012,0.0,0.48555370454507213,0.08198974663635877,9.687302777777779,0.2588390418357303,0.08927688376505893,0.11771349543120153,0.0655768795536065,1.9345061407899875,0.1356426712542124,597.3333333333334,3.3333333333333335,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,3.3333333333333335
345,0.38306712444643476,0.09942879550901661,0.16643562706458576,0.3712238128181931,0.2800698029198375,0.01537305092863605,0.0,0.44247331615752666,0.10877901191783124,16.40688888888889,0.3108923796037204,0.08987780094531243,0.17236406867191978,0.06227266770790554,4.986246639308695,0.15936187465693016,762.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
353,0.31726825266611974,0.09224673864203227,0.13965576747568068,0.4061157129246145,0.2452599160439095,0.01529103769814264,0.0,0.4504393594718765,0.09606865615717992,11.221829444444447,0.2646882729683176,0.0765912335577411,0.16645582584704235,0.05914310185255676,4.8472950812879505,0.16385093422866337,674.0,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
396,0.1851851851851852,0.028594747160805054,0.07181713581980871,0.19224581724581724,0.13175675675675677,0.00933075933075933,0.0,0.1768219832735962,0.04313603177972968,5.240553333333334,0.14691372860586854,0.03377361421673047,0.041599369950843006,0.020544240651686165,13.34322699231773,0.15744234910512814,369.3333333333333,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
405,0.3075257490636704,0.07675944675253796,0.1472114278608929,0.41008052809149126,0.24526716343474372,0.01131897514043168,0.0,0.3226632472654504,0.08706639604044608,13.883123333333332,0.29437641229401573,0.09734852203089146,0.11502983755582519,0.05681677402752819,7.375827883386741,0.0965220771757751,638.3333333333334,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335
413,0.49487569761542366,0.13301655257191514,0.21702410917244055,0.5522940215271702,0.42394662536839056,0.02375935310443918,0.0,0.41852521405659826,0.11962347972341263,22.713890000000003,0.3945813043132454,0.10722262167329472,0.2198571749677535,0.06566871114193133,3.6819258319899935,0.17006633972350738,884.6666666666666,5.333333333333333,3,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.333333333333333
429,0.0,0.0008410699963742606,0.005726840621583083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014996728266289783,0.0011756394645669166,0.001851475144387999,0.00012839821165439299,18.119712988771152,0.16194651145010816,60.333333333333336,1.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
455,0.3611858495266567,0.09643471431367794,0.1569498496047965,0.35669190240327847,0.29541672163465144,0.014558042628736759,0.0,0.3711574074074074,0.08258834065720864,13.55016,0.2795076657620809,0.07760560621657524,0.16211014782540908,0.05079377142871527,4.260054637891424,0.16455569163993936,647.6666666666666,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,4.0
467,0.2914614121510673,0.0783168550922564,0.13558793070539255,0.42533475906443824,0.22919138026736172,0.012140527334866737,0.0,0.39935064935064934,0.0733578634351117,13.820391111111112,0.25526424658162156,0.07490369072606212,0.14077845521582008,0.0499413977404794,4.503870062568191,0.15465272388085174,620.6666666666666,4.0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,4.0
474,0.5999374021909233,0.13435965668941066,0.21028578901166375,0.6260349110124027,0.3551747712672939,0.018790317720303346,0.0,0.7331902459544924,0.11460019936626697,20.173235000000002,0.3969452800254037,0.1262222271700242,0.2554732651662352,0.08987994406011406,3.1520107638434927,0.13786312089958522,900.6666666666666,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667
476,0.48943533697632063,0.08459472543112256,0.1386731173851348,0.3999246438460551,0.2506361827955749,0.016105840025036698,0.0,0.5260873464263295,0.05388753681797736,6.393861111111111,0.27331634913602126,0.08937353124889158,0.14803666371289323,0.06673707453936299,3.0585797020817083,0.13220880056040954,487.6666666666667,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335
477,0.0,0.015093070510434565,0.04166287886571957,0.0,0.0,0.0,0.0,0.0032467532467532465,9.573617282999218e-06,0.0,0.1396714640090618,0.006429858051268718,0.051356783208120295,0.002976466289124173,22.52886458107089,0.1269655886963663,186.66666666666666,2.0,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0
486,0.21126760563380284,0.037153775747099035,0.07455097680022993,0.1849615806805708,0.14233443102817417,0.0060373216245883645,0.0,0.21474358974358976,0.031489450778961835,4.260965555555556,0.15447453807355724,0.04129033906088381,0.06110068812566585,0.027588591658651934,6.75899547852799,0.12588159668578816,296.3333333333333,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
492,0.19861830742659758,0.04058195113973253,0.07956164836894024,0.19138438181990702,0.13312458487522535,0.008824366638200968,0.0,0.23611111111111113,0.04263813751142447,7.103217777777779,0.13446367275827026,0.04792189363313915,0.05817755958205397,0.031138979935041874,2.5915065304617064,0.14973984823173808,324.6666666666667,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
504,0.22505307855626325,0.04309790299755564,0.07937034915665946,0.1788135593220339,0.14661016949152542,0.007909604519774011,0.0,0.18506131549609808,0.04696598426294326,8.213095555555556,0.14726312885314033,0.051863502439513924,0.06237911025145068,0.03100866360892234,17.296536071197927,0.12002430261021606,321.6666666666667,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0
505,0.29276000680400005,0.06561722563170568,0.14921833984912133,0.4285510299859207,0.22671323154962206,0.011402405131123915,0.0,0.3446953196844296,0.08090239114110613,14.652799444444446,0.2763432771378848,0.09287998715455885,0.08039237176676896,0.05212351619968477,1.9862343213559785,0.12477991507866082,608.0,3.6666666666666665,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,3.6666666666666665
509,0.1531986531986532,0.03433272793334292,0.07392404468507506,0.20381122524936726,0.12118505285097514,0.00833705523299092,0.0,0.20977464603659537,0.03916306622791464,6.3021755555555545,0.1470176138858186,0.04297543471485795,0.05518619677434389,0.02748080075207447,7.200801823595502,0.13993546700093779,358.6666666666667,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
515,0.17687074829931973,0.03999196141479099,0.08058681672025723,0.18652662078956897,0.14004587709766994,0.00676083544609441,0.0,0.2730263157894737,0.0417776783239088,6.30941388888889,0.13938609898317597,0.04698933262805254,0.056134453781512605,0.032442916336066295,2.963900547085626,0.16472024794238324,484.5,2.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0
518,0.18074074074074076,0.059754398350519766,0.13098211464568968,0.3666232087633563,0.28630711560082656,0.013736342302483828,0.0,0.38805884644469396,0.03608027705128825,5.7110449999999995,0.26455250909749023,0.08356073901224693,0.08446533207031481,0.05010429502746148,7.494523171539349,0.10921635335726808,370.6666666666667,2.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665
521,0.7027017899358325,0.1347807199241605,0.25113762428146513,0.569523451614813,0.408178975314817,0.022297573070369985,0.0,0.7625146917695108,0.15931806600159104,24.506583888888887,0.45202865401258907,0.1328036023870681,0.2029420348978618,0.08487813335798021,3.429617030640261,0.17035739637784628,921.3333333333334,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
537,0.6072218409212232,0.13365303626419436,0.22692568357461007,0.601406297691128,0.37681575465860934,0.02177794765026271,0.0,0.7723763487459857,0.13701496780771658,20.619598888888888,0.4196256251747296,0.14010455678705666,0.21732177911107833,0.09686804853894022,3.000826752805001,0.1491704519734857,971.6666666666666,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667
