draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
78,0.0404858553616137,-1.2046149561281054,0.9208035032666466,1.7487382402931009,19.63380506818768,0.470565570763323,0.6283935287383972,-0.7071931892304799,1.0148826455837838,-3.780546911555108,-1.34544073893604,-1.9917724242311887,0.79369409995148,0.2942280072621802,0.091501979699535,7.898342543351214,6.665192051172809,0.3927904484214579,0.964016516351086,0.2417347621483528
84,0.043941359999994,-1.3391663388665491,1.4189475559847502,0.54285498232566,19.56583422399234,0.2800369495380946,0.8987222871911762,-3.660153455964574,1.1731638952757009,-2.098205982346585,-3.199184458074623,-1.3288834388585131,0.8965226017714092,0.1371936291566749,0.1211731074143047,2.3214953762791337,3.354982910959761,0.8585224377432367,0.6734245358065896,0.2534954685043342
93,0.0317568041043031,-1.493890548620226,0.6400747198658847,1.7077804288554002,10.145763939535565,0.4161851625180999,0.947240705186746,-1.5651415013520489,0.9733010666297608,-1.588173822755198,-2.160125023975983,-2.451371814485817,0.8706707733025791,0.2828116346735582,0.186173966270404,4.577384320250976,12.367050318639476,0.6984529146800257,0.8018694466589966,0.1045583227900985
100,0.0359803852204952,-1.6025914468352784,1.2524012380247218,1.7355857396881258,24.04086140544796,0.1664427234027625,0.8530517336173593,-1.0398069890368218,0.5704716469840948,-3.141514469552849,-1.793257618943827,-2.873721927878075,0.8810351998452041,0.239624285203173,0.1733492547250891,3.322443064218678,8.533072963184877,0.1701009769388081,0.1636276378173635,0.0401469688085871
118,0.0378366699606933,-1.471193882007408,2.1520002672394667,0.6498457857968993,22.50069768243028,0.1570501588372639,0.5251752852653313,-3.2475059574309317,1.0024199850347784,-2.023524730244403,-2.5974847419127047,-0.9246355211710132,0.5631958967902659,0.2657981678128323,0.1163586368884022,2.957961707199677,13.472562826819305,0.2699476597764009,0.3851915251855975,0.6714404398002495
127,0.0405726993548724,-1.3479367644971187,1.412607250554346,0.5045888154837854,21.98052172013086,0.2258149663837827,0.6352964973898744,-2.361546368609967,1.2840886213478904,-3.713443023773968,-3.016609719404303,-3.271025262889407,0.64806359599472,0.0918428795842199,0.1205846990838099,7.499069186578687,5.694163089727327,0.588210310996931,0.0064588755451864,0.1502651932809747
146,0.0415670788804951,-1.413872072161126,1.3831569642345716,0.5809504585073135,19.92259228537292,0.2604927144837837,0.9458567238937764,-1.785862548443626,0.9629709114427808,-1.495592477459264,-3.5962049540263097,-1.9651635540763857,0.8508569375805324,0.2689455817202973,0.2860794691502366,4.162977184422853,9.610209848013913,0.7741825549185228,0.7494299811500028,0.0488615290626007
161,0.0392244257349138,-1.5445298696007803,1.143577823900822,1.2220887155564448,25.578356982640383,0.3751465017663291,0.8378487078487029,-2.3402834817981706,1.3169657188701391,-3.4223043151664663,-2.912815770474296,-1.7794617348655288,0.7640696448378719,0.1055566598841314,0.0956578342581239,3.64707059681948,11.517223422661468,0.1145734450335532,1.0701000561726173,0.7495554130440455
169,0.0453226733253026,-1.516262533561176,1.4961584414360511,1.8389583812441583,20.67901284227568,0.179210634243262,0.5299417589224603,-2.354464121529676,0.5779556959396097,-1.7222946401726866,-1.4667424664760706,-1.831064659942497,0.5655486292930278,0.087376300859899,0.2902949992269326,7.831202150815131,4.119436845910272,0.9457323561998794,0.3999061767146666,0.0426223466888389
170,0.0201160685286182,-1.432731408387672,0.6981292657301441,1.0121122614156288,16.822099515627045,0.240051555866563,0.8977729339679918,-2.9060612304932647,1.0083553613753795,-3.0325970635106145,-2.9098824720961867,-3.022668985445029,0.8916852352891562,0.2210171747931581,0.2464123982376342,7.543793784382336,11.770306932371362,0.2850523470640198,0.1806310522913194,0.3899622488102859
186,0.0290251648331675,-1.8601289909003276,0.5499946777959971,0.9762552868699248,14.301014075130189,0.2690340219520893,0.8015418155176557,-0.3353302980676877,0.6297730701761532,-3.5708557462566946,-2.0589424706365778,-2.824661230822945,0.6810767099458965,0.17963160718699,0.2665460495085232,5.882295594737881,14.653282796842744,0.7209073982011767,0.894343727710379,0.30740351064941
200,0.0383798828830131,-1.2101732036804929,1.274486317351308,1.5523506403810683,21.841118751117435,0.3468296162530691,0.7799866693777611,-0.2704474996734727,1.149368812396394,-2.039812169907319,-2.381173240246952,-0.6995428128224499,0.8364181768316711,0.1518878745256466,0.1924239567381287,7.324777225958485,12.377027970428593,0.3399651257203195,0.3910735630463329,0.5201075978328754
219,0.0486935469305404,-1.5269051876854371,2.24644902386528,1.7093114656801298,26.479662038474167,0.2397768233043268,0.6229355519904546,-2.2507404290946464,0.4514962346897365,-3.1709182205507505,-2.778727802905516,-1.4556908343629034,0.5905417187436649,0.1518217031298922,0.2222236194648704,3.970833395373907,9.10577049118567,0.7977033234416194,0.3183063943390322,0.7121910208945128
229,0.0314663908441102,-1.5704807065559658,2.1573689551807065,1.1120387519629416,13.212703389219438,0.5477586413365971,0.6115448258702867,-0.0381897934792898,0.6419540437587081,-1.9627245533911677,-2.034730911516454,-1.460025987521691,0.6786362943064894,0.2859257302529054,0.2275451404798381,4.909307628571147,2.729763052809088,0.8802609841098864,0.6145160686246377,0.331072600599685
235,0.026215992377878,-2.1029205144022822,1.1479879435585425,0.5014697239947391,24.17577070761518,0.5636113429469963,0.8715126524711485,-0.9327974452548552,0.5339186634245232,-1.95250272666426,-1.43281886564339,-3.1863455409810606,0.6131538594232662,0.1779476139321267,0.2520634869805109,3.559082480246962,3.611393311468425,0.6395181286155857,0.8239355378497182,0.1462395994532063
242,0.0319861661005314,-1.43413710765294,1.7241481925737128,0.3752319768959478,22.18446342787258,0.4912698599946746,0.7200147334293738,-1.1586757866868544,1.3042177113935172,-3.220075320211415,-2.4119882292148214,-1.8997678368021356,0.7994595533953345,0.1731958349765035,0.066311262098995,5.157415132816515,4.216785093207208,0.5481715408847952,0.1484416460241387,0.0914646909624549
249,0.0333674503430759,-1.2806429517196565,0.9469245907152136,1.4404209664710643,21.405187255420813,0.3644425721607469,0.7262048490449788,-1.8904764161775585,1.071797327945068,-2.4369862103272597,-1.2770113425742875,-1.8071905263280068,0.7566665071081923,0.0902580019122384,0.1323369568479686,7.692822624175069,12.732033938183232,0.7468636565993713,0.119948505434906,0.2113100383616379
258,0.0307517125501907,-1.3334739163728129,1.1746136817166977,0.6286725699971181,21.01367151308716,0.310473278719393,0.8006948926822441,-3.50117355481905,1.2021166759868365,-2.5275614799871207,-3.547613726822268,-3.280059730767835,0.7986117639529491,0.1421336234723082,0.1348886001085912,4.8333185379423576,2.060171906300359,0.4847272487377342,0.6772667914653857,0.3616451043533883
259,0.0308900711472073,-1.978549060165025,0.932280276125674,1.7658564651336242,11.59860266033209,0.4406600017300901,0.5775713437824391,-0.2154416148954809,0.7826740658697888,-1.7535404034479387,-1.5020926450976213,-1.1733153258466302,0.7476577317010279,0.2091927930213162,0.255991249891406,3.656403971980328,7.815188368779204,0.6424768515450319,0.6578200216715614,0.2037735135514708
267,0.0398999501364208,-1.1245645495798295,1.584525812465169,1.6127574818333943,29.70362503767945,0.4238731010729828,0.5654286003410914,-2.0318470939897653,1.295713785876151,-2.197628379570906,-1.8791326880414272,-2.643360038477437,0.7648987107026916,0.2385369456731585,0.1938276389159711,4.355803033075522,13.462708064033272,0.9735822282956662,1.018089312460339,0.5694138860634489
272,0.0499872052311094,-1.6829926750789497,1.0892438703611071,1.632479523550499,20.089874317682643,0.2798858937843414,0.9463782681362848,-0.8992721307565059,0.6815737495575802,-1.4046798292244125,-1.3089171022874408,-1.220977311824312,0.8317873334184005,0.1016713039802953,0.1117195227920404,7.409428741155207,4.543906739986115,0.2298542795205917,1.0164878418733303,0.509380807006926
277,0.0450634490072906,-1.059890387941523,0.399365313538372,1.894747321981311,14.962421633458687,0.3168787915822364,0.8782365025844262,-0.5837292548500987,1.300932991845834,-2.6940294557432045,-3.2845043748207,-2.5254645699614686,0.6193847883655517,0.2276358553961254,0.0814938615010222,2.272566781004677,2.486457988147296,0.783187105774383,0.2192329232925252,0.6085566631364757
282,0.0299324503658905,-1.4102990048344326,0.6260118646351767,1.722404692466179,28.072968576790903,0.1211512449339483,0.5546560898560968,-0.7760055728020183,0.757742151571511,-2.081363999634715,-2.063224098263291,-1.8919924683564056,0.7614235849938957,0.1776044297914713,0.1467886978979327,3.7315108163174,12.107096479061608,0.6812792170068458,0.3840229266428208,0.4052186162254861
286,0.0278652216310612,-1.749095109918001,1.259857906409727,1.8489319407781888,15.48504067826911,0.422797761931946,0.8681602025508792,-2.2960450152334597,0.4227081426144146,-1.4526281452746672,-3.880087452209259,-0.6894960076484873,0.7034251539941955,0.1348232550293683,0.2369432586751934,2.43823184043805,8.819696953541442,0.1255283118933266,0.999600983373963,0.5493934452275726
287,0.0486592333252085,-1.1439864661296395,0.4914913576554789,1.4739210421062112,28.515588296026337,0.2046062875814949,0.7038078234418388,-0.3830245876566427,0.5179776098824399,-2.450209286872038,-3.780722037814257,-1.8597023099273613,0.7224648740837961,0.1785231323801181,0.1776726891591814,2.878039139023875,4.639694533756646,0.2900881257078198,0.2161736232527892,0.154823406916547
305,0.044522757745792,-1.2158619244177304,0.3874508381547346,0.6046231551702324,10.035660829221792,0.1319915276286893,0.864498439445315,-0.1563831820072718,0.7391373403384712,-1.6317250347497485,-3.058370689412723,-1.0364082370031409,0.6824555933027477,0.1137075259422311,0.2223354856072855,6.307603597385724,5.116072971030846,0.4601859037089247,0.5450473825539661,0.0738049256370158
314,0.0481016805014943,-1.7114734934015456,1.0570578544835458,0.496523388264206,25.5040254199702,0.5368541146978811,0.886296337261796,-1.407921218120014,0.7170775184777247,-2.136231725702203,-2.194264738586651,-0.8189422978376593,0.6575507625661676,0.2864968485037768,0.1884040816753039,3.066812872844884,6.214485008821924,0.1591523357935152,0.1951372849421841,0.8872713362575975
316,0.0435381679741441,-1.0915149500964088,1.86350176941186,1.921617770094324,18.770011804722103,0.189444146616959,0.6623036593203293,-0.3394102686670508,0.6372861203087732,-3.449568757813599,-3.401468012497264,-1.618928140974214,0.6152586172852095,0.0734546865535603,0.1115600789975038,3.9497432122874185,11.786633071810874,0.9086848240212893,0.2363357042951897,0.136086362534644
318,0.0458574428937461,-1.7317735251232005,0.6217174386456396,0.4167351546378653,19.448005037998648,0.282469045883193,0.7574786869116923,-1.5459690931852808,1.22587668887221,-2.4554920672625418,-2.785631402485553,-2.2663592229826808,0.8282455551710215,0.0681053079185847,0.0964098900595014,3.529050437122621,5.03303774139008,0.7586722927237592,1.0683107197025588,0.6887067776600968
332,0.0401318499043883,-1.099397810078902,0.4204312394331965,1.6946143766130035,26.548203671775067,0.5632251937290987,0.9186486526543072,-1.5707089296798884,1.384998817284532,-1.8080378278914444,-3.26559432701214,-2.46988811100354,0.8694727879338833,0.2183604000350687,0.2685728236844995,5.669340735877259,13.336258219329686,0.8303004842605718,0.5951351982468838,0.4327496851836851
335,0.0304723809156649,-1.6616452048295869,1.028595186475495,0.3604256997984723,22.29114896337424,0.5317357687004028,0.7582445579032635,-0.9501688662276924,1.3241590528702882,-1.8018658804680536,-2.695624907240699,-3.624737689873249,0.8545407627052554,0.084095062543543,0.2438124042615864,7.549462414896885,9.520571790113063,0.5551292939388065,0.1838319929686764,0.6065686065565763
341,0.0441929113445763,-1.4567268247473526,1.7040711136221478,1.3482478251168992,16.716888557113826,0.5700619488090306,0.910957427344904,-1.858707911092793,0.9651663753163008,-3.726837604483314,-1.5878360407745724,-2.60502447605489,0.5845392418708704,0.1456873985226057,0.0958629277664936,2.823298145485837,13.93013173331329,0.9906965668346804,0.731649363232645,0.4438794742516258
342,0.0294675502716975,-1.4879107901722983,0.5876396206465455,1.6286066199990532,14.151677403864086,0.4641133249389321,0.6992433899042638,-3.276981590817436,0.3200815443479641,-1.5905972522941556,-2.5847255183533093,-1.1238399202943006,0.6018409269420485,0.1021448420691155,0.2787322336593857,4.424080194180286,8.068727288245483,0.5944776609974982,0.1294147105460096,0.3801668264366502
345,0.0448157250373171,-1.0591607574425357,1.9994547591640808,0.5083171406477281,21.218182134724195,0.3154765383227982,0.6979161525417596,-0.2714317311414662,1.080409320823036,-2.003856219089036,-1.4047209332680763,-3.697816188432321,0.880041737841704,0.1555001970071541,0.272393479750989,3.1008876734446407,13.645479323743196,0.878345550198192,0.9251196049455216,0.4807762977189951
353,0.0492620304584112,-1.420949953824931,2.120800755606553,1.4113407248176475,21.753458485694352,0.1229411189316345,0.6456886135458161,-1.3719797248829724,0.5450935317729193,-3.122930859242185,-2.628584099081503,-2.0631589150026386,0.7645614992043717,0.2895375683084918,0.0671561310754049,3.884203095917056,12.673017496135731,0.3205368333216898,0.9716751527925966,0.4721974714538591
396,0.037043540673925,-1.5396772480489191,0.8155603696695808,1.157585205268692,10.19395381350389,0.213344303352072,0.9150042326939966,-2.28300319044344,0.4355104901995531,-1.9732008672136625,-1.3514996389446954,-0.9745394642363469,0.6081135380482318,0.1931678701040261,0.2270414137704458,6.371056530759947,10.90508487309608,0.3112274191441065,0.3167933275119747,0.5593968702323728
405,0.0166114944215612,-1.7361517856721471,1.0476096880684294,0.5256162515967249,17.66019709949144,0.1776108886212089,0.8706537329987873,-0.5764049356290872,1.0320817468629269,-1.2134094553178878,-3.116847808385387,-3.05139330677116,0.5760993470156135,0.1415823164966364,0.1457819053940363,7.903702200122764,10.921836128029206,0.7396278007109053,0.5458263848043378,0.3282508553070745
413,0.048930556666938,-1.406808275264437,0.5798562169905598,0.5665562594229934,27.648543166972413,0.3047672286107065,0.927310034049082,-0.9142189365055956,1.4966670165057376,-3.8481948992085866,-1.9850325626638403,-2.8999461167431666,0.6556674476105113,0.1035600206343922,0.2119056303134577,7.314648796874477,9.367409378090144,0.932233269262452,0.5235751647196022,0.5701619764183383
429,0.0451842833876313,-2.212547818058688,1.3301502197025212,1.5021395037145453,14.706344146393764,0.4644935391467298,0.8440338534492702,-1.8243314607544463,1.2320631903833674,-3.725216068876843,-2.5259118661604285,-2.37483042703297,0.8260009685706174,0.2223949654296468,0.2743810725242998,2.3376615054491685,6.700511868756845,0.5636294540930524,0.5121468098643795,0.4097192075768027
455,0.0475292645022561,-1.2222230859716623,0.581561578158227,1.891105285494394,26.159063746826764,0.4785493855211189,0.9124484822516004,-0.0499740080364805,1.1611374064098596,-3.2947620553347696,-2.353960776597222,-1.3819633347326743,0.658989890916719,0.1174740296406392,0.1240025295185435,2.757979548116104,14.166590258514695,0.5717189967625954,0.174879038063649,0.1352403401173729
467,0.0362482889876278,-1.8145283700195864,1.1511507146935964,1.4038188247630443,23.797660272138472,0.4699179866633822,0.7278327628942995,-0.4805655689175863,1.0652121066457556,-3.02300430760187,-2.254178703177276,-3.402597975191262,0.56798430841565,0.1033968760992455,0.233245329225029,3.7606169128177616,8.061589721752746,0.403494745810711,1.08325323180553,0.5717737471104135
474,0.0350903591484153,-1.5889438389882864,1.501694504110242,0.6138975709146652,26.93459648210681,0.4835970090732278,0.796550464021011,-3.758116764156449,0.9720847748207369,-3.81697698347664,-1.804079491115409,-3.368606080409533,0.8455093817439606,0.0593125799470667,0.0550219710210574,2.469536177727184,4.881492802400389,0.6037294370518074,0.3701635586440866,0.0555219558368373
476,0.0305596566366025,-1.3646751682990494,1.4560648267212164,1.879473841781993,17.94276723998958,0.16014235401243,0.7843806175601521,-2.84293982790089,0.4509813508544886,-3.226011826502848,-2.603485436145744,-3.235815464298885,0.8439836431659644,0.2511333295917049,0.0606400163552646,4.309395532830948,3.4759518771604614,0.5071259544678819,0.3250319614840735,0.285599583606634
477,0.027100318996754,-1.626066425532786,0.2665114637175798,1.2085987905029074,23.65866260093598,0.5585474602348955,0.6808439326042474,-2.088547189867767,1.0214436157593196,-1.337910411514101,-2.688225671702451,-3.168451032359428,0.8882696904488984,0.0955410003064755,0.126353244342726,7.99413016061157,9.409997791954074,0.9381375067216714,0.0883891482280039,0.7775321750532664
486,0.0270486639023396,-1.9681185496421183,0.7809673517194027,0.339738340857764,13.82366065493227,0.1514475673872413,0.9344431161866944,-0.0772721568717567,0.3801016656679647,-1.643797868723929,-2.551342256202993,-1.269952407897657,0.8822612407429382,0.2055576505981688,0.279426580839441,6.05310892819568,4.137928104555139,0.4641492763471412,0.8067572319456544,0.9028973029254926
492,0.0385087953116101,-1.1855408610950189,1.2622898307683732,0.7029636189618698,15.685219367138943,0.3658584731900056,0.5255310740018626,-2.665984465958646,1.2573627478045706,-2.534582618806218,-1.6238904517632031,-0.9809762815434788,0.6765645936603616,0.0636422894385361,0.1242101544308091,2.955224200679337,11.832765432578874,0.4386604430115051,0.5198643576747367,0.7899527555507089
504,0.0253522160567622,-1.089992156817013,0.6062714204103785,1.8757913835003317,18.668638747360035,0.3198106252495003,0.9044804037642704,-2.9978252425143754,1.4717303730127884,-2.8945503448448884,-2.402044528347807,-3.116761249124899,0.7973424205502371,0.2565400513308868,0.2637317932198733,4.5404247012976615,10.054968112911126,0.6770378725425638,0.8091459342849081,0.6351990492345233
505,0.0246174668440804,-1.656162959521736,1.346587471935732,0.4316410111361556,10.596149254757234,0.3233516937474004,0.8184897714939425,-2.710313609462011,1.076480290826343,-1.4034909418280883,-2.0947034891289835,-3.612608873111937,0.688374889320813,0.1658387900264881,0.2677005045333473,7.229602190973638,10.406247459175413,0.1428565293277277,0.7276051557684932,0.5664479060463288
509,0.0340955859693932,-1.4980898522029524,2.191814085358255,0.3576497258352827,14.759509447230574,0.4452714470078869,0.5989289369296859,-2.121424461822428,0.7266928622485089,-1.6782973559081582,-3.0977557630724664,-2.6780113386858435,0.5694906923408621,0.1432685190279957,0.0758094112479134,2.033484853280243,11.09664901646969,0.7333795839870839,0.93755270628313,0.1958524618849597
515,0.043085408609702,-1.114605939040801,1.0597666652941404,0.7405391103378817,13.360289572456086,0.4618367601636672,0.6363398577759863,-2.8087385871756028,0.7415728399429795,-3.2063129798544563,-2.1619145172627467,-2.422335116362695,0.6476137793212973,0.1329339445277947,0.0862999887534372,5.892050334864883,5.843957772832983,0.3996436977083503,0.0407747136570606,0.6182884205727383
518,0.0212070052261834,-1.6588630844968182,0.679102988544304,0.7972169990154655,12.860594342001145,0.4647581325090854,0.8611827001085217,-1.0738752309837984,0.6598043457164686,-2.1131793517975943,-3.3117010108668468,-0.7215457446456877,0.897007580565049,0.0997934425069319,0.1109696261017769,4.958100267359011,2.9673966329439705,0.7984234357963298,0.5856463132710902,0.1583104721954564
521,0.0490096344931781,-1.0737709097156756,1.631423739481506,0.5770126970816853,13.865493228009033,0.1437341253368909,0.925180123534158,-0.4192038285462036,1.1173228837393638,-1.9061706394952247,-1.6840215178671407,-2.528554070727561,0.821506601352574,0.0699214071360467,0.0815008733702029,7.046183681232394,3.531490786325377,0.401688003461299,0.5062394834894921,0.1789776998397341
537,0.0376491447461531,-1.2654405449745778,1.7990887140248706,1.7683348696703234,18.40761502706959,0.209447977312336,0.6224937965639795,-1.3432985209715451,1.0528970013317973,-2.639386053757504,-2.214010734842396,-2.737688010559501,0.7859643674390879,0.088520361296385,0.238043708885962,4.647402897477874,4.685825268041921,0.5817930273201223,0.98577945792864,0.3081987239817028
539,0.0178195470481537,-1.7003436890239922,0.9687380725815934,0.5972429563435634,14.767946596884816,0.4013617110530721,0.6611580823829033,-0.8452055754939112,0.7703721302122313,-2.4454610510707178,-3.754671717434972,-0.8418472716461483,0.8160051856664007,0.2248110153478151,0.1356358847238734,5.313588552244472,10.685226419290316,0.8971624838637596,0.9062678208421154,0.6593589893928163
540,0.0424470935787648,-1.3837628752054567,0.9023060901938864,1.817778551413245,29.316542748742098,0.2271843907336473,0.9021840305459754,-1.4705431677017071,1.4183379664027058,-1.218769590384457,-2.87183709756487,-1.4889764466658342,0.7771400448045392,0.2962730305227703,0.2175393642003691,6.489789912955724,14.701896989245832,0.5384016940159417,0.0670633292388139,0.0586132548958296
541,0.0439786305037555,-1.919949767528519,0.8431182967492615,1.1329553412259037,13.317799733234184,0.455924154156837,0.8503987709891712,-0.710694179055531,0.8537252900864194,-1.511968384443323,-1.353050623664692,-2.473155410514897,0.7674197384909242,0.2252534516934223,0.2894603926283925,6.659314704188945,5.735239864120478,0.8166680400044152,0.2568020688927437,0.2172569847049871
560,0.016106808529361,-2.069956170306288,1.0163442836808514,1.806181404976909,13.292355073141294,0.4066362297629705,0.6546367278945737,-1.4731161312903622,1.192389469535851,-3.85345371292702,-3.700206089733734,-2.412379420557805,0.5604644003086448,0.2949730276015831,0.1952943182356561,4.299604014943725,4.675043393457393,0.5999748099506617,0.597776826075603,0.3600290367787341
568,0.037362677699803,-1.0679882470309754,1.2876327019239555,0.9012598640441676,16.609900902330516,0.4261388915670691,0.9241448627226876,-3.368149478110474,0.7328396118481111,-2.27593920506626,-2.631607919235657,-3.539342259664056,0.8569822948380431,0.1384649496618943,0.1246661591637018,4.705528647616616,3.5228095937344346,0.1283787180031271,0.6634185618906823,0.3567833379902882
572,0.0469686161400816,-1.5537693152751402,1.6370615596878006,1.7894412701835571,25.134818269244004,0.3979746941668804,0.933822132556717,-2.337974751781412,0.5027847140495877,-1.391105335193207,-2.045816764091364,-1.8474761321796376,0.6243165648397221,0.2929562489237243,0.1148376708527514,6.607534753651201,5.191654537824356,0.3109144847789717,0.8814216655560697,0.7454960312246016
573,0.0216313628250224,-1.6530288878275077,1.5222359140463368,1.7051512172344256,24.81766111775448,0.5916383029647982,0.6785729519991016,-1.5810437409621425,0.6860231716669266,-1.212273180471922,-2.966292969860633,-1.2471914283358037,0.6628334965003033,0.2734350058263953,0.0553539808398199,2.81014719733116,2.769160056349955,0.662488413854148,0.3258657281770251,0.2551180822984095
598,0.0390352749939592,-1.556014850723489,1.2663325628390103,0.9475043514153356,24.565981752896157,0.4751464053106494,0.7512991872722286,-0.4549319344147591,0.343792620379987,-1.3709909174291544,-3.346460614148483,-1.0535112075576718,0.8301246014493627,0.1433921210805362,0.2506107725038322,5.815502730111216,4.745045627817994,0.6838948216609069,0.592537275856518,0.6475810500070617
604,0.0443306113137426,-1.92719365830476,2.173063841491901,0.9879649496844448,20.68913339209089,0.5081553584386928,0.5248819749476121,-0.0098111173244341,0.6559249193805793,-1.3189358604617545,-2.565783509638244,-2.3578918302103355,0.6758018118969131,0.1748931852355322,0.1577741387935533,2.463254060467227,9.424306967805013,0.9898649378121788,0.3350607505611973,0.1573988870658932
606,0.0169983036953827,-1.6383131546378866,0.508661032938974,1.0589239330984102,12.2439669590824,0.3548038173161864,0.5588432621670943,-3.580128330934202,1.2425196817602435,-3.298344316301,-1.242315861317882,-2.2286305788421634,0.897462572393958,0.2980135753735248,0.1555189259333555,5.647091759159759,3.515135863788979,0.2856265890139839,0.4060123443470617,0.5314628519294431
610,0.0395249866041908,-2.108376058462312,1.1545439654318803,0.4914135434917073,11.97542578926628,0.1876410622487844,0.7919020700374034,-3.8363411087260713,1.3307049231722152,-3.462312307641241,-3.853732178771795,-3.859614069992569,0.5882132600037251,0.2663747510960106,0.145618643210258,6.299217152687744,2.263593384974331,0.1937001494471597,0.8319133409575136,0.5543619617916143
