draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv,structuredsexual.stable_act_decay,structuredsexual.client_marital_act_mult
10,0.010919265478669525,0.38281268261196577,-1.5875551845902165,2.1378544789975837,12.143232963838658,0.205013311386515,0.8698536436330477,-2.6740957324330976,0.9650690004237736,-3.8771553231467957,-1.2353775109329501,-3.0040460267161686,0.7725550412395603,3.59066697312873,14.279400370144247,0.5323822095476622,0.8415512259960176,0.08403629906422723,0.5114646096201433
11,0.025560283970064143,0.7750662562176798,-2.040792100054393,0.08000639261814718,17.033486091373547,0.13979055155837594,0.7314641578693692,-1.273025560008735,0.9019408682171501,-3.6730630425858175,-1.8065629618278116,-0.8800299899838704,0.8125494468646703,3.0035167859088734,8.101563559039427,0.6279449721929407,0.7456628650123879,0.1367300017683132,0.8883383518086096
12,0.027223506517806893,0.7347117084787573,-1.8519730791604496,1.0037844598740595,19.25409280827078,0.5443052710300523,0.6576119772922666,-3.001992901361829,1.4449136228906518,-3.7321450926813893,-1.124455219038151,-2.173006749908623,0.6145620619845069,2.0064580432975045,7.461649218112192,0.5606237133406482,0.6205456371838499,0.027110275031233623,0.4750748061221868
13,0.027961822504257335,0.9931748860804237,-1.8324191190126142,1.6121782965622515,19.935108576991773,0.34889867881002584,0.5187566860297075,-2.1611634456829636,1.4582423831435798,-2.577210624985525,-2.1177028126474076,-2.073750690201644,0.6930908100875549,2.8415791668166537,9.668493468267123,0.3858383423254642,0.4437516480163468,0.14368070839041078,0.3391925750064347
14,0.00924253035700216,0.46760497297232434,-1.8234197902966285,2.0012943256085265,18.38152518858263,0.1806224107391719,0.8510050717900592,-1.7007367779948366,1.0096482371085875,-1.723453702637335,-1.4304456068256184,-2.2868254132997894,0.5616830039328067,4.350647757381365,10.643453303587187,0.589499319268751,0.08950135931518795,0.06068912984008891,0.7075675503201824
15,0.015060166373851214,1.266194011175246,-1.5505155863382984,2.27854186295793,16.49021249080981,0.35582822565611905,0.6318206990544507,-2.5749578630421226,0.9376630319101247,-1.6776904573373517,-0.9462944271752036,-3.035344852266582,0.7591118674546541,4.8187852896407595,14.036003746545903,1.0383537515396597,0.6535774044207846,0.07396684163121235,0.6845330100329043
16,0.009905216504063896,0.41231712077957905,-1.5150093232089494,1.6858683935958663,18.616399345463034,0.4094954105138954,0.9303528612665111,-1.47419857979025,0.695714845743233,-2.1184877323146543,-2.2983852138929035,-2.224564498908309,0.6312028221254249,2.2969066039904518,14.714646061094808,0.9429311016908493,0.5893309563477029,0.07462383096742828,0.36463394891699613
17,0.01914670765889356,0.9115696053615441,-1.6698810022328512,0.2617954007459713,14.210385511096202,0.17107043669286875,0.6456502033652383,-2.762667810621275,1.3828374940596406,-2.7962369388855146,-0.7245719383350817,-3.416231180811225,0.7501882052175249,4.660748743158397,8.639008553560313,1.0115870630753774,0.16609237532551063,0.0455590444982497,0.8472830515452394
18,0.02492647672702913,1.2444399815734781,-1.4692750914417776,0.2980116534934844,11.788311605734894,0.4979856909146305,0.804552921459247,-0.06127279024945498,1.2804094661617609,-2.9224038081008445,-0.8809031230277418,-3.7359941785260893,0.6618319206795451,5.160755279420724,2.4438418722561215,0.34127951117365374,0.5445250329788033,0.10454321204248647,0.9627929453598882
19,0.02291654332060726,1.433350823503098,-2.1969149216078616,0.8315940045659347,19.047721903997367,0.5212686873795841,0.7511568305632311,-2.268496569994673,0.8709070206035048,-3.011533982067457,-1.52638380725995,-1.6560184234919513,0.5535984691510156,3.084511826757692,5.082399916732929,1.0570447159049818,0.3232756879455153,0.08754935353870714,0.4448002758277938
20,0.008484905765370254,1.1033887266041411,-1.2621305002838674,1.5174724174717245,17.426327106711685,0.3069508081734138,0.5877621662075181,-0.307507991276768,0.837640875720228,-1.2664831334848916,-1.4187899083367836,-2.1005158045108256,0.6228080453532859,2.5544078078985395,11.45397807819375,0.6881281765560645,0.8927689208287151,0.1610081923245923,0.5993461695044064
21,0.0071973657027462725,0.9667678576788894,-1.933119299900801,1.9620153938364784,15.586450920727316,0.11945268856699277,0.8900358613824284,-3.232620292620986,1.362714132575268,-2.7245335921993084,-1.6022138195581563,-3.2463528186199837,0.6349131391109516,6.0912161309051,5.720778540475794,0.7164207468742039,0.017855796028874812,0.10005999257776942,0.586120554006443
22,0.005958854375295236,1.486302307514336,-1.8767999155974115,0.20947184832595234,12.954697327331923,0.2819734137475341,0.7223845468300858,-1.1135217894672373,1.036053751662877,-2.0195939061551647,-2.071543670223197,-3.6318075418890845,0.8957850468087308,7.631049509093364,7.438256810621089,0.11135353087786473,0.8773483838574686,0.14187559252932286,0.30300341717743773
23,0.005349234298918476,0.8181226996128084,-1.335703220976098,0.8887948039059148,28.61106709655801,0.2718779498487376,0.531536547702311,-3.387065478689369,0.4393301546972209,-3.844593273157888,-0.8414110027206587,-3.3412277897695004,0.6507901707460979,5.96441028921821,3.0166986100861317,0.2810795053224988,0.09783138912542805,0.022408761854008363,0.6341998397938593
24,0.016552315698524212,1.290444566544183,-1.5565034137949294,1.8837351797111301,17.663035085358622,0.5743003804947615,0.5546337923742126,-2.8571210853323246,0.7264589193105147,-3.1610028068874763,-2.9689261727109257,-1.8498101986349949,0.7879698986647466,6.8725577833087454,11.775004602701207,0.29286781539819784,0.6928081201213959,0.17524614278422382,0.9254487662803257
25,0.017586596009581255,0.4961370570427581,-1.748485027830291,1.3696315362786338,13.664053690293958,0.2676949263222316,0.7754050129819969,-1.5787112113185384,0.8163808581457352,-1.370528422017534,-0.829314794442233,-1.259973128561413,0.7985238269896459,2.1394285645529014,6.64554612011124,0.9536591459043354,0.30180632883644976,0.1252728683676746,0.6962196736156956
26,0.01858749326609721,0.6889611920318531,-2.141801984512887,0.3522971684426862,21.957028658748015,0.43836182207024255,0.9061591318296043,-0.7250152725692356,0.32654326392384514,-2.6287368525535557,-1.2944560897535295,-1.6869595071341768,0.8553074459728098,7.267558387096075,7.088262063816343,0.8833294790232636,0.21232618911963436,0.04342255706993482,0.7480171786975469
27,0.025392340236425722,1.4149460482148495,-1.099625873802483,2.0494976298785885,16.163432277336483,0.24453293584075028,0.5529625771888595,-3.4986110176993064,0.6381102327602661,-3.2581142603406352,-2.8385425605038574,-2.847619052625207,0.8812714278750073,3.446645947477493,4.085684676542119,0.2574497897045023,0.2760658158186057,0.028170959271052058,0.3997942803539811
28,0.012916259495916356,1.3805700791366151,-2.246298896470847,2.1107098769042687,15.783951675122575,0.2188846658245091,0.9434787098147543,-0.5942504278322689,1.2941211087214335,-3.3621387471370054,-2.156197277540193,-1.401375783490562,0.8876650263971396,5.535024119862708,8.970917031830037,0.9152060140348753,0.522117228102402,0.19330815519282873,0.8196533598423641
29,0.017448948918371843,0.5533882930574963,-1.2463437828212003,1.5840696901968332,26.857935248879926,0.5840273988380058,0.848992677029881,-2.621278600081215,0.9836362838215649,-1.2523969619419786,-2.321339743306383,-0.9349542311675028,0.7757579942083896,3.989650288359385,2.1340688288709773,0.39601487143016534,0.42745612482368395,0.1903813437616021,0.8749255634003013
30,0.016141852592806157,0.9970854629852373,-2.067900070344109,1.2623961960103902,10.68630942938736,0.2976920391630022,0.5042164787174028,-3.6036817585630736,1.3519610881191757,-3.517100961553412,-2.566484878373481,-1.124969164691021,0.842857843614629,5.285861078497379,13.07400992052409,0.2067815544872117,0.34583191489419907,0.18609505159750958,0.814374907654944
31,0.02331279786938576,0.7932151194675766,-1.0646756152714818,1.7048101186045748,29.5162283282645,0.47837614803810835,0.9396919703801805,-2.9555124942070887,1.4908210632112637,-3.149813392659026,-2.492228723611554,-0.6150081379194692,0.831699345446383,3.259149747774507,10.214284277842271,0.9928924792550383,0.7053770271914769,0.0383364684103171,0.38065956119673855
32,0.012200772135707173,0.33277249862877356,-2.2752029729614556,0.4101707368814612,24.47771184131414,0.33316510261885746,0.6902545152760102,-3.099015321634214,0.5291094562291594,-2.4386447299974976,-1.995682011343848,-0.9907630221885686,0.6007502444734579,3.8225151350719404,6.7245434089141325,0.5174971664644751,0.24313455883734966,0.15783088650811541,0.575960310695107
33,0.029117230483485627,0.3008594179335458,-1.158865225638823,1.0465965117619818,22.966456641898183,0.5312218981285218,0.7375253755420647,-1.0147825313754466,0.37385726648338924,-2.9756182303458028,-1.2783212681505172,-1.2031770173129166,0.7926126539129437,7.662782512436694,10.475881350092642,0.23668378575087257,0.42033695102452734,0.09839703266158438,0.7679204176675805
34,0.019537931565861345,0.6506034890597133,-1.9966487320943502,0.8229993862595651,23.270905471492814,0.32072466983583287,0.5674769545387627,-0.19206272868348861,0.6142053711962713,-3.2744298777034984,-2.4855083087348504,-3.8383870967638245,0.7392971798618947,7.773064727657764,9.923308995445392,0.7760208862263073,0.2284679953996399,0.11251371091951302,0.31413104558026284
35,0.007987514472701397,1.3259633321429192,-2.1755209878013204,0.09429967617103387,23.888473871972046,0.15000216693887397,0.8976862043806133,-3.1904001753446454,1.10227570881968,-2.8501571092504867,-2.3974857095228743,-1.3519812271128564,0.8693765144518999,6.790221458364837,5.618028902030202,1.0928254877422825,0.39410849988088387,0.07841316976558882,0.5437556930275008
36,0.021729518740262063,0.928881668520481,-2.0983346498931095,1.2231403892845008,11.357133319164895,0.37078726563973663,0.6702817065022901,-1.7689312520235387,1.2173636980387752,-2.364498697107286,-2.938164953511346,-2.8127585163349806,0.7266495922390764,2.4155831691518967,8.311663770292114,0.4458314589419769,0.7260070903238391,0.15312343920031868,0.45470396783649925
37,0.013766152420099834,0.580835832603162,-2.2838069714159803,1.9157741253626541,28.96884788249469,0.4448224347643823,0.8655602484140577,-3.2921840325880467,0.8764618194906164,-2.5046878740854517,-1.8867965321731954,-0.7170597052446341,0.8264620115287327,7.905743865763418,4.427470349714218,0.7315496112411191,0.03486500493578442,0.1536894125010267,0.6549024349097975
38,0.0060291228082379475,0.4681140296439227,-1.494669273061894,0.6076451169149905,24.015587796152584,0.3828067738273879,0.6024947024221209,-1.997240749945159,0.4074520224701406,-1.4552773129707584,-1.6429487335108424,-3.435951585477862,0.702955206379073,6.629988549816658,3.2252260162853856,0.8640691678795995,0.14677758189723966,0.17024297842094113,0.5546502696019053
39,0.011814318133132797,1.218628936935669,-1.2775428830162865,1.3067661754382698,24.991770903893055,0.3117092035169527,0.7689329224650701,-0.4320233469533137,0.5432792394137907,-2.2164992462855735,-1.7136875221524694,-2.5415691475497635,0.6813830727832997,6.431155987876771,7.957930648041044,0.75179683005926,0.7726097072943148,0.034829704743572346,0.8354385330604781
40,0.026052985750124286,0.853737555517887,-2.115601775038408,1.0761242405548748,29.618624923140064,0.45485801745764287,0.7858332887441701,-2.342411258702164,0.6107837627351899,-1.9938214891414723,-1.5188291557672011,-2.942298263091401,0.8607616285140918,6.261627544856271,13.369131657175782,0.6467896257644419,0.756149050481787,0.1799796305975082,0.4152705121319096
41,0.02851644224085791,1.0766539648312543,-1.7691054560781583,1.5266468626282725,25.378732707730702,0.427116502318897,0.591858551588289,-1.081661165933543,1.2364830506336781,-1.746730650864087,-2.2362029819989973,-0.5149914438214886,0.7355260013212352,4.102705722311184,3.5028598978309056,0.4834074067495149,0.5544871886309125,0.11581010482808998,0.7928718676427862
42,0.013376592499284249,1.349170816921446,-2.2218166665051995,0.47455436655913297,20.086073878457068,0.16610663134405915,0.5163367918508052,-1.8335276966886762,1.0742236196223462,-2.3330309244807887,-1.9320409021163631,-3.7074526318555954,0.6738073214169948,5.0194339989052255,4.6003894744191784,0.8068293918006606,0.8062431020427199,0.051887066136806714,0.9751124471167056
43,0.02359806330680934,1.3737659570062628,-1.424153108566756,2.2456439880479246,21.308575804986454,0.368155129762225,0.6191848369607379,-0.8646211673678756,1.0538360085456415,-2.6852205807044465,-2.8879299084542893,-2.747915133768255,0.6457451000093067,4.525871578369321,12.802513738780778,0.10107475817100753,0.8209135537126939,0.1673996573442974,0.6491447925656566
44,0.008574927489410106,0.4438245571768158,-2.0181653160550197,0.9390111649012575,22.16510589003979,0.5154012917616416,0.7064246008775176,-1.3451428819233557,0.4753300590081051,-1.6313566500956607,-1.682439089939254,-3.5304366486519436,0.705166077010726,6.555178644184662,6.264370283007329,0.0006321391292080114,0.5052419880843246,0.10891333628299257,0.7427859789212508
45,0.02021271306861499,0.5188379652568463,-1.3938121106920776,0.582901054687958,26.24696382295664,0.12364972712666461,0.8183474524771965,-3.8426932860865866,0.574154178157843,-2.165168905040103,-1.3437292755725747,-1.7880348592688158,0.8079599350469124,7.509622748099044,10.955125957782798,0.42228490333218466,0.6301079575292996,0.19781579616842418,0.35470805677942135
46,0.02421046856941989,1.1996428254367635,-1.1754568796806548,1.4383809879045875,20.7121490350426,0.4653643298329282,0.5768868382044038,-2.087478118564712,0.4473086658936165,-2.491922839116822,-1.0252756762421191,-1.070577835831707,0.7220004575401547,4.236149897124191,12.47310020472165,0.6031857495261145,0.046722911510553466,0.17262414696228204,0.9106663143348941
47,0.010070943459117913,0.6180573762009419,-1.6460374264862065,1.1516906975235093,25.725156885142795,0.3934793467556216,0.9161036407294444,-0.8319093277537757,0.49307892505495265,-1.8217666710565386,-2.736427868335211,-3.8498314621406653,0.7113998839690692,5.4701707310672765,11.903349006201317,0.6733479522593083,0.11011271455479278,0.06632713367745613,0.49261410280936346
48,0.014104723498500445,0.674659904337109,-1.9628597401920196,0.17495042443553524,26.737485500167963,0.41141344120892287,0.8096738326040165,-3.582334842907364,0.3152020029830871,-1.3386543173625847,-0.7813738827882588,-1.9328828224292398,0.7628309576950582,7.078230302730563,13.68054692651035,0.14624635099719094,0.8509168371829294,0.11920892594960426,0.6176957469690365
49,0.006648591523562928,1.1343437397072467,-1.1227354070909348,1.141755767987458,27.312837405081815,0.23505672027218383,0.8354029307105169,-3.787273582727049,0.3635103745050954,-1.5096778811356386,-2.671675541696125,-0.6937087836610143,0.850887272653782,3.7962903431620987,2.72454005644622,0.9809891869247952,0.4735486881339134,0.03096741500171096,0.67427909580117
