draw_idx,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_top_spreaders_50pct,n_pass,n_seeds_ok,pass_fsw_band,pass_nontrep_band,pass_trep_band,pass_primary_band,pass_secondary_band,pass_early_lat_band,pass_sustained,pass_hiv_pos_trep_band,pass_hiv_trep_ratio_band,n_pass_mean
39,0.5357753395944522,0.1367622946501381,0.2051537705220935,0.5331691582561708,0.4416555366524677,0.025175305091361455,0.0,0.6536528275099167,0.1327923866365325,19773.166666666668,0.4388339452868961,0.09507749298658068,0.312067362480924,0.06917749186435368,4.693620783550493,0.1458878301941725,990.0,4.666666666666667,3,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,4.666666666666667
45,0.6296593852120028,0.13098528090833353,0.2050900617101461,0.5721352762323214,0.40540067742769054,0.022464046339988,0.0,0.7830460900815823,0.11883605158694636,21764.5,0.4132612287860981,0.0799078575893387,0.28200331845731186,0.05510723774943179,5.175548026639144,0.17747363690512344,931.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
46,0.440957190957191,0.09915270078061007,0.16333003478050892,0.6036453656361292,0.37354295912902763,0.022811675234843082,0.0,0.5575067156739645,0.08095095880815978,8886.083333333334,0.3667793871947695,0.0812250750408458,0.23717837365270825,0.05397046609128328,4.627255878513232,0.13065646844136816,712.3333333333334,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,4.666666666666667
47,0.4102271285369877,0.0695464587381331,0.14345852372721882,0.4154307912432653,0.2367062223928494,0.01452965303055194,0.0,0.5175802744869554,0.07040876291230382,13968.333333333334,0.2693620067969866,0.0923929737115103,0.1275430701263326,0.050894217319333225,2.2022374476481965,0.11904265312301254,621.3333333333334,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,3.0
50,0.6696867799987546,0.10900999931114826,0.22754144238204566,0.6016364546854402,0.37623100386855485,0.022132541446004877,0.0,0.6159065277629353,0.15476864773151053,24096.583333333332,0.4367351751050263,0.12146222372747778,0.18565356562371893,0.06265660807245517,3.607844162429845,0.14258332366457194,930.3333333333334,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
59,0.6395663956639567,0.11978002856876595,0.20435817654650534,0.5725728401768343,0.4059955595189557,0.02143160030420999,0.0,0.6598939255189255,0.13184198093902838,20967.0,0.45341787373444703,0.10669870787477985,0.24785159030563095,0.06292687947998227,4.252589251798074,0.12426214617775667,629.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
61,0.6461079511255567,0.13293137809359412,0.19430451030103738,0.6165611488152138,0.36347630276511644,0.01996254841966975,0.0,0.7738751100395357,0.11906741317846485,17458.0,0.4027028834940553,0.07552179282818883,0.2904056563735607,0.05463344082939902,5.341568146298436,0.1776033300571955,909.3333333333334,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
65,0.014794258122080512,0.017952817323098013,0.06326676507189158,0.0,0.0,0.0,0.0,0.03559607995091866,2.131158338703036e-05,0.0,0.1641709998002098,0.014693361483701768,0.049365472318445125,0.004397116530269225,10.312867715863325,0.14534146578321225,314.0,2.3333333333333335,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,2.3333333333333335
76,0.19943019943019943,0.05279837748373659,0.06921934788901359,0.19326007326007325,0.13098901098901097,0.009084249084249084,0.0,0.25741399762752076,0.04281166652595637,4451.5,0.1403068639781012,0.03226191813055639,0.11310837570582268,0.025658915481430355,3.186750590547277,0.15092180315977316,520.5,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
80,0.0012771392081736908,0.031399505164205414,0.08161036180748309,0.0,0.0,0.0,0.0,0.012617100219338704,3.7583649305847538e-06,0.0,0.2801590134705318,0.05500381747219477,0.12439255757435451,0.022205887180061806,5.245318706161824,0.02710792263403432,253.66666666666666,3.3333333333333335,3,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,3.3333333333333335
95,0.6542879778173896,0.12033409419590373,0.18567433023320942,0.6010947214486904,0.37322109844169105,0.025684180109618593,0.0,0.746106015870002,0.12262079610188376,15812.25,0.4153685218165914,0.07969601194071164,0.2872925537083212,0.055957891846711495,5.262185561350374,0.1479148529128856,914.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
99,0.6035136422962978,0.08451767890422864,0.16163396328599114,0.5821414766716811,0.3966086660121337,0.02124985731618531,0.0,0.5520495130836853,0.10479022439545425,15754.25,0.3456169801538267,0.06613416051885439,0.17519894437439978,0.03899820813721642,5.220106943771987,0.15539760126361388,733.3333333333334,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
103,0.18159203980099503,0.04329970135863867,0.06233669536235343,0.2179236043095005,0.1079007508978126,0.0075089781260202415,0.0,0.24780701754385967,0.03897609359001341,4743.916666666667,0.12881689874751953,0.03280608498891222,0.09457529056103252,0.024802536959939975,2.565033610173051,0.1460778167120398,370.3333333333333,2.0,3,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.0
109,0.6813665637195049,0.1115742117480993,0.22643850847585953,0.6141633194180018,0.3635422939435795,0.02229438663841865,0.0,0.6803763625600275,0.14961260251770206,24746.666666666668,0.4570959365695479,0.1337500263520536,0.19140731565534405,0.07541934874556884,3.427338618034582,0.11887972232319366,966.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
113,0.5328659228811901,0.12724377058190103,0.1908813560611151,0.5819065332754199,0.39584437199938316,0.022249094725196965,0.0,0.6630007952886182,0.12924183660275776,20029.333333333332,0.4309964021328643,0.08708922803955381,0.30318339266805183,0.06083514911516789,4.952855290653275,0.14283950284332914,953.0,5.333333333333333,3,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.333333333333333
117,0.596549744645473,0.10434688500715665,0.20925712004983352,0.5628635588425791,0.41290443430551943,0.024232006851901477,0.0,0.7731061188005418,0.1172922634719128,21327.083333333332,0.4041152495117668,0.11413444829147641,0.19582196822630063,0.06869817239635394,3.56266179134191,0.14096774652727107,959.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
126,0.5714251993421837,0.10742658090763985,0.19075852832032913,0.6920905764087754,0.28987119094879193,0.018038232642432667,0.0,0.5922457006413397,0.0887145053647978,13153.916666666666,0.4202953252880986,0.08454037339149821,0.2220239306614292,0.04830935664127999,5.024080368455067,0.1424922107006463,747.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,3.6666666666666665
128,0.5650526183552831,0.11796817590163984,0.18817356502178875,0.5681782104433625,0.40778224943757135,0.024039540119066144,0.0,0.39608585617531494,0.1533790374190335,27653.916666666668,0.41391122387245355,0.07389265057291385,0.26438362743231814,0.04300617493012524,5.703160595778385,0.14701938696945963,984.3333333333334,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667
132,0.2480392156862745,0.06056935081814498,0.09993112489354454,0.35116778774289986,0.29820627802690586,0.017292600896860987,0.0,0.30476693848786873,0.037975407908909575,4359.666666666667,0.2280126523667858,0.058461173559609246,0.128765177023426,0.04100204963548261,3.868040595545318,0.11529552004386821,457.0,2.6666666666666665,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.6666666666666665
134,0.20927194153709208,0.05097271841476908,0.09210560692145198,0.374911158493248,0.26904761904761904,0.022707889125799574,0.0,0.21966178697627461,0.04694153582633053,5128.166666666667,0.21532888443813994,0.02943826819542923,0.1257911097256563,0.016535126712849246,5.840008890823582,0.15802016145409528,494.6666666666667,2.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,2.6666666666666665
136,0.6355652848218629,0.1164330745278589,0.21583446652263016,0.5518638345003866,0.4265806228868871,0.02155554261272632,0.0,0.5811090767001462,0.1343026452019392,22924.5,0.42244658510499405,0.09827320412213476,0.21777140604875897,0.05311982859249013,4.304689320860352,0.15405193340804954,928.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
137,0.6301568371335814,0.13619665673006195,0.21764958231024076,0.5753003434350131,0.40178403319952743,0.022521922578057935,0.0003937007874015748,0.7725661105853504,0.14180773361519247,18340.083333333332,0.43975188496031437,0.1305235076074085,0.2669864675824099,0.09089692156079016,3.3703516116124583,0.12731474461405481,969.6666666666666,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
141,0.14655286489347627,0.053141420404935615,0.1028413431796118,0.22954420647995608,0.09628409298920008,0.007505033864177192,0.0,0.1933451369449747,0.03672059523579578,5471.333333333333,0.25566581056543475,0.06384504654787122,0.12392104347854523,0.03613871035453117,5.000147583343467,0.08018122515752903,414.3333333333333,3.0,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0
151,0.3845503718728871,0.09520199818603092,0.13413004553396732,0.378456776833056,0.27286730066392323,0.015342589169687474,0.0,0.5361726661017409,0.09299650882218757,11711.166666666666,0.28842748844989824,0.06756009879341741,0.21605503756471114,0.05284775607983558,4.270161258521137,0.14436330645265316,648.3333333333334,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
153,0.5989687818956112,0.11832629022191198,0.1895240026549195,0.5341590414902037,0.44166096578720104,0.024179992722595217,0.0,0.7067085108681618,0.11171082908067724,16972.25,0.3801708599712943,0.07079442413422793,0.24717804300113408,0.047261627670233515,5.399777463462164,0.17701827897069589,866.0,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667
159,0.628508598319919,0.11532960316430153,0.21722358909725614,0.5658642187630752,0.4094325767735092,0.024703204463415594,0.0,0.7885689179034093,0.11598887249836198,18579.333333333332,0.44020795613900415,0.16480459115195664,0.2035112206756012,0.09974137084226131,2.672509323407002,0.0748894753252666,864.3333333333334,4.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
162,0.38063314711359403,0.07654473300145902,0.11962632930416821,0.38041331237797804,0.27088443727964445,0.015368917009044155,0.0,0.41228216228216225,0.08858907065859249,10831.5,0.27703219164465903,0.051129034095059644,0.1865648550748061,0.03611188219831856,4.094576420196006,0.1453663942427383,674.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
164,0.47415712468193383,0.0775866112133216,0.14330741494408517,0.3744898104542204,0.2752333658529438,0.01694349035950246,0.0,0.49023724185014506,0.10513550731153969,14106.083333333334,0.29084339520058333,0.08306080483305316,0.1494976467466191,0.049547048603372924,2.689158761399298,0.13187844466750012,705.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
167,0.6201380869170952,0.1282308274716201,0.19533316071544568,0.5488641808991805,0.4240642687096341,0.027071550391185358,0.0,0.7295267922970302,0.1390156351555998,18502.0,0.4410251505218277,0.07735860476430244,0.3072756892552708,0.0551972064286356,5.746914187438048,0.15475200427839983,1012.3333333333334,4.333333333333333,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,4.333333333333333
172,0.16666666666666666,0.04237798722735353,0.06448061192295558,0.21227455559880629,0.11340339950694174,0.007655378227585313,0.0,0.26644370122630995,0.03845577280661728,5763.75,0.13671820202850085,0.03829316328602073,0.09450438827353817,0.02815005540668113,2.714695841386333,0.12528604881066993,507.0,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
183,0.35879293662312534,0.05295155131356804,0.12461022021756125,0.38851329911010196,0.2655887876608327,0.012564579895731967,0.0,0.3515274666536097,0.0691330924738518,13518.833333333334,0.280044728894893,0.05499361973612358,0.11085223827027563,0.02812775374700723,4.513748412687407,0.13448544420894398,541.6666666666666,4.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,4.0
189,0.32919862386768933,0.08318801854542723,0.12787712952803298,0.37071775223499365,0.28107763662028634,0.014871277811386705,0.0,0.38657526911041823,0.09389931998882406,12629.5,0.2687052290098292,0.04930344141666615,0.18011439279549293,0.032706916470476834,4.2541651390772195,0.16469341392801817,690.3333333333334,4.0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,4.0
192,0.6285890753975861,0.1252523842732946,0.22895883513269358,0.5802068311253983,0.40032415543389716,0.019469013440704626,0.0,0.757035321860466,0.1228917807537661,16457.5,0.44575502048833354,0.20278724868193546,0.16480139801306212,0.12610609045019638,2.1972382079437214,0.02345467951963652,893.0,4.333333333333333,3,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.333333333333333
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.13560779651932447,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
216,0.4908097367113761,0.09362785226528776,0.14037610784236484,0.39826646974796026,0.251390402096162,0.017009794822544503,0.0,0.5481228750089161,0.05060031110667271,5079.833333333333,0.2997788974090608,0.09812352154855135,0.18740566695076089,0.07432659808389379,3.0874596333251767,0.09050890024570608,521.3333333333334,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335
224,0.36431623931623935,0.06728220249517286,0.12213059261249283,0.429774273752376,0.22589377698866753,0.010998615925623225,0.0,0.4627438771274388,0.06969393085499893,12723.75,0.26470801733051696,0.046260858302472584,0.15121947066218913,0.027758686921276143,4.07107001339013,0.16303395712376334,621.6666666666666,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335
229,0.3030429024608088,0.0683755299730362,0.11166592797652963,0.4110280329464264,0.2415472206115231,0.014091413108717104,0.0,0.4284842141984999,0.041122573580630824,4304.083333333333,0.235873780464101,0.037288701550225345,0.1545849536657151,0.024422123212650287,4.542188033257902,0.18280948578374875,483.3333333333333,3.0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,3.0
240,0.24358974358974358,0.036421853111867124,0.07284370622373425,0.20397194133187577,0.12289332240138472,0.00646806960007288,0.0,0.1873479318734793,0.04795152168535183,8318.166666666666,0.1504864006352988,0.04975408898547409,0.06730196545562835,0.026649891341644746,3.0246036798952125,0.09833366797576819,955.0,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
249,0.597284667582532,0.13858848761839435,0.19129358248408113,0.5832184105988006,0.3953228812987393,0.021458708102460037,0.0,0.6703357037272065,0.14195945113893219,17972.75,0.4352629160892613,0.09061335895145815,0.3374515959034756,0.06925133868684118,4.80912766217999,0.13642882119874425,984.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
251,0.3698937908496733,0.08525468486718439,0.13077198782353974,0.3801883036312805,0.26786864786525993,0.018609715170126235,0.0,0.5299294635345887,0.08238618272589278,11621.75,0.2731998319243538,0.07597794158184488,0.18060157223360027,0.05521469441421034,2.699639887488333,0.14337096905923793,648.3333333333334,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
254,0.5228327159800951,0.10014538040289235,0.1940343527838484,0.5958368974141867,0.3833398342926064,0.02082326829320699,0.0,0.5506339544854854,0.08017925002437831,12344.333333333334,0.41032069559483614,0.11053999985478923,0.20804016099041797,0.06316906724590594,3.752538943533368,0.11955139076721594,770.0,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,4.666666666666667
262,0.465659412997211,0.10259931971230955,0.20657790924641736,0.5829352064522042,0.39370502348330905,0.023359770064486734,0.0,0.5577862913320094,0.10210950389327707,13840.25,0.44625706712610363,0.11651159045611119,0.19317041197578763,0.06695608036723316,3.9232992223460337,0.11701786695795198,821.0,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,4.666666666666667
264,0.3282738095238095,0.08273405334926835,0.1362425875524432,0.3625071144399083,0.28781922785213926,0.016340324374619134,0.0,0.34394936555769445,0.04952532651156439,6225.333333333333,0.29042176668376557,0.08539335026510993,0.17631063343471787,0.05524795094969809,4.228285084782528,0.0898815101561905,541.0,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
271,0.45729382285652037,0.07631609128216647,0.12604136713693329,0.38184510283434686,0.2681168437682602,0.01670472006405956,0.0,0.49330900243309,0.08698363878444267,10227.333333333334,0.2618307335437156,0.04790397856089795,0.17267798023450512,0.031810463096363435,3.808945563565141,0.17624144038677625,657.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
273,0.4303350970017637,0.0838888951062069,0.11570711110032927,0.3677353765475228,0.2809916706573194,0.0179396194618245,0.0,0.49284652545522106,0.0836839845447002,9147.083333333334,0.26256385821500333,0.0534897121632247,0.2021955107373695,0.04023029721386051,4.0555951503727465,0.14607827445000288,627.6666666666666,3.6666666666666665,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665
275,0.0036832412523020255,0.015077787884676057,0.02808892494833279,0.0,0.0,0.0,0.0,0.004629629629629629,4.036565817398542e-05,0.0,0.0734878110651906,0.008119341773110347,0.04179374699046762,0.0030088359016844286,5.389398409879969,0.1297412319141182,183.33333333333334,1.6666666666666667,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667
289,0.6656282450674974,0.1450941144925153,0.22197868675388535,0.5421713018671791,0.43030691446676683,0.02752178366605403,0.0,0.6907661913673291,0.15596335127280406,20360.416666666668,0.4363628117006823,0.14675647848068904,0.2743709327015574,0.10176243642579179,2.971601575898378,0.10802362064559128,983.0,4.333333333333333,3,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,4.333333333333333
295,0.3237171717171717,0.10014675997986926,0.13166961885170467,0.4098926706520105,0.24279102664730026,0.013982969367355899,0.0,0.5063257595185585,0.049651652034356376,4852.666666666667,0.27234917769370653,0.06594323198163772,0.21996143471531818,0.05384307169064081,3.1119279375184683,0.14180819937936837,539.6666666666666,3.3333333333333335,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335
298,0.7581944544166022,0.12375276144571352,0.18799480141984182,0.6319463343772608,0.34897121085894484,0.01908245476379439,0.0,0.726026073511842,0.13150273672979984,19403.416666666668,0.40861213653129114,0.09758853109416714,0.2725609512071831,0.06867271117317858,4.210224851954597,0.14284876685378467,921.3333333333334,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0
310,0.3229516189165161,0.07487178063358374,0.1298644241945181,0.3938267976898355,0.2622121344684997,0.010627734508331524,0.0,0.3975196428420724,0.05380676040074494,6711.083333333333,0.2779021091922052,0.051670934989875704,0.16650640389472393,0.03160847992918218,3.945433336651218,0.16384669018311496,546.3333333333334,3.6666666666666665,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,3.6666666666666665
314,0.7594042942362454,0.10612925234665756,0.2121566312003236,0.5721567196932874,0.40271991266449936,0.025123367642213217,0.0,0.8173204287108587,0.13149050113737995,15391.75,0.4366030355023455,0.1409500009418635,0.17974247993451412,0.08722152659965161,3.102953147789371,0.1054115474828432,961.6666666666666,4.666666666666667,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,4.666666666666667
322,0.493312661498708,0.08484967603061039,0.12033255010436023,0.39495529691025233,0.25864082452987575,0.013070545226538575,0.0,0.4349386767099294,0.010629549830308083,0.0,0.26011448069361903,0.05793111091493381,0.19721535517440028,0.044289258238160406,3.370109301756512,0.15091739146241642,456.0,3.0,3,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,3.0
323,0.7060960281548517,0.15350469470573833,0.20999651066429068,0.48755510129402,0.48586856041009363,0.02657633829588631,0.0,0.7492883581192448,0.12029801897308084,18917.666666666668,0.4366778738636044,0.09821132257982228,0.3314561914695018,0.07370821703640114,4.455932885848473,0.1514679005605857,936.3333333333334,4.0,3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
332,0.21568627450980393,0.03951965065502183,0.06666666666666667,0.19583333333333333,0.1302304964539007,0.007269503546099291,0.0,0.19686800894854586,0.04031749208251928,7547.25,0.14695177434030937,0.0339530596806183,0.08720048528965725,0.02077568410418588,2.16687243938201,0.13302525781578925,412.0,2.3333333333333335,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335
336,0.0,0.003613295294814319,0.0077251261414451764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028070175438596492,0.00432338797426926,0.012440191387559809,0.002194920783286639,3.3266526315789475,0.06339217810439782,48.666666666666664,1.6666666666666667,3,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.6666666666666667
